frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.03614,0.00782,0.00984,0.00417,0.00272,354292.50000
60,0.04164,0.01065,0.01254,0.00416,0.00275,532701.85000
120,0.04243,0.01107,0.01294,0.00415,0.00277,559145.30000
180,0.03956,0.00966,0.01147,0.00416,0.00276,439879.30000
240,0.03472,0.00688,0.00942,0.00416,0.00269,299053.40000
300,0.04035,0.00949,0.01214,0.00417,0.00277,464555.95000
360,0.05559,0.01721,0.01878,0.00418,0.00276,803028.55000
420,0.03452,0.00645,0.00889,0.00420,0.00269,255150.30000
480,0.04970,0.01428,0.01626,0.00416,0.00276,679009.65000
540,0.06911,0.02387,0.02537,0.00418,0.00278,1140317.30000
600,0.06145,0.01997,0.02189,0.00417,0.00278,1049507.55000
660,0.06670,0.02257,0.02435,0.00420,0.00277,1158466.95000
720,0.06361,0.02094,0.02291,0.00416,0.00277,980314.30000
780,0.06356,0.02103,0.02279,0.00415,0.00277,873834.80000
840,0.05686,0.01793,0.01948,0.00416,0.00277,747198.85000
900,0.05316,0.01610,0.01773,0.00415,0.00276,673994.35000
960,0.04978,0.01441,0.01598,0.00415,0.00277,561486.75000
1020,0.04339,0.01135,0.01288,0.00414,0.00276,436147.10000
1080,0.03958,0.00942,0.01096,0.00428,0.00271,335243.65000
1140,0.03986,0.00968,0.01120,0.00418,0.00271,298277.20000
1200,0.03617,0.00793,0.00954,0.00414,0.00277,219242.30000
1260,0.03439,0.00672,0.00868,0.00416,0.00277,146944.10000
1320,0.03278,0.00589,0.00784,0.00417,0.00277,106287.20000
1380,0.02995,0.00430,0.00670,0.00420,0.00272,38677.40000
1440,0.04209,0.01064,0.01216,0.00419,0.00274,425903.95000
1500,0.08852,0.03420,0.03433,0.00416,0.00276,1590315.95000
1560,0.08453,0.03227,0.03226,0.00417,0.00275,1513435.00000
1620,0.05728,0.01823,0.01951,0.00417,0.00277,941890.95000
1680,0.06052,0.02000,0.02073,0.00419,0.00277,1040849.50000
1740,0.06423,0.02215,0.02201,0.00422,0.00275,987388.45000
1800,0.06530,0.02265,0.02284,0.00420,0.00277,1014534.35000
1860,0.05923,0.01980,0.01982,0.00416,0.00275,870324.15000
1920,0.04647,0.01251,0.01471,0.00415,0.00277,648151.55000
1980,0.04559,0.01240,0.01431,0.00415,0.00275,641189.70000
2040,0.03661,0.00782,0.01054,0.00414,0.00275,380386.70000
2100,0.03414,0.00668,0.00897,0.00414,0.00268,258514.35000
2160,0.03295,0.00592,0.00793,0.00417,0.00271,175972.20000
2220,0.02987,0.00448,0.00635,0.00416,0.00270,96564.05000
2280,0.03477,0.00692,0.00891,0.00415,0.00274,309917.15000
2340,0.06420,0.02142,0.02314,0.00420,0.00278,1137867.40000
2400,0.07122,0.02516,0.02647,0.00421,0.00271,1167818.15000
2460,0.09867,0.03889,0.03959,0.00424,0.00267,1738900.00000
2520,0.09856,0.03876,0.03963,0.00426,0.00267,1741058.75000
2580,0.09918,0.03899,0.03990,0.00427,0.00267,1782054.10000
2640,0.09952,0.03918,0.04002,0.00426,0.00264,1803143.40000
2700,0.08222,0.03071,0.03163,0.00419,0.00271,1398173.00000
2760,0.04343,0.01116,0.01322,0.00418,0.00273,541450.25000
2820,0.09230,0.03551,0.03662,0.00422,0.00271,1708654.65000
2880,0.10176,0.04037,0.04117,0.00426,0.00263,1813194.00000
2940,0.10171,0.04039,0.04109,0.00424,0.00263,1813194.00000
