frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.48735,0.19532,0.54062,1.18846,0.52602,1876737.05000
60,2.96604,0.27949,0.84870,1.23675,0.57964,2369595.65000
120,4.03824,0.48094,1.54487,1.29123,0.69812,3095099.55000
180,3.88919,0.32432,1.55084,1.25978,0.71057,2194734.50000
240,3.56691,0.26424,1.38950,1.18448,0.69463,1347893.35000
300,3.70902,0.30454,1.45199,1.21072,0.69211,2126524.85000
360,3.71873,0.29014,1.46273,1.22095,0.69562,1749674.70000
420,3.49758,0.21497,1.31841,1.22245,0.69304,677965.90000
480,3.55274,0.19504,1.33012,1.25467,0.71446,629764.55000
540,3.79525,0.31974,1.49371,1.22994,0.71390,1568272.95000
600,3.79086,0.31265,1.50694,1.23137,0.70239,1357401.40000
660,3.69920,0.27017,1.46691,1.22523,0.69991,954317.80000
720,3.42771,0.22254,1.28469,1.19772,0.67332,356691.10000
780,3.71312,0.29395,1.45483,1.22507,0.69854,1117913.15000
840,3.91684,0.36932,1.54363,1.25431,0.71192,1994698.65000
900,4.01186,0.38037,1.67634,1.22329,0.70971,2277518.10000
960,4.03118,0.38073,1.67516,1.24259,0.70755,2285540.35000
1020,3.87196,0.32722,1.55745,1.23783,0.70885,1514240.90000
1080,3.53824,0.19240,1.32936,1.25618,0.70948,499119.15000
1140,3.49217,0.20201,1.29960,1.24326,0.70448,431415.85000
1200,3.43979,0.19164,1.27256,1.22664,0.69022,533153.15000
1260,3.37785,0.13682,1.23582,1.25310,0.70510,198208.15000
1320,3.43162,0.13181,1.27623,1.26307,0.71497,81244.90000
1380,3.72941,0.26192,1.46948,1.24309,0.71320,1725090.35000
1440,3.66955,0.27678,1.43573,1.21272,0.69943,1681235.90000
1500,3.74733,0.28121,1.47003,1.24050,0.70873,1851069.80000
1560,3.68624,0.26954,1.44266,1.22972,0.70305,1644395.15000
1620,3.57529,0.24790,1.35034,1.24186,0.68906,1268010.10000
1680,3.43668,0.21277,1.28928,1.21568,0.68262,796843.33333
