frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.16338,0.09747,0.00279,0.00193,0.00238,0.02214,0.00314,0.00261,3553381.35000
60,0.16711,0.10048,0.00295,0.00194,0.00240,0.02287,0.00313,0.00260,3662944.30000
120,0.12951,0.06289,0.00289,0.00193,0.00237,0.02297,0.00312,0.00259,2176008.00000
180,0.11346,0.04756,0.00283,0.00193,0.00239,0.02239,0.00312,0.00258,1760027.75000
240,0.14731,0.08037,0.00292,0.00192,0.00239,0.02303,0.00314,0.00258,2911562.30000
300,0.15608,0.08935,0.00284,0.00193,0.00239,0.02296,0.00313,0.00260,3211259.30000
360,0.15574,0.08917,0.00282,0.00192,0.00240,0.02297,0.00314,0.00259,3197534.35000
420,0.12534,0.05952,0.00282,0.00193,0.00238,0.02249,0.00312,0.00259,2080022.75000
480,0.12607,0.05953,0.00280,0.00193,0.00240,0.02294,0.00312,0.00259,2143202.10000
540,0.13981,0.07342,0.00287,0.00193,0.00240,0.02305,0.00312,0.00260,2652802.15000
600,0.14649,0.07801,0.00292,0.00193,0.00242,0.02278,0.00314,0.00262,2718203.40000
660,0.10774,0.04190,0.00280,0.00193,0.00239,0.02244,0.00313,0.00260,1551084.95000
720,0.13463,0.06933,0.00280,0.00193,0.00239,0.02237,0.00313,0.00258,2455791.85000
780,0.12432,0.05940,0.00273,0.00193,0.00235,0.02216,0.00314,0.00260,2049572.45000
840,0.09223,0.02655,0.00270,0.00193,0.00236,0.02213,0.00314,0.00259,904159.35000
900,0.14765,0.08135,0.00285,0.00193,0.00237,0.02251,0.00313,0.00265,2916661.70000
960,0.16725,0.10060,0.00291,0.00193,0.00240,0.02293,0.00312,0.00270,3578981.25000
1020,0.14493,0.07858,0.00286,0.00193,0.00239,0.02304,0.00313,0.00261,2767377.40000
1080,0.13230,0.06596,0.00283,0.00192,0.00239,0.02276,0.00312,0.00259,2271770.15000
1140,0.15147,0.08399,0.00299,0.00193,0.00241,0.02346,0.00312,0.00259,2903832.20000
1200,0.13806,0.07038,0.00290,0.00193,0.00242,0.02382,0.00313,0.00260,2424988.15000
1260,0.12643,0.05964,0.00278,0.00193,0.00240,0.02331,0.00313,0.00260,2026572.10000
1320,0.13398,0.06803,0.00273,0.00193,0.00239,0.02249,0.00313,0.00259,2301510.50000
1380,0.13605,0.06966,0.00276,0.00193,0.00238,0.02309,0.00313,0.00260,2404923.35000
1440,0.15075,0.08296,0.00287,0.00193,0.00242,0.02417,0.00312,0.00261,2983851.65000
1500,0.26612,0.18988,0.00356,0.00198,0.00278,0.02801,0.00327,0.00295,5965339.50000
1560,0.29196,0.21684,0.00407,0.00211,0.00311,0.02709,0.00340,0.00290,6425388.50000
1620,0.28883,0.21247,0.00414,0.00212,0.00317,0.02843,0.00346,0.00295,6351675.30000
1680,0.18331,0.11366,0.00323,0.00196,0.00254,0.02519,0.00323,0.00271,3853289.10000
1740,0.11723,0.05038,0.00280,0.00194,0.00239,0.02317,0.00313,0.00258,1807302.25000
1800,0.10916,0.04268,0.00277,0.00194,0.00239,0.02311,0.00314,0.00260,1503980.35000
1860,0.10414,0.03764,0.00272,0.00193,0.00238,0.02266,0.00313,0.00260,1304820.90000
1920,0.10362,0.03683,0.00275,0.00193,0.00238,0.02309,0.00313,0.00260,1271388.55000
