frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.65852,0.07774,0.15578,0.29101,0.11666,1876737.05000
60,0.80260,0.10667,0.24437,0.30319,0.13053,2369595.65000
120,1.09676,0.16650,0.43456,0.31991,0.16106,3095099.55000
180,1.04980,0.12309,0.43521,0.31514,0.16111,2194734.50000
240,0.96942,0.09976,0.38678,0.30837,0.15757,1347893.35000
300,1.00453,0.11618,0.41370,0.30128,0.15595,2126524.85000
360,1.01351,0.10749,0.41098,0.31772,0.15741,1749674.70000
420,0.92060,0.07862,0.35470,0.30943,0.15600,677965.90000
480,0.92999,0.06788,0.35185,0.32887,0.16155,629764.55000
540,1.02126,0.11439,0.41127,0.31414,0.16145,1568272.95000
600,1.02654,0.11269,0.42230,0.31417,0.15967,1357401.40000
660,0.98105,0.09464,0.40144,0.30844,0.15985,954317.80000
720,0.89953,0.07561,0.34672,0.30265,0.15492,356691.10000
780,0.99268,0.10549,0.40079,0.30729,0.15942,1117913.15000
840,1.06556,0.13592,0.43914,0.30937,0.16102,1994698.65000
900,1.10654,0.14101,0.46521,0.31992,0.16106,2277518.10000
960,1.11178,0.14320,0.46496,0.31807,0.16064,2285540.35000
1020,1.04283,0.12311,0.42959,0.30983,0.16036,1514240.90000
1080,0.91490,0.07073,0.35243,0.31266,0.15996,499119.15000
1140,0.92259,0.07644,0.35016,0.31846,0.15850,431415.85000
1200,0.90996,0.07355,0.34813,0.31268,0.15543,533153.15000
1260,0.87131,0.04858,0.32868,0.31675,0.15851,198208.15000
1320,0.87865,0.04322,0.33717,0.31830,0.16124,81244.90000
1380,0.99234,0.09658,0.40248,0.31244,0.16082,1725090.35000
1440,0.99058,0.10476,0.40663,0.30419,0.15747,1681235.90000
1500,1.00850,0.10767,0.41333,0.31003,0.15987,1851069.80000
1560,0.98860,0.10222,0.40363,0.30784,0.15821,1644395.15000
1620,0.96530,0.10472,0.37884,0.31026,0.15499,1268010.10000
1680,0.91623,0.08618,0.35446,0.30493,0.15317,796843.33333
