frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.55411,0.66921,0.07644,0.00210,0.09250,0.27792,0.29254,0.11019,11242987.85000
60,1.53670,0.64141,0.07650,0.00209,0.09312,0.28527,0.29339,0.11193,11001266.85000
120,1.76317,0.58792,0.09087,0.00280,0.12927,0.50916,0.28813,0.12952,8882636.90000
180,1.90400,0.46784,0.10260,0.00286,0.16139,0.70771,0.29224,0.14391,5562476.95000
240,1.96812,0.50964,0.10389,0.00302,0.16207,0.72151,0.29381,0.14483,5857320.75000
300,1.68961,0.28949,0.09649,0.00303,0.16002,0.68226,0.28856,0.14316,2632827.75000
360,1.47930,0.19003,0.08401,0.00285,0.15655,0.59106,0.28781,0.14152,429792.15000
420,2.24660,0.79211,0.10377,0.00308,0.16255,0.72205,0.29174,0.14406,12123684.65000
480,2.46723,0.98906,0.10763,0.00288,0.16469,0.74297,0.29007,0.14390,16188193.40000
540,2.46319,0.98726,0.10733,0.00307,0.16503,0.73848,0.29093,0.14436,15301253.70000
600,2.29889,0.81743,0.10945,0.00310,0.16433,0.74223,0.29161,0.14546,11790077.35000
660,2.08000,0.60248,0.10662,0.00324,0.16544,0.74008,0.29121,0.14531,7729759.65000
720,1.70045,0.30112,0.09812,0.00297,0.16270,0.67626,0.29094,0.14487,2193486.80000
780,1.54186,0.23492,0.08648,0.00342,0.15845,0.60670,0.28625,0.14176,135813.00000
