frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.25225,0.12940,0.00788,0.00210,0.00932,0.04415,0.02136,0.00690,3553381.35000
60,0.27653,0.13961,0.00867,0.00210,0.01019,0.05380,0.02220,0.00729,3662944.30000
120,0.23855,0.09327,0.00920,0.00201,0.01109,0.06237,0.02265,0.00698,2176008.00000
180,0.21066,0.06635,0.00875,0.00203,0.01103,0.06135,0.02291,0.00675,1760027.75000
240,0.27230,0.12010,0.00955,0.00210,0.01127,0.06742,0.02333,0.00717,2911562.30000
300,0.29120,0.13628,0.00985,0.00210,0.01133,0.06958,0.02323,0.00738,3211259.30000
360,0.29248,0.13633,0.00999,0.00211,0.01148,0.07003,0.02325,0.00771,3197534.35000
420,0.23203,0.08476,0.00923,0.00204,0.01116,0.06353,0.02311,0.00668,2080022.75000
480,0.23485,0.08809,0.00937,0.00202,0.01110,0.06369,0.02293,0.00690,2143202.10000
540,0.26077,0.11020,0.00958,0.00208,0.01139,0.06588,0.02305,0.00718,2652802.15000
600,0.26439,0.11619,0.00978,0.00204,0.01132,0.06391,0.02276,0.00701,2718203.40000
660,0.20593,0.05887,0.00893,0.00206,0.01126,0.06393,0.02264,0.00697,1551084.95000
720,0.25180,0.10234,0.00917,0.00210,0.01121,0.06474,0.02306,0.00714,2455791.85000
780,0.22964,0.08973,0.00868,0.00207,0.01095,0.05702,0.02295,0.00684,2049572.45000
840,0.17386,0.04097,0.00809,0.00193,0.01040,0.05360,0.02230,0.00659,904159.35000
900,0.26154,0.11994,0.00873,0.00207,0.01076,0.05865,0.02260,0.00748,2916661.70000
960,0.30693,0.15045,0.00985,0.00210,0.01149,0.07098,0.02288,0.00746,3578981.25000
1020,0.27035,0.11443,0.00968,0.00210,0.01146,0.07041,0.02301,0.00742,2767377.40000
1080,0.24901,0.09518,0.00940,0.00211,0.01131,0.06929,0.02309,0.00745,2271770.15000
1140,0.27993,0.12293,0.01007,0.00210,0.01156,0.07119,0.02328,0.00739,2903832.20000
1200,0.25966,0.10300,0.00962,0.00211,0.01161,0.07173,0.02308,0.00726,2424988.15000
1260,0.23641,0.08432,0.00922,0.00210,0.01143,0.06774,0.02301,0.00732,2026572.10000
1320,0.24740,0.09628,0.00912,0.00211,0.01134,0.06611,0.02335,0.00744,2301510.50000
1380,0.25426,0.09956,0.00943,0.00210,0.01151,0.07015,0.02313,0.00738,2404923.35000
1440,0.27713,0.11733,0.00985,0.00210,0.01168,0.07473,0.02295,0.00737,2983851.65000
1500,0.40114,0.23794,0.01113,0.00211,0.01177,0.07452,0.02333,0.00826,5965339.50000
1560,0.42395,0.26466,0.01072,0.00211,0.01149,0.07138,0.02317,0.00834,6425388.50000
1620,0.42214,0.26139,0.01128,0.00211,0.01184,0.07228,0.02330,0.00836,6351675.30000
1680,0.31512,0.15926,0.01040,0.00210,0.01162,0.06970,0.02315,0.00789,3853289.10000
1740,0.21847,0.06905,0.00897,0.00195,0.01125,0.06580,0.02288,0.00734,1807302.25000
1800,0.20633,0.05906,0.00897,0.00192,0.01113,0.06407,0.02263,0.00736,1503980.35000
1860,0.19798,0.05179,0.00887,0.00194,0.01110,0.06297,0.02258,0.00736,1304820.90000
1920,0.19540,0.05010,0.00892,0.00201,0.01119,0.06203,0.02264,0.00741,1271388.55000
1980,0.18914,0.04548,0.00885,0.00194,0.01115,0.06121,0.02245,0.00715,1145896.95000
2040,0.17747,0.03774,0.00855,0.00193,0.01089,0.05838,0.02257,0.00620,833803.50000
2100,0.17253,0.03475,0.00850,0.00192,0.01080,0.05772,0.02238,0.00593,724541.55000
2160,0.16784,0.03133,0.00845,0.00192,0.01079,0.05667,0.02229,0.00595,651558.70000
2220,0.16449,0.02992,0.00834,0.00193,0.01068,0.05582,0.02224,0.00595,606690.35000
2280,0.13674,0.01930,0.00747,0.00192,0.00923,0.04150,0.02121,0.00581,387407.30000
2340,0.23700,0.09774,0.00866,0.00205,0.01043,0.05763,0.02252,0.00693,2264677.55000
2400,0.32670,0.17131,0.00995,0.00211,0.01139,0.06936,0.02333,0.00743,3983123.90000
2460,0.33734,0.18120,0.01013,0.00210,0.01146,0.07034,0.02326,0.00752,4233659.50000
2520,0.31447,0.15874,0.01011,0.00210,0.01152,0.06990,0.02321,0.00752,3774183.40000
2580,0.27341,0.12098,0.00955,0.00211,0.01136,0.06750,0.02308,0.00744,2738790.20000
2640,0.24808,0.09746,0.00926,0.00211,0.01132,0.06560,0.02318,0.00747,2234217.40000
2700,0.22677,0.08017,0.00911,0.00211,0.01131,0.06308,0.02311,0.00692,1876452.05000
2760,0.21000,0.06539,0.00898,0.00210,0.01113,0.06069,0.02302,0.00698,1554160.70000
2820,0.20517,0.05989,0.00903,0.00210,0.01104,0.06163,0.02282,0.00712,1444209.80000
2880,0.19466,0.05284,0.00868,0.00202,0.01087,0.05999,0.02267,0.00672,1270269.50000
2940,0.18596,0.04534,0.00867,0.00200,0.01093,0.05912,0.02253,0.00657,1185182.60000
3000,0.29452,0.14739,0.00935,0.00203,0.01091,0.06307,0.02294,0.00734,3737532.35000
3060,0.37741,0.21914,0.01025,0.00210,0.01124,0.07107,0.02328,0.00835,5419981.65000
3120,0.37695,0.21665,0.01053,0.00211,0.01153,0.07344,0.02322,0.00831,5328916.45000
3180,0.36456,0.20416,0.01047,0.00210,0.01157,0.07324,0.02327,0.00832,4942521.95000
3240,0.34280,0.18288,0.01052,0.00210,0.01167,0.07303,0.02314,0.00831,4355188.50000
3300,0.32628,0.16684,0.01054,0.00210,0.01169,0.07276,0.02304,0.00825,3918437.60000
3360,0.30687,0.14866,0.01035,0.00210,0.01161,0.07166,0.02308,0.00789,3488605.15000
3420,0.28794,0.13082,0.01017,0.00210,0.01147,0.07138,0.02302,0.00769,3070083.20000
3480,0.27251,0.12047,0.00960,0.00211,0.01123,0.06642,0.02330,0.00751,2804740.95000
3540,0.25829,0.10987,0.00896,0.00211,0.01097,0.06329,0.02328,0.00749,2554279.00000
