frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.16712,0.04824,0.09672,0.00542,0.00331,2955774.10000
60,0.19927,0.05690,0.12045,0.00505,0.00391,3390293.45000
120,0.11940,0.02682,0.07335,0.00434,0.00303,1763572.05000
180,0.11303,0.02440,0.06942,0.00432,0.00301,1334104.85000
240,0.11206,0.02793,0.06502,0.00423,0.00292,1563999.05000
300,0.08192,0.02235,0.04075,0.00420,0.00279,942806.45000
360,0.07445,0.01543,0.04000,0.00425,0.00277,651664.20000
420,0.06736,0.01075,0.03741,0.00431,0.00276,531526.60000
480,0.05314,0.00653,0.02750,0.00424,0.00278,335265.25000
540,0.06165,0.00764,0.03499,0.00428,0.00276,394504.35000
600,0.21856,0.08543,0.11150,0.00478,0.00341,4763095.10000
660,0.30207,0.12269,0.15615,0.00509,0.00352,7008309.50000
720,0.29506,0.12505,0.14764,0.00486,0.00352,6851715.25000
780,0.30382,0.12683,0.15473,0.00481,0.00351,6833477.10000
840,0.34996,0.15306,0.17458,0.00478,0.00353,7736553.50000
900,0.34850,0.14912,0.17708,0.00485,0.00351,7912527.20000
960,0.26308,0.10928,0.13167,0.00479,0.00347,6364935.35000
1020,0.22167,0.08940,0.11001,0.00482,0.00345,5390683.35000
1080,0.17532,0.06896,0.08486,0.00468,0.00326,4144249.10000
1140,0.11983,0.04068,0.05929,0.00433,0.00294,2469341.80000
1200,0.12895,0.04537,0.06406,0.00434,0.00284,2921893.50000
1260,0.07837,0.02557,0.03351,0.00424,0.00278,1600253.25000
1320,0.08428,0.02947,0.03539,0.00426,0.00289,1828604.05000
1380,0.21843,0.08928,0.10706,0.00487,0.00340,5316520.45000
1440,0.33074,0.14236,0.16583,0.00500,0.00349,7541994.90000
1500,0.41262,0.18516,0.20494,0.00494,0.00350,9143355.45000
1560,0.47573,0.21699,0.23584,0.00530,0.00348,10284076.30000
1620,0.50254,0.22870,0.25145,0.00549,0.00349,10793619.40000
1680,0.51565,0.23315,0.25678,0.00577,0.00350,11201993.95000
1740,0.51329,0.23192,0.25590,0.00599,0.00358,11196844.40000
1800,0.52008,0.23864,0.25798,0.00593,0.00355,11241036.30000
1860,0.52550,0.23925,0.26082,0.00582,0.00357,11241007.00000
1920,0.51853,0.23594,0.25956,0.00562,0.00344,11240943.40000
1980,0.46306,0.20751,0.23241,0.00538,0.00340,10257777.50000
2040,0.30503,0.12921,0.15365,0.00515,0.00340,7118236.70000
2100,0.18956,0.07342,0.09472,0.00480,0.00334,4779189.60000
2160,0.08051,0.02492,0.03370,0.00435,0.00282,1653801.50000
2220,0.03098,0.00499,0.00681,0.00423,0.00259,250198.20000
2280,0.02489,0.00285,0.00296,0.00432,0.00255,81778.25000
2340,0.02111,0.00167,0.00077,0.00424,0.00252,0.00000
2400,0.02136,0.00159,0.00077,0.00445,0.00251,0.00000
2460,0.02133,0.00165,0.00077,0.00435,0.00252,0.00000
