frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.09886,0.03709,0.04227,0.00376,0.00246,1876737.05000
60,0.11606,0.04552,0.05096,0.00378,0.00253,2369595.65000
120,0.14478,0.06062,0.06420,0.00375,0.00259,3095099.55000
180,0.10968,0.04432,0.04555,0.00375,0.00248,2194734.50000
240,0.08432,0.02854,0.03644,0.00376,0.00247,1347893.35000
300,0.11332,0.04312,0.05047,0.00375,0.00248,2126524.85000
360,0.09735,0.03618,0.04169,0.00375,0.00247,1749674.70000
420,0.05497,0.01651,0.01948,0.00375,0.00248,677965.90000
480,0.04735,0.01366,0.01497,0.00376,0.00249,629764.55000
540,0.08564,0.03247,0.03340,0.00375,0.00248,1568272.95000
600,0.07907,0.02904,0.03044,0.00377,0.00248,1357401.40000
660,0.06346,0.02133,0.02282,0.00376,0.00248,954317.80000
720,0.04021,0.01018,0.01122,0.00376,0.00246,356691.10000
780,0.06831,0.02381,0.02513,0.00376,0.00246,1117913.15000
840,0.10100,0.04025,0.04100,0.00376,0.00248,1994698.65000
900,0.11772,0.04564,0.05237,0.00375,0.00247,2277518.10000
960,0.12179,0.04612,0.05596,0.00376,0.00248,2285540.35000
1020,0.08407,0.03153,0.03285,0.00375,0.00249,1514240.90000
1080,0.04476,0.01224,0.01372,0.00375,0.00248,499119.15000
1140,0.04182,0.01068,0.01221,0.00375,0.00249,431415.85000
1200,0.04666,0.01295,0.01497,0.00374,0.00249,533153.15000
1260,0.03262,0.00604,0.00802,0.00376,0.00248,198208.15000
1320,0.02802,0.00401,0.00543,0.00378,0.00247,81244.90000
1380,0.09121,0.03537,0.03632,0.00376,0.00249,1725090.35000
1440,0.09826,0.03438,0.04460,0.00375,0.00248,1681235.90000
1500,0.09918,0.03792,0.04150,0.00376,0.00248,1851069.80000
1560,0.09380,0.03370,0.04063,0.00377,0.00247,1644395.15000
1620,0.08379,0.02736,0.03723,0.00375,0.00247,1268010.10000
1680,0.05877,0.01851,0.02165,0.00376,0.00248,796843.33333
