frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,3.33428,0.19544,1.20473,1.23593,0.65690,5571734.60000
60,3.43127,0.20737,1.27494,1.20745,0.69616,5087917.35000
120,3.28550,0.18267,1.13208,1.23076,0.69044,4306217.95000
180,4.63789,0.80796,1.90100,1.16489,0.70016,25483426.25000
240,4.89694,0.90102,2.09201,1.15058,0.68878,29942091.00000
300,4.93816,0.93392,2.09855,1.15363,0.69585,29637854.50000
360,4.77909,0.85654,1.99623,1.16042,0.70382,27564273.70000
420,4.84592,0.90772,2.02076,1.15744,0.71135,28511524.00000
480,4.91964,0.95550,2.00683,1.16193,0.72308,27896469.80000
540,5.07496,1.05137,2.03781,1.18372,0.72404,27804299.85000
600,4.91382,0.81672,2.09705,1.19342,0.73215,24096806.70000
660,5.23255,0.78616,2.39972,1.23835,0.76994,21624171.85000
720,5.17052,0.66519,2.35871,1.26071,0.80048,13165119.05000
780,4.84066,0.56088,2.16421,1.23489,0.77372,7143579.70000
840,4.14384,0.36026,1.80325,1.19660,0.72317,7975148.70000
900,4.48648,0.51321,1.88500,1.24277,0.76405,13502379.35000
960,4.10405,0.39163,1.63547,1.25235,0.76209,8393546.05000
1020,3.87425,0.34113,1.50284,1.23445,0.76856,6146980.55000
1080,4.08116,0.41891,1.61712,1.20943,0.76400,8854916.20000
1140,3.92542,0.35450,1.57938,1.22759,0.71331,7892153.65000
1200,3.68334,0.28190,1.42550,1.21325,0.70341,5427308.65000
1260,4.45883,0.55410,1.91969,1.20601,0.72535,15451999.00000
1320,4.52327,0.57517,1.94782,1.22007,0.73125,15191734.00000
1380,4.10482,0.42925,1.67537,1.22125,0.73010,8526090.60000
1440,3.63412,0.29367,1.35367,1.21652,0.71678,4627918.50000
1500,3.27570,0.14561,1.20175,1.16715,0.70808,1221133.20000
1560,2.92203,0.07817,0.98781,1.15223,0.64958,2937.30000
1620,3.66060,0.29484,1.46777,1.16667,0.67980,8784447.30000
1680,5.02290,0.84041,2.17906,1.20916,0.73867,24027453.75000
1740,5.51838,0.95393,2.46393,1.24102,0.78647,16690997.60000
1800,4.77613,0.74427,1.96618,1.23605,0.77338,9401479.95000
1860,5.74520,0.73819,2.85554,1.28420,0.82541,12791880.35000
1920,5.60003,0.59363,2.89830,1.26162,0.79921,12057396.90000
1980,5.29074,0.65316,2.51719,1.24809,0.78700,16971321.70000
2040,5.54136,0.66379,2.69929,1.28210,0.80977,18275703.90000
2100,5.24787,0.46990,2.72853,1.23838,0.77176,14724372.75000
2160,5.77809,0.73869,2.88486,1.28012,0.81262,19520227.45000
2220,5.04321,0.64472,2.37676,1.22290,0.74489,17947662.10000
2280,5.82886,0.80253,2.87197,1.26734,0.78965,23548176.20000
2340,6.26380,0.87305,3.21804,1.30756,0.81476,25137229.55000
2400,5.87217,0.74176,2.91911,1.29820,0.82142,22711593.65000
2460,4.69254,0.56970,2.03110,1.28485,0.76870,16686160.80000
2520,4.61760,0.56612,1.96200,1.25316,0.75192,13570170.60000
2580,4.49872,0.54822,1.89839,1.26018,0.74639,12228395.40000
2640,4.60533,0.60965,1.96209,1.24977,0.75593,14740143.00000
