frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.13580,0.06953,0.00277,0.00194,0.00238,0.02314,0.00312,0.00260,2955774.10000
60,0.14976,0.08318,0.00280,0.00194,0.00240,0.02328,0.00313,0.00263,3390293.45000
120,0.10782,0.04213,0.00272,0.00193,0.00238,0.02309,0.00313,0.00260,1763572.05000
180,0.10058,0.03480,0.00274,0.00194,0.00239,0.02300,0.00312,0.00260,1334104.85000
240,0.10599,0.04033,0.00270,0.00194,0.00237,0.02292,0.00312,0.00261,1563999.05000
300,0.09266,0.02726,0.00271,0.00193,0.00236,0.02267,0.00312,0.00261,942806.45000
360,0.08512,0.01977,0.00272,0.00193,0.00237,0.02292,0.00313,0.00261,651664.20000
420,0.08164,0.01554,0.00274,0.00194,0.00239,0.02298,0.00315,0.00260,531526.60000
480,0.07638,0.01010,0.00275,0.00194,0.00236,0.02275,0.00316,0.00258,335265.25000
540,0.07773,0.01154,0.00272,0.00194,0.00239,0.02294,0.00313,0.00261,394504.35000
600,0.18344,0.11741,0.00284,0.00194,0.00240,0.02339,0.00313,0.00260,4763095.10000
660,0.24751,0.18012,0.00311,0.00194,0.00246,0.02363,0.00314,0.00263,7008309.50000
720,0.24310,0.17668,0.00295,0.00194,0.00244,0.02331,0.00314,0.00261,6851715.25000
780,0.24621,0.17940,0.00301,0.00194,0.00246,0.02349,0.00315,0.00261,6833477.10000
840,0.27819,0.20894,0.00324,0.00199,0.00262,0.02416,0.00334,0.00278,7736553.50000
900,0.28194,0.21372,0.00319,0.00196,0.00261,0.02372,0.00320,0.00268,7912527.20000
960,0.22843,0.16254,0.00293,0.00194,0.00240,0.02309,0.00314,0.00260,6364935.35000
1020,0.19996,0.13425,0.00279,0.00194,0.00239,0.02303,0.00313,0.00260,5390683.35000
1080,0.17068,0.10369,0.00281,0.00194,0.00239,0.02306,0.00313,0.00260,4144249.10000
1140,0.12598,0.06062,0.00272,0.00194,0.00238,0.02305,0.00313,0.00261,2469341.80000
1200,0.13718,0.07170,0.00271,0.00193,0.00237,0.02301,0.00314,0.00259,2921893.50000
1260,0.10498,0.03930,0.00272,0.00194,0.00237,0.02281,0.00314,0.00260,1600253.25000
1320,0.10984,0.04422,0.00274,0.00194,0.00239,0.02290,0.00314,0.00261,1828604.05000
1380,0.19822,0.13249,0.00279,0.00197,0.00237,0.02325,0.00315,0.00261,5316520.45000
1440,0.26518,0.19778,0.00311,0.00195,0.00252,0.02349,0.00314,0.00265,7541994.90000
1500,0.32886,0.25328,0.00401,0.00213,0.00305,0.02607,0.00352,0.00312,9143355.45000
1560,0.36069,0.28654,0.00416,0.00212,0.00306,0.02589,0.00353,0.00330,10284076.30000
1620,0.37481,0.30045,0.00412,0.00214,0.00308,0.02587,0.00352,0.00329,10793619.40000
1680,0.38222,0.30768,0.00418,0.00212,0.00301,0.02575,0.00352,0.00331,11201993.95000
1740,0.38077,0.30489,0.00424,0.00217,0.00302,0.02553,0.00355,0.00333,11196844.40000
1800,0.38367,0.30997,0.00418,0.00213,0.00302,0.02531,0.00354,0.00332,11241036.30000
1860,0.38682,0.30973,0.00430,0.00213,0.00302,0.02568,0.00350,0.00332,11241007.00000
1920,0.38962,0.31298,0.00427,0.00213,0.00305,0.02601,0.00354,0.00330,11240943.40000
1980,0.36244,0.28791,0.00404,0.00213,0.00305,0.02600,0.00352,0.00330,10257777.50000
2040,0.26393,0.19194,0.00362,0.00230,0.00260,0.02423,0.00324,0.00270,7118236.70000
2100,0.18148,0.11436,0.00289,0.00196,0.00242,0.02330,0.00315,0.00261,4779189.60000
2160,0.10727,0.04149,0.00271,0.00197,0.00235,0.02260,0.00316,0.00261,1653801.50000
2220,0.07301,0.00806,0.00267,0.00196,0.00225,0.02173,0.00322,0.00259,250198.20000
2280,0.06625,0.00342,0.00250,0.00193,0.00203,0.02016,0.00333,0.00254,81778.25000
2340,0.06207,0.00104,0.00219,0.00195,0.00183,0.01883,0.00332,0.00250,0.00000
2400,0.06214,0.00099,0.00218,0.00193,0.00183,0.01880,0.00333,0.00251,0.00000
2460,0.06204,0.00086,0.00226,0.00193,0.00183,0.01871,0.00336,0.00248,0.00000
