frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.15092,0.06159,0.06789,0.00473,0.00349,3553381.35000
60,0.15508,0.06337,0.07024,0.00476,0.00348,3662944.30000
120,0.10558,0.03992,0.04566,0.00445,0.00302,2176008.00000
180,0.07346,0.02563,0.02900,0.00418,0.00263,1760027.75000
240,0.13977,0.05810,0.06177,0.00430,0.00263,2911562.30000
300,0.16192,0.06941,0.07202,0.00452,0.00263,3211259.30000
360,0.16236,0.06989,0.07190,0.00441,0.00264,3197534.35000
420,0.10337,0.04087,0.04335,0.00425,0.00264,2080022.75000
480,0.10783,0.04319,0.04520,0.00429,0.00263,2143202.10000
540,0.12691,0.05186,0.05514,0.00433,0.00269,2652802.15000
600,0.13057,0.05252,0.05772,0.00450,0.00298,2718203.40000
660,0.06812,0.02328,0.02604,0.00417,0.00264,1551084.95000
720,0.12192,0.05007,0.05268,0.00415,0.00263,2455791.85000
780,0.10879,0.04364,0.04606,0.00414,0.00263,2049572.45000
840,0.05090,0.01495,0.01708,0.00416,0.00264,904159.35000
900,0.13399,0.05355,0.06000,0.00443,0.00307,2916661.70000
960,0.17234,0.07285,0.07830,0.00443,0.00349,3578981.25000
1020,0.14318,0.05951,0.06315,0.00429,0.00312,2767377.40000
1080,0.12053,0.04886,0.05189,0.00417,0.00267,2271770.15000
1140,0.14181,0.05796,0.06328,0.00452,0.00321,2903832.20000
1200,0.12507,0.05127,0.05358,0.00433,0.00277,2424988.15000
1260,0.10671,0.04315,0.04415,0.00423,0.00263,2026572.10000
1320,0.10690,0.04143,0.04615,0.00416,0.00270,2301510.50000
1380,0.11549,0.04616,0.04983,0.00424,0.00277,2404923.35000
1440,0.12922,0.05246,0.05662,0.00429,0.00276,2983851.65000
1500,0.26406,0.10767,0.13412,0.00502,0.00350,5965339.50000
1560,0.29698,0.12424,0.15054,0.00487,0.00352,6425388.50000
1620,0.29665,0.12272,0.14924,0.00507,0.00349,6351675.30000
1680,0.17476,0.07195,0.08168,0.00470,0.00314,3853289.10000
1740,0.08829,0.03364,0.03572,0.00420,0.00264,1807302.25000
1800,0.07889,0.02929,0.03096,0.00418,0.00266,1503980.35000
1860,0.07000,0.02453,0.02640,0.00418,0.00265,1304820.90000
1920,0.06667,0.02256,0.02501,0.00417,0.00266,1271388.55000
1980,0.06171,0.02011,0.02258,0.00415,0.00266,1145896.95000
2040,0.05163,0.01580,0.01752,0.00416,0.00266,833803.50000
2100,0.04831,0.01399,0.01580,0.00417,0.00266,724541.55000
2160,0.04613,0.01273,0.01459,0.00416,0.00262,651558.70000
2220,0.04329,0.01117,0.01296,0.00416,0.00264,606690.35000
2280,0.03653,0.00765,0.00954,0.00419,0.00263,387407.30000
2340,0.11340,0.04438,0.04876,0.00437,0.00299,2264677.55000
2400,0.20891,0.08696,0.09435,0.00571,0.00393,3983123.90000
2460,0.21362,0.09096,0.10072,0.00492,0.00351,4233659.50000
2520,0.17944,0.07561,0.08248,0.00452,0.00349,3774183.40000
2580,0.13644,0.05544,0.06075,0.00423,0.00314,2738790.20000
2640,0.11294,0.04428,0.04871,0.00427,0.00292,2234217.40000
2700,0.09652,0.03649,0.04104,0.00418,0.00265,1876452.05000
2760,0.08208,0.03028,0.03310,0.00419,0.00268,1554160.70000
2820,0.08019,0.02929,0.03199,0.00418,0.00266,1444209.80000
2880,0.07165,0.02459,0.02779,0.00418,0.00265,1270269.50000
2940,0.06533,0.02170,0.02442,0.00417,0.00265,1185182.60000
3000,0.17744,0.07198,0.08455,0.00462,0.00312,3737532.35000
3060,0.26200,0.11100,0.12899,0.00501,0.00347,5419981.65000
3120,0.26005,0.11051,0.12738,0.00492,0.00353,5328916.45000
3180,0.24277,0.10356,0.11711,0.00495,0.00350,4942521.95000
3240,0.21607,0.09293,0.10181,0.00470,0.00325,4355188.50000
3300,0.19835,0.08575,0.09115,0.00476,0.00314,3918437.60000
3360,0.17526,0.07568,0.07849,0.00455,0.00293,3488605.15000
3420,0.15544,0.06606,0.06879,0.00442,0.00263,3070083.20000
3480,0.14416,0.06078,0.06309,0.00437,0.00266,2804740.95000
3540,0.13438,0.05545,0.05928,0.00418,0.00264,2554279.00000
3600,0.13136,0.05457,0.05753,0.00416,0.00262,2404749.20000
3660,0.13346,0.05537,0.05859,0.00416,0.00264,2364661.40000
3720,0.13003,0.05386,0.05710,0.00415,0.00267,2323845.85000
3780,0.12130,0.04939,0.05271,0.00418,0.00268,2171285.25000
3840,0.11575,0.04635,0.05052,0.00414,0.00264,2069926.10000
3900,0.10428,0.04118,0.04413,0.00416,0.00262,1706132.85000
3960,0.09040,0.03401,0.03726,0.00416,0.00265,1310622.90000
4020,0.07649,0.02729,0.02995,0.00417,0.00265,1119696.90000
4080,0.07320,0.02626,0.02782,0.00418,0.00268,958432.85000
4140,0.06309,0.02112,0.02267,0.00416,0.00265,891260.80000
4200,0.05347,0.01635,0.01796,0.00418,0.00265,795127.20000
4260,0.12620,0.04904,0.05700,0.00444,0.00288,2716290.05000
4320,0.36312,0.15653,0.18318,0.00514,0.00349,7242797.15000
4380,0.30676,0.13090,0.15388,0.00501,0.00336,6033148.00000
4440,0.05055,0.01475,0.01674,0.00416,0.00266,867288.75000
4500,0.04887,0.01403,0.01560,0.00418,0.00265,698827.95000
4560,0.04780,0.01330,0.01554,0.00417,0.00265,684012.30000
4620,0.05618,0.01750,0.01945,0.00417,0.00267,872447.40000
4680,0.11254,0.04438,0.04848,0.00427,0.00282,2415162.35000
4740,0.24041,0.10077,0.11753,0.00511,0.00343,5264990.15000
