frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.67195,0.08885,0.00914,0.00210,0.01038,0.49748,0.02220,0.00828,2955774.10000
60,0.75230,0.10358,0.00960,0.00208,0.01125,0.56071,0.02279,0.00832,3390293.45000
120,0.53437,0.05514,0.00949,0.00208,0.01115,0.39063,0.02269,0.00832,1763572.05000
180,0.53087,0.04618,0.00899,0.00209,0.01099,0.39911,0.02273,0.00828,1334104.85000
240,0.47376,0.05247,0.00879,0.00210,0.01097,0.33269,0.02262,0.00829,1563999.05000
300,0.34975,0.03941,0.00865,0.00208,0.01088,0.22550,0.02237,0.00833,942806.45000
360,0.46823,0.02948,0.00885,0.00210,0.01096,0.35188,0.02275,0.00834,651664.20000
420,0.48217,0.02462,0.00890,0.00209,0.01104,0.37168,0.02299,0.00835,531526.60000
480,0.36352,0.01891,0.00866,0.00209,0.01100,0.25917,0.02290,0.00832,335265.25000
540,0.36217,0.02106,0.00876,0.00209,0.01098,0.25533,0.02279,0.00833,394504.35000
600,0.80607,0.14588,0.00953,0.00209,0.01132,0.57356,0.02269,0.00834,4763095.10000
660,0.91006,0.21510,0.01029,0.00219,0.01173,0.60983,0.02260,0.00830,7008309.50000
720,0.80133,0.21123,0.01025,0.00235,0.01162,0.50468,0.02256,0.00810,6851715.25000
780,0.86932,0.21449,0.01051,0.00303,0.01194,0.57453,0.02419,0.00722,6833477.10000
840,0.68505,0.25080,0.00987,0.00252,0.01142,0.35136,0.02394,0.00780,7736553.50000
900,0.73618,0.25163,0.00980,0.00213,0.01140,0.39667,0.02286,0.00826,7912527.20000
960,0.63674,0.19924,0.00998,0.00210,0.01156,0.35147,0.02268,0.00831,6364935.35000
1020,0.64752,0.16465,0.00990,0.00210,0.01158,0.39493,0.02263,0.00835,5390683.35000
1080,0.58100,0.13104,0.00978,0.00210,0.01140,0.36004,0.02262,0.00835,4144249.10000
1140,0.48822,0.07745,0.00931,0.00209,0.01126,0.32324,0.02250,0.00830,2469341.80000
1200,0.51635,0.08875,0.00936,0.00209,0.01127,0.34271,0.02256,0.00830,2921893.50000
1260,0.29402,0.05339,0.00892,0.00208,0.01108,0.15314,0.02265,0.00808,1600253.25000
1320,0.26677,0.06285,0.00882,0.00208,0.01106,0.11976,0.02242,0.00775,1828604.05000
1380,0.59735,0.16296,0.00956,0.00210,0.01114,0.34405,0.02245,0.00831,5316520.45000
1440,0.77930,0.23617,0.00963,0.00209,0.01100,0.45550,0.02251,0.00822,7541994.90000
1500,0.78152,0.28954,0.00929,0.00211,0.01065,0.40717,0.02236,0.00813,9143355.45000
1560,0.70528,0.32301,0.00917,0.00209,0.01024,0.29802,0.02224,0.00804,10284076.30000
1620,0.69352,0.33794,0.00926,0.00209,0.01008,0.26789,0.02209,0.00800,10793619.40000
1680,0.74321,0.35059,0.00929,0.00209,0.00982,0.30762,0.02197,0.00799,11201993.95000
1740,0.69462,0.34793,0.00899,0.00209,0.00931,0.26451,0.02166,0.00795,11196844.40000
1800,0.67589,0.34998,0.00884,0.00212,0.00924,0.24017,0.02134,0.00777,11241036.30000
1860,0.70076,0.34974,0.00909,0.00210,0.00959,0.26652,0.02169,0.00795,11241007.00000
1920,0.71960,0.35384,0.00948,0.00213,0.01008,0.28362,0.02208,0.00800,11240943.40000
1980,0.69600,0.32284,0.00909,0.00210,0.01025,0.28797,0.02208,0.00811,10257777.50000
2040,0.61665,0.22116,0.00893,0.00210,0.01048,0.31151,0.02220,0.00823,7118236.70000
2100,0.58184,0.14337,0.00924,0.00209,0.01098,0.34761,0.02271,0.00833,4779189.60000
2160,0.27688,0.05648,0.00791,0.00209,0.00968,0.13766,0.02173,0.00773,1653801.50000
2220,0.10719,0.00957,0.00644,0.00197,0.00723,0.02435,0.02045,0.00575,250198.20000
2280,0.09750,0.00484,0.00603,0.00195,0.00696,0.02059,0.02052,0.00589,81778.25000
2340,0.09190,0.00195,0.00575,0.00194,0.00682,0.01887,0.02058,0.00593,0.00000
2400,0.09130,0.00199,0.00573,0.00194,0.00682,0.01869,0.02058,0.00592,0.00000
2460,0.09193,0.00193,0.00573,0.00193,0.00681,0.01879,0.02057,0.00595,0.00000
