frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.29922,0.14925,0.01483,0.00215,0.01818,1.02503,0.04284,0.01212,2955774.10000
60,1.56925,0.17635,0.01636,0.00215,0.01994,1.26344,0.04511,0.01214,3390293.45000
120,1.18108,0.11074,0.01518,0.00215,0.01980,0.94195,0.04564,0.01216,1763572.05000
180,1.18403,0.08180,0.01428,0.00216,0.01970,0.97556,0.04510,0.01212,1334104.85000
240,1.05338,0.08756,0.01422,0.00214,0.01966,0.83827,0.04509,0.01215,1563999.05000
300,0.74973,0.06696,0.01392,0.00214,0.01938,0.55665,0.04514,0.01216,942806.45000
360,1.01824,0.05489,0.01414,0.00223,0.01960,0.83693,0.04500,0.01217,651664.20000
420,1.10917,0.04371,0.01438,0.00223,0.01980,0.94130,0.04420,0.01215,531526.60000
480,0.79693,0.03482,0.01415,0.00213,0.01969,0.63754,0.04479,0.01215,335265.25000
540,0.80944,0.03922,0.01414,0.00213,0.01959,0.64280,0.04540,0.01215,394504.35000
600,2.13852,0.24454,0.01664,0.00247,0.01987,1.76701,0.04530,0.01211,4763095.10000
660,2.88785,0.34858,0.01749,0.00237,0.02011,2.41113,0.04543,0.01215,7008309.50000
720,2.86701,0.35384,0.01704,0.00266,0.01980,2.39198,0.04313,0.01211,6851715.25000
780,2.71589,0.35665,0.01763,0.00247,0.02022,2.23277,0.04382,0.01216,6833477.10000
840,2.02441,0.39206,0.01562,0.00232,0.01969,1.50591,0.04435,0.01230,7736553.50000
900,2.39106,0.40076,0.01529,0.00229,0.01970,1.86463,0.04422,0.01224,7912527.20000
960,2.21819,0.33460,0.01563,0.00250,0.01986,1.76163,0.04370,0.01216,6364935.35000
1020,1.98584,0.27854,0.01676,0.00240,0.02002,1.58174,0.04384,0.01215,5390683.35000
1080,1.85396,0.22837,0.01624,0.00245,0.01993,1.50032,0.04382,0.01214,4144249.10000
1140,1.43884,0.14085,0.01473,0.00231,0.01992,1.17326,0.04355,0.01217,2469341.80000
1200,1.41092,0.16231,0.01492,0.00241,0.01993,1.12638,0.04417,0.01216,2921893.50000
1260,0.74227,0.09275,0.01438,0.00216,0.01969,0.52312,0.04647,0.01215,1600253.25000
1320,0.81027,0.12120,0.01452,0.00225,0.01945,0.56070,0.04638,0.01220,1828604.05000
1380,2.07787,0.28459,0.01493,0.00255,0.01927,1.67085,0.04292,0.01208,5316520.45000
1440,2.59891,0.37443,0.01501,0.00240,0.01897,2.10260,0.04258,0.01206,7541994.90000
1500,2.33913,0.44267,0.01444,0.00242,0.01849,1.77558,0.04187,0.01200,9143355.45000
1560,1.66061,0.47099,0.01446,0.00249,0.01792,1.07312,0.04127,0.01198,10284076.30000
1620,1.51368,0.47527,0.01450,0.00239,0.01751,0.92054,0.04063,0.01203,10793619.40000
1680,1.67648,0.48509,0.01444,0.00242,0.01702,1.07510,0.04070,0.01205,11201993.95000
1740,1.44996,0.48341,0.01373,0.00251,0.01590,0.85344,0.04000,0.01196,11196844.40000
1800,1.38900,0.48679,0.01356,0.00239,0.01586,0.78771,0.03977,0.01200,11241036.30000
1860,1.54759,0.49122,0.01396,0.00260,0.01647,0.94066,0.03972,0.01199,11241007.00000
1920,1.68625,0.49737,0.01452,0.00233,0.01744,1.06929,0.04134,0.01210,11240943.40000
1980,1.70641,0.46770,0.01424,0.00256,0.01798,1.11900,0.04174,0.01216,10257777.50000
2040,1.63909,0.35235,0.01406,0.00245,0.01830,1.16627,0.04219,0.01214,7118236.70000
2100,1.78732,0.25564,0.01471,0.00231,0.01921,1.40774,0.04403,0.01222,4779189.60000
2160,0.56969,0.09715,0.01257,0.00214,0.01710,0.35247,0.04286,0.01233,1653801.50000
2220,0.15812,0.01307,0.01037,0.00204,0.01281,0.03648,0.03966,0.01146,250198.20000
2280,0.14011,0.00692,0.01003,0.00203,0.01240,0.02636,0.03978,0.01135,81778.25000
2340,0.12950,0.00323,0.00974,0.00197,0.01213,0.02100,0.03971,0.01131,0.00000
2400,0.12972,0.00320,0.00976,0.00198,0.01214,0.02100,0.03970,0.01131,0.00000
2460,0.12964,0.00315,0.00976,0.00198,0.01214,0.02099,0.03970,0.01131,0.00000
