frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.43486,0.04737,0.33161,0.03315,0.00902,2955774.10000
60,0.51649,0.05464,0.40568,0.03379,0.00897,3390293.45000
120,0.46183,0.02768,0.37740,0.03408,0.00890,1763572.05000
180,0.43177,0.02789,0.34575,0.03383,0.00896,1334104.85000
240,0.38277,0.03052,0.29604,0.03393,0.00887,1563999.05000
300,0.33031,0.02563,0.24893,0.03335,0.00897,942806.45000
360,0.44027,0.01937,0.36599,0.03385,0.00887,651664.20000
420,0.46891,0.01514,0.39823,0.03416,0.00899,531526.60000
480,0.39427,0.01132,0.32726,0.03404,0.00894,335265.25000
540,0.38156,0.01307,0.31296,0.03384,0.00890,394504.35000
600,0.59085,0.08628,0.44787,0.03350,0.00893,4763095.10000
660,0.60107,0.12160,0.42322,0.03318,0.00896,7008309.50000
720,0.53262,0.12281,0.35380,0.03310,0.00884,6851715.25000
780,0.59179,0.12682,0.40876,0.03304,0.00892,6833477.10000
840,0.51704,0.15514,0.30690,0.03227,0.00888,7736553.50000
900,0.60099,0.15214,0.39254,0.03335,0.00898,7912527.20000
960,0.48142,0.11673,0.30940,0.03261,0.00900,6364935.35000
1020,0.44803,0.09440,0.29833,0.03254,0.00888,5390683.35000
1080,0.43013,0.07281,0.30166,0.03294,0.00889,4144249.10000
1140,0.38521,0.04406,0.28563,0.03275,0.00900,2469341.80000
1200,0.42390,0.04984,0.31365,0.03269,0.00890,2921893.50000
1260,0.23904,0.03171,0.15001,0.03177,0.00882,1600253.25000
1320,0.20949,0.03775,0.11569,0.03177,0.00895,1828604.05000
1380,0.49116,0.09617,0.33965,0.03283,0.00903,5316520.45000
1440,0.65136,0.14132,0.45381,0.03308,0.00898,7541994.90000
1500,0.70986,0.18165,0.47269,0.03308,0.00876,9143355.45000
1560,0.74224,0.21238,0.47433,0.03277,0.00879,10284076.30000
1620,0.77297,0.22525,0.49199,0.03256,0.00886,10793619.40000
1680,0.78616,0.23147,0.49916,0.03241,0.00885,11201993.95000
1740,0.72534,0.22984,0.43994,0.03200,0.00880,11196844.40000
1800,0.71073,0.23724,0.41825,0.03190,0.00895,11241036.30000
1860,0.75119,0.23668,0.45943,0.03207,0.00879,11241007.00000
1920,0.79528,0.23285,0.50680,0.03258,0.00886,11240943.40000
1980,0.73992,0.20426,0.47952,0.03297,0.00908,10257777.50000
2040,0.59993,0.13100,0.40473,0.03320,0.00920,7118236.70000
2100,0.49972,0.08400,0.35493,0.03360,0.00913,4779189.60000
2160,0.24883,0.03339,0.15945,0.03203,0.00893,1653801.50000
2220,0.06843,0.00635,0.01109,0.03088,0.00779,250198.20000
2280,0.05949,0.00368,0.00516,0.03073,0.00790,81778.25000
2340,0.05475,0.00213,0.00199,0.03067,0.00798,0.00000
2400,0.05485,0.00212,0.00198,0.03071,0.00799,0.00000
2460,0.05483,0.00214,0.00198,0.03067,0.00798,0.00000
