frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.12964,0.10543,0.01233,0.00221,0.01417,0.91382,0.03820,0.01187,2955774.10000
60,0.82553,0.10598,0.01223,0.00211,0.01517,0.61471,0.03425,0.01024,3390293.45000
120,0.62371,0.05757,0.01208,0.00211,0.01509,0.46036,0.03412,0.01017,1763572.05000
180,0.64848,0.04892,0.01154,0.00211,0.01497,0.49424,0.03414,0.01024,1334104.85000
240,0.55853,0.05488,0.01149,0.00210,0.01495,0.39895,0.03392,0.01023,1563999.05000
300,0.42463,0.04333,0.01126,0.00211,0.01488,0.27661,0.03346,0.01030,942806.45000
360,0.56958,0.03361,0.01150,0.00211,0.01506,0.43088,0.03410,0.01030,651664.20000
420,0.60509,0.02789,0.01162,0.00212,0.01507,0.47200,0.03424,0.01033,531526.60000
480,0.47059,0.02314,0.01124,0.00211,0.01502,0.34273,0.03414,0.01031,335265.25000
540,0.46343,0.02569,0.01143,0.00211,0.01500,0.33255,0.03420,0.01025,394504.35000
600,0.95907,0.14814,0.01221,0.00237,0.01528,0.70928,0.03362,0.00973,4763095.10000
660,1.11443,0.21793,0.01311,0.00274,0.01558,0.79868,0.03286,0.00923,7008309.50000
720,0.94841,0.21426,0.01280,0.00300,0.01520,0.63901,0.03225,0.00899,6851715.25000
780,1.02209,0.21732,0.01302,0.00279,0.01573,0.70725,0.03298,0.00922,6833477.10000
840,0.79513,0.25522,0.01249,0.00266,0.01528,0.44148,0.03278,0.00932,7736553.50000
900,0.92272,0.25597,0.01251,0.00277,0.01517,0.57022,0.03286,0.00916,7912527.20000
960,0.75212,0.20336,0.01270,0.00228,0.01542,0.44472,0.03388,0.01014,6364935.35000
1020,0.75817,0.16689,0.01282,0.00276,0.01554,0.49174,0.03310,0.00951,5390683.35000
1080,0.66196,0.13128,0.01236,0.00224,0.01532,0.42598,0.03397,0.01007,4144249.10000
1140,0.55607,0.08115,0.01176,0.00216,0.01505,0.37052,0.03380,0.01023,2469341.80000
1200,0.55407,0.09246,0.01195,0.00212,0.01515,0.35689,0.03383,0.01025,2921893.50000
1260,0.33755,0.05860,0.01151,0.00211,0.01498,0.17424,0.03386,0.01014,1600253.25000
1320,0.32201,0.06935,0.01147,0.00212,0.01499,0.14842,0.03355,0.00998,1828604.05000
1380,0.72438,0.16687,0.01223,0.00242,0.01493,0.45665,0.03318,0.00998,5316520.45000
1440,1.05922,0.23775,0.01226,0.00272,0.01465,0.72433,0.03220,0.00932,7541994.90000
1500,1.03151,0.29043,0.01206,0.00256,0.01437,0.64372,0.03225,0.00948,9143355.45000
1560,0.88152,0.32805,0.01192,0.00212,0.01396,0.45175,0.03277,0.00996,10284076.30000
1620,0.84292,0.34288,0.01207,0.00212,0.01369,0.39824,0.03261,0.00994,10793619.40000
1680,0.89883,0.35450,0.01206,0.00235,0.01332,0.44576,0.03202,0.00962,11201993.95000
1740,0.82038,0.35166,0.01144,0.00212,0.01257,0.36986,0.03172,0.00984,11196844.40000
1800,0.79506,0.35336,0.01135,0.00212,0.01244,0.34313,0.03141,0.01009,11241036.30000
1860,0.83167,0.35459,0.01176,0.00224,0.01287,0.37937,0.03143,0.00974,11241007.00000
1920,0.86448,0.35664,0.01242,0.00310,0.01343,0.41716,0.03078,0.00881,11240943.40000
1980,0.84978,0.32522,0.01203,0.00293,0.01379,0.43328,0.03119,0.00873,10257777.50000
2040,0.77581,0.22555,0.01150,0.00258,0.01406,0.45422,0.03211,0.00954,7118236.70000
2100,0.74299,0.14911,0.01195,0.00224,0.01489,0.49062,0.03378,0.01013,4779189.60000
2160,0.34866,0.06329,0.01030,0.00214,0.01318,0.18577,0.03246,0.00978,1653801.50000
2220,0.13067,0.01043,0.00839,0.00197,0.00983,0.03139,0.03029,0.00771,250198.20000
2280,0.12132,0.00545,0.00795,0.00194,0.00943,0.02754,0.03028,0.00795,81778.25000
2340,0.11716,0.00257,0.00771,0.00194,0.00925,0.02612,0.03035,0.00813,0.00000
2400,0.11686,0.00263,0.00771,0.00193,0.00923,0.02600,0.03034,0.00813,0.00000
2460,0.11681,0.00261,0.00771,0.00194,0.00924,0.02611,0.03032,0.00811,0.00000
