frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64097,0.05726,0.52408,0.03571,0.01075,2955774.10000
60,0.52058,0.05483,0.41054,0.03371,0.00904,3390293.45000
120,0.44650,0.02781,0.36206,0.03399,0.00893,1763572.05000
180,0.43398,0.02801,0.34957,0.03386,0.00901,1334104.85000
240,0.38142,0.03062,0.29513,0.03384,0.00888,1563999.05000
300,0.32835,0.02561,0.24744,0.03339,0.00894,942806.45000
360,0.43712,0.01940,0.36189,0.03392,0.00906,651664.20000
420,0.47055,0.01518,0.39881,0.03426,0.00902,531526.60000
480,0.40504,0.01132,0.33741,0.03406,0.00897,335265.25000
540,0.38480,0.01308,0.31573,0.03396,0.00904,394504.35000
600,0.59006,0.08666,0.44800,0.03352,0.00907,4763095.10000
660,0.60911,0.12218,0.43163,0.03318,0.00898,7008309.50000
720,0.53686,0.12325,0.35859,0.03302,0.00890,6851715.25000
780,0.59561,0.12715,0.41331,0.03291,0.00901,6833477.10000
840,0.51311,0.15531,0.30313,0.03218,0.00906,7736553.50000
900,0.60474,0.15237,0.39687,0.03324,0.00902,7912527.20000
960,0.48405,0.11730,0.31144,0.03258,0.00914,6364935.35000
1020,0.44892,0.09482,0.29982,0.03251,0.00893,5390683.35000
1080,0.43728,0.07306,0.30867,0.03284,0.00892,4144249.10000
1140,0.38846,0.04457,0.28743,0.03273,0.00908,2469341.80000
1200,0.41153,0.05019,0.30644,0.03260,0.00894,2921893.50000
1260,0.23226,0.03131,0.14572,0.03167,0.00885,1600253.25000
1320,0.20762,0.03796,0.11650,0.03140,0.00877,1828604.05000
1380,0.48650,0.09616,0.33577,0.03264,0.00895,5316520.45000
1440,0.64884,0.14122,0.45272,0.03296,0.00889,7541994.90000
1500,0.70625,0.18176,0.46878,0.03304,0.00889,9143355.45000
1560,0.74029,0.21251,0.47238,0.03276,0.00882,10284076.30000
1620,0.77217,0.22577,0.49119,0.03255,0.00882,10793619.40000
1680,0.78962,0.23181,0.50172,0.03260,0.00887,11201993.95000
1740,0.72598,0.22989,0.44125,0.03193,0.00885,11196844.40000
1800,0.71268,0.23735,0.41999,0.03177,0.00908,11241036.30000
1860,0.75322,0.23684,0.46125,0.03201,0.00878,11241007.00000
1920,0.79736,0.23284,0.50923,0.03247,0.00889,11240943.40000
1980,0.73544,0.20417,0.47544,0.03280,0.00912,10257777.50000
2040,0.58500,0.13021,0.39974,0.03295,0.00919,7118236.70000
2100,0.48583,0.08347,0.34713,0.03336,0.00908,4779189.60000
2160,0.24480,0.03335,0.15809,0.03195,0.00888,1653801.50000
2220,0.06815,0.00635,0.01065,0.03086,0.00778,250198.20000
2280,0.05953,0.00375,0.00511,0.03064,0.00788,81778.25000
2340,0.05433,0.00208,0.00198,0.03060,0.00795,0.00000
2400,0.05441,0.00210,0.00198,0.03060,0.00795,0.00000
2460,0.05439,0.00199,0.00199,0.03061,0.00796,0.00000
