frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.41245,0.19141,0.01234,0.00217,0.01399,0.11936,0.03171,0.01035,3553381.35000
60,0.44579,0.20454,0.01316,0.00217,0.01508,0.13532,0.03296,0.01106,3662944.30000
120,0.36536,0.11987,0.01335,0.00208,0.01647,0.13993,0.03269,0.01003,2176008.00000
180,0.31778,0.07909,0.01261,0.00204,0.01612,0.13621,0.03230,0.00893,1760027.75000
240,0.37725,0.12909,0.01317,0.00204,0.01658,0.14423,0.03284,0.00910,2911562.30000
300,0.39382,0.14456,0.01338,0.00205,0.01672,0.14434,0.03287,0.00916,3211259.30000
360,0.39458,0.14381,0.01368,0.00204,0.01698,0.14413,0.03301,0.00915,3197534.35000
420,0.33895,0.09776,0.01325,0.00205,0.01667,0.13644,0.03265,0.00919,2080022.75000
480,0.34348,0.09991,0.01343,0.00204,0.01684,0.13858,0.03261,0.00905,2143202.10000
540,0.36694,0.12303,0.01340,0.00205,0.01658,0.13950,0.03233,0.00926,2652802.15000
600,0.37172,0.13183,0.01346,0.00205,0.01641,0.13640,0.03195,0.00941,2718203.40000
660,0.30898,0.07279,0.01285,0.00204,0.01641,0.13365,0.03185,0.00929,1551084.95000
720,0.35637,0.11295,0.01272,0.00205,0.01615,0.14010,0.03247,0.00947,2455791.85000
780,0.33909,0.10229,0.01204,0.00204,0.01561,0.13400,0.03219,0.00918,2049572.45000
840,0.28298,0.05254,0.01144,0.00204,0.01531,0.12894,0.03209,0.00886,904159.35000
900,0.36210,0.13224,0.01186,0.00227,0.01542,0.12910,0.03211,0.00921,2916661.70000
960,0.39121,0.15687,0.01365,0.00253,0.01695,0.13955,0.03080,0.00871,3578981.25000
1020,0.35847,0.12324,0.01345,0.00272,0.01685,0.14094,0.03095,0.00828,2767377.40000
1080,0.34843,0.10667,0.01325,0.00263,0.01674,0.14369,0.03166,0.00869,2271770.15000
1140,0.37721,0.13697,0.01400,0.00289,0.01726,0.14283,0.03124,0.00856,2903832.20000
1200,0.36087,0.11804,0.01437,0.00285,0.01747,0.14669,0.03101,0.00827,2424988.15000
1260,0.34211,0.10107,0.01382,0.00277,0.01704,0.14328,0.03130,0.00835,2026572.10000
1320,0.34917,0.11055,0.01353,0.00257,0.01684,0.14030,0.03168,0.00837,2301510.50000
1380,0.35888,0.11338,0.01390,0.00242,0.01734,0.14219,0.03215,0.00881,2404923.35000
1440,0.37532,0.12874,0.01453,0.00271,0.01801,0.14811,0.03120,0.00873,2983851.65000
1500,0.49198,0.24443,0.01536,0.00277,0.01826,0.14869,0.03141,0.00882,5965339.50000
1560,0.51727,0.26978,0.01471,0.00304,0.01759,0.14916,0.03132,0.00882,6425388.50000
1620,0.51421,0.26579,0.01553,0.00274,0.01824,0.14818,0.03161,0.00890,6351675.30000
1680,0.41125,0.16713,0.01446,0.00272,0.01750,0.14426,0.03170,0.00864,3853289.10000
1740,0.31894,0.08159,0.01374,0.00265,0.01722,0.13894,0.03131,0.00839,1807302.25000
1800,0.31226,0.07433,0.01364,0.00240,0.01721,0.13874,0.03138,0.00849,1503980.35000
1860,0.30315,0.06769,0.01369,0.00259,0.01729,0.13733,0.03129,0.00822,1304820.90000
1920,0.30703,0.06544,0.01357,0.00210,0.01724,0.13628,0.03219,0.00865,1271388.55000
1980,0.29990,0.06033,0.01346,0.00206,0.01709,0.13443,0.03207,0.00881,1145896.95000
2040,0.28759,0.05069,0.01303,0.00207,0.01688,0.13256,0.03186,0.00871,833803.50000
2100,0.28341,0.04664,0.01289,0.00207,0.01669,0.13290,0.03190,0.00895,724541.55000
2160,0.27997,0.04374,0.01270,0.00206,0.01655,0.13339,0.03198,0.00893,651558.70000
2220,0.27319,0.04109,0.01222,0.00206,0.01606,0.12980,0.03196,0.00899,606690.35000
2280,0.22440,0.02466,0.01020,0.00192,0.01310,0.10438,0.03126,0.00794,387407.30000
2340,0.33367,0.10671,0.01195,0.00228,0.01511,0.12943,0.03179,0.00883,2264677.55000
2400,0.42567,0.18136,0.01373,0.00273,0.01676,0.14696,0.03138,0.00890,3983123.90000
2460,0.43720,0.19102,0.01389,0.00245,0.01707,0.14616,0.03189,0.00921,4233659.50000
2520,0.41636,0.16874,0.01388,0.00249,0.01716,0.14634,0.03188,0.00929,3774183.40000
2580,0.37389,0.13474,0.01324,0.00260,0.01663,0.14116,0.03154,0.00891,2738790.20000
2640,0.34672,0.11258,0.01313,0.00275,0.01677,0.13934,0.03084,0.00829,2234217.40000
2700,0.33224,0.09358,0.01316,0.00233,0.01672,0.13836,0.03184,0.00861,1876452.05000
2760,0.31460,0.07860,0.01282,0.00227,0.01644,0.13555,0.03206,0.00875,1554160.70000
2820,0.31134,0.07316,0.01277,0.00209,0.01635,0.13505,0.03256,0.00906,1444209.80000
2880,0.29874,0.06770,0.01233,0.00214,0.01605,0.12964,0.03193,0.00905,1270269.50000
2940,0.29156,0.05989,0.01244,0.00207,0.01615,0.12822,0.03196,0.00913,1185182.60000
3000,0.39232,0.15825,0.01283,0.00233,0.01602,0.13346,0.03201,0.00903,3737532.35000
3060,0.47109,0.22571,0.01378,0.00261,0.01692,0.14668,0.03170,0.00901,5419981.65000
3120,0.47178,0.22240,0.01444,0.00275,0.01768,0.14913,0.03177,0.00900,5328916.45000
3180,0.45565,0.21031,0.01440,0.00314,0.01774,0.14682,0.03147,0.00861,4942521.95000
3240,0.43482,0.18768,0.01444,0.00277,0.01775,0.14649,0.03173,0.00899,4355188.50000
3300,0.41437,0.17058,0.01446,0.00277,0.01766,0.14423,0.03160,0.00863,3918437.60000
3360,0.39708,0.15431,0.01417,0.00260,0.01749,0.14214,0.03207,0.00844,3488605.15000
3420,0.37525,0.13852,0.01391,0.00287,0.01720,0.14230,0.03101,0.00796,3070083.20000
