frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.74686,0.06161,0.62148,0.03794,0.01165,2955774.10000
60,0.91047,0.07457,0.76682,0.04357,0.01183,3390293.45000
120,0.48139,0.02854,0.39582,0.03422,0.00901,1763572.05000
180,0.43417,0.02797,0.35001,0.03387,0.00893,1334104.85000
240,0.38675,0.03044,0.29986,0.03394,0.00890,1563999.05000
300,0.33007,0.02556,0.24911,0.03335,0.00901,942806.45000
360,0.44047,0.01939,0.36571,0.03393,0.00903,651664.20000
420,0.47121,0.01509,0.40045,0.03414,0.00906,531526.60000
480,0.40489,0.01123,0.33823,0.03398,0.00899,335265.25000
540,0.38465,0.01310,0.31574,0.03398,0.00895,394504.35000
600,0.59727,0.08749,0.45336,0.03337,0.00897,4763095.10000
660,0.61220,0.12332,0.43515,0.03154,0.00865,7008309.50000
720,0.53950,0.12437,0.36171,0.03143,0.00853,6851715.25000
780,0.59804,0.12820,0.41616,0.03135,0.00864,6833477.10000
840,0.51904,0.15650,0.30984,0.03074,0.00856,7736553.50000
900,0.60561,0.15394,0.39816,0.03176,0.00866,7912527.20000
960,0.48267,0.11814,0.31149,0.03111,0.00868,6364935.35000
1020,0.45187,0.09579,0.30312,0.03117,0.00862,5390683.35000
1080,0.43742,0.07379,0.30970,0.03169,0.00863,4144249.10000
1140,0.38889,0.04446,0.28972,0.03218,0.00891,2469341.80000
1200,0.42210,0.05015,0.31825,0.03164,0.00871,2921893.50000
1260,0.23486,0.03117,0.14982,0.03191,0.00876,1600253.25000
1320,0.20673,0.03748,0.11583,0.03168,0.00874,1828604.05000
1380,0.48842,0.09693,0.33790,0.03176,0.00868,5316520.45000
1440,0.65498,0.14295,0.45851,0.03168,0.00862,7541994.90000
1500,0.71597,0.18388,0.47856,0.03166,0.00863,9143355.45000
1560,0.74929,0.21477,0.48061,0.03160,0.00854,10284076.30000
1620,0.77969,0.22788,0.49864,0.03114,0.00855,10793619.40000
1680,0.79167,0.23356,0.50415,0.03135,0.00866,11201993.95000
1740,0.73208,0.23226,0.44737,0.03027,0.00850,11196844.40000
1800,0.71850,0.23972,0.42654,0.03023,0.00831,11241036.30000
1860,0.75906,0.23921,0.46686,0.03060,0.00846,11241007.00000
1920,0.80300,0.23550,0.51439,0.03092,0.00848,11240943.40000
1980,0.74518,0.20655,0.48545,0.03135,0.00837,10257777.50000
2040,0.59166,0.13174,0.40667,0.03146,0.00840,7118236.70000
2100,0.49346,0.08434,0.35489,0.03234,0.00863,4779189.60000
2160,0.24680,0.03346,0.15942,0.03187,0.00890,1653801.50000
2220,0.06806,0.00629,0.01093,0.03091,0.00785,250198.20000
2280,0.05983,0.00363,0.00513,0.03075,0.00796,81778.25000
2340,0.05478,0.00190,0.00198,0.03086,0.00801,0.00000
2400,0.05498,0.00192,0.00200,0.03101,0.00803,0.00000
2460,0.05499,0.00178,0.00195,0.03098,0.00801,0.00000
