frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.43131,0.04695,0.32966,0.03285,0.00893,2955774.10000
60,0.51989,0.05517,0.40937,0.03377,0.00898,3390293.45000
120,0.44634,0.02785,0.36209,0.03398,0.00888,1763572.05000
180,0.43216,0.02806,0.34829,0.03378,0.00889,1334104.85000
240,0.38378,0.03075,0.29740,0.03388,0.00893,1563999.05000
300,0.32843,0.02588,0.24692,0.03339,0.00894,942806.45000
360,0.43832,0.01948,0.36310,0.03393,0.00896,651664.20000
420,0.47134,0.01519,0.39998,0.03424,0.00899,531526.60000
480,0.40234,0.01124,0.33519,0.03406,0.00890,335265.25000
540,0.38398,0.01306,0.31494,0.03394,0.00894,394504.35000
600,0.58670,0.08653,0.44437,0.03348,0.00898,4763095.10000
660,0.60595,0.12197,0.42908,0.03317,0.00896,7008309.50000
720,0.53524,0.12319,0.35720,0.03301,0.00895,6851715.25000
780,0.59417,0.12710,0.41251,0.03296,0.00908,6833477.10000
840,0.50991,0.15527,0.30042,0.03219,0.00887,7736553.50000
900,0.60412,0.15246,0.39634,0.03321,0.00894,7912527.20000
960,0.48192,0.11773,0.30951,0.03250,0.00897,6364935.35000
1020,0.44892,0.09536,0.29764,0.03248,0.00892,5390683.35000
1080,0.43667,0.07336,0.30785,0.03279,0.00893,4144249.10000
1140,0.38267,0.04447,0.28364,0.03269,0.00900,2469341.80000
1200,0.41290,0.05011,0.30819,0.03260,0.00901,2921893.50000
1260,0.22924,0.03118,0.14466,0.03168,0.00880,1600253.25000
1320,0.20448,0.03739,0.11446,0.03138,0.00872,1828604.05000
1380,0.48384,0.09590,0.33432,0.03256,0.00901,5316520.45000
1440,0.64836,0.14111,0.45274,0.03298,0.00888,7541994.90000
1500,0.70688,0.18179,0.46947,0.03310,0.00880,9143355.45000
1560,0.74098,0.21252,0.47311,0.03277,0.00878,10284076.30000
1620,0.77307,0.22533,0.49243,0.03250,0.00883,10793619.40000
1680,0.79047,0.23226,0.50270,0.03280,0.00871,11201993.95000
1740,0.72779,0.23088,0.44195,0.03261,0.00865,11196844.40000
1800,0.71324,0.23816,0.42030,0.03204,0.00862,11241036.30000
1860,0.75400,0.23771,0.46202,0.03191,0.00866,11241007.00000
1920,0.80029,0.23386,0.51066,0.03341,0.00874,11240943.40000
1980,0.73623,0.20503,0.47756,0.03170,0.00871,10257777.50000
2040,0.58514,0.13074,0.39943,0.03264,0.00909,7118236.70000
2100,0.48512,0.08375,0.34637,0.03342,0.00898,4779189.60000
2160,0.24513,0.03351,0.15832,0.03196,0.00883,1653801.50000
2220,0.06769,0.00624,0.01074,0.03079,0.00780,250198.20000
2280,0.05914,0.00361,0.00506,0.03063,0.00791,81778.25000
2340,0.05452,0.00190,0.00194,0.03059,0.00800,0.00000
2400,0.05443,0.00188,0.00193,0.03060,0.00800,0.00000
2460,0.05471,0.00210,0.00198,0.03060,0.00802,0.00000
