frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.49038,0.09093,0.01237,0.00212,0.01477,0.29648,0.03249,0.01012,2955774.10000
60,0.58670,0.10737,0.01301,0.00212,0.01625,0.37480,0.03325,0.01024,3390293.45000
120,0.51076,0.05758,0.01282,0.00214,0.01576,0.34795,0.03307,0.01029,1763572.05000
180,0.51003,0.04896,0.01205,0.00214,0.01557,0.35678,0.03320,0.01026,1334104.85000
240,0.48590,0.05497,0.01204,0.00213,0.01548,0.32674,0.03318,0.01025,1563999.05000
300,0.41140,0.04343,0.01166,0.00213,0.01516,0.26434,0.03297,0.01024,942806.45000
360,0.49128,0.03358,0.01198,0.00213,0.01551,0.35297,0.03332,0.01035,651664.20000
420,0.53828,0.02793,0.01196,0.00214,0.01555,0.40626,0.03352,0.01027,531526.60000
480,0.47567,0.02296,0.01150,0.00213,0.01527,0.34913,0.03355,0.01026,335265.25000
540,0.45206,0.02557,0.01166,0.00212,0.01530,0.32265,0.03338,0.01028,394504.35000
600,0.66922,0.14937,0.01254,0.00212,0.01602,0.41543,0.03328,0.01026,4763095.10000
660,0.69864,0.21901,0.01374,0.00261,0.01658,0.38129,0.03222,0.00914,7008309.50000
720,0.62983,0.21575,0.01331,0.00284,0.01615,0.31920,0.03130,0.00872,6851715.25000
780,0.68754,0.21903,0.01363,0.00258,0.01685,0.37099,0.03178,0.00897,6833477.10000
840,0.57757,0.25604,0.01297,0.00257,0.01613,0.22656,0.03198,0.00865,7736553.50000
900,0.68585,0.25647,0.01288,0.00297,0.01589,0.33534,0.03196,0.00871,7912527.20000
960,0.58343,0.20433,0.01311,0.00311,0.01624,0.28494,0.03158,0.00860,6364935.35000
1020,0.55436,0.16825,0.01323,0.00296,0.01651,0.29195,0.03138,0.00867,5390683.35000
1080,0.52265,0.13279,0.01306,0.00312,0.01637,0.29464,0.03142,0.00871,4144249.10000
1140,0.44656,0.08179,0.01243,0.00297,0.01611,0.26898,0.03162,0.00902,2469341.80000
1200,0.46322,0.09324,0.01264,0.00323,0.01615,0.27665,0.03139,0.00863,2921893.50000
1260,0.33055,0.05855,0.01211,0.00228,0.01556,0.17062,0.03291,0.00966,1600253.25000
1320,0.31444,0.06977,0.01198,0.00239,0.01546,0.14392,0.03269,0.00959,1828604.05000
1380,0.58666,0.16820,0.01275,0.00300,0.01560,0.32525,0.03158,0.00869,5316520.45000
1440,0.74636,0.23962,0.01273,0.00314,0.01509,0.41470,0.03118,0.00862,7541994.90000
1500,0.78707,0.29237,0.01247,0.00305,0.01471,0.40323,0.03108,0.00856,9143355.45000
1560,0.76345,0.32943,0.01239,0.00288,0.01405,0.34331,0.03109,0.00863,10284076.30000
1620,0.75887,0.34472,0.01253,0.00304,0.01368,0.32355,0.03076,0.00855,10793619.40000
1680,0.75140,0.35560,0.01238,0.00315,0.01332,0.30642,0.03062,0.00853,11201993.95000
1740,0.68623,0.35308,0.01193,0.00276,0.01253,0.24566,0.02997,0.00854,11196844.40000
1800,0.67209,0.35408,0.01178,0.00282,0.01255,0.22952,0.02996,0.00859,11241036.30000
1860,0.71651,0.35566,0.01211,0.00296,0.01296,0.27146,0.03033,0.00859,11241007.00000
1920,0.77603,0.35793,0.01262,0.00304,0.01366,0.32744,0.03069,0.00863,11240943.40000
1980,0.75695,0.32708,0.01228,0.00297,0.01411,0.33955,0.03096,0.00853,10257777.50000
2040,0.65071,0.22766,0.01183,0.00284,0.01443,0.33225,0.03092,0.00853,7118236.70000
2100,0.58807,0.15053,0.01250,0.00318,0.01533,0.34437,0.03187,0.00866,4779189.60000
2160,0.33135,0.06334,0.01069,0.00258,0.01325,0.17487,0.03167,0.00882,1653801.50000
2220,0.13124,0.01027,0.00838,0.00196,0.00987,0.03204,0.03039,0.00771,250198.20000
2280,0.12222,0.00542,0.00796,0.00194,0.00947,0.02833,0.03038,0.00796,81778.25000
2340,0.11724,0.00253,0.00774,0.00195,0.00927,0.02616,0.03045,0.00816,0.00000
2400,0.11714,0.00255,0.00774,0.00195,0.00927,0.02619,0.03048,0.00815,0.00000
2460,0.11706,0.00245,0.00774,0.00195,0.00927,0.02618,0.03046,0.00816,0.00000
