frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.20092,0.06462,0.08243,0.03194,0.00857,3553381.35000
60,0.21904,0.06990,0.09366,0.03299,0.00884,3662944.30000
120,0.18410,0.05013,0.08140,0.03155,0.00818,2176008.00000
180,0.14681,0.03195,0.06223,0.03155,0.00839,1760027.75000
240,0.21499,0.06701,0.09359,0.03233,0.00856,2911562.30000
300,0.24392,0.08291,0.10614,0.03232,0.00861,3211259.30000
360,0.24071,0.08053,0.10532,0.03215,0.00858,3197534.35000
420,0.18699,0.05135,0.08297,0.03158,0.00811,2080022.75000
480,0.19564,0.05654,0.08628,0.03136,0.00822,2143202.10000
540,0.20841,0.06346,0.09139,0.03159,0.00846,2652802.15000
600,0.21271,0.06620,0.09359,0.03137,0.00840,2718203.40000
660,0.15065,0.03391,0.06540,0.03109,0.00832,1551084.95000
720,0.18935,0.05675,0.07864,0.03191,0.00853,2455791.85000
780,0.18095,0.05383,0.07391,0.03171,0.00839,2049572.45000
840,0.12220,0.02337,0.04728,0.03140,0.00796,904159.35000
900,0.19490,0.05639,0.08489,0.03146,0.00840,2916661.70000
960,0.23662,0.07786,0.10363,0.03225,0.00861,3578981.25000
1020,0.20819,0.06506,0.08908,0.03224,0.00849,2767377.40000
1080,0.20599,0.06446,0.08882,0.03186,0.00838,2271770.15000
1140,0.23010,0.07722,0.09880,0.03225,0.00856,2903832.20000
1200,0.20643,0.06537,0.08699,0.03205,0.00857,2424988.15000
1260,0.18887,0.05653,0.07856,0.03187,0.00846,2026572.10000
1320,0.19670,0.06119,0.08245,0.03185,0.00850,2301510.50000
1380,0.20135,0.06175,0.08593,0.03185,0.00859,2404923.35000
1440,0.21393,0.06577,0.09350,0.03226,0.00857,2983851.65000
1500,0.34446,0.12371,0.16545,0.03263,0.00865,5965339.50000
1560,0.37352,0.13888,0.17933,0.03249,0.00865,6425388.50000
1620,0.37296,0.13768,0.18025,0.03228,0.00859,6351675.30000
1680,0.25756,0.08097,0.12233,0.03183,0.00858,3853289.10000
1740,0.17425,0.04558,0.07540,0.03143,0.00843,1807302.25000
1800,0.17216,0.04495,0.07452,0.03128,0.00824,1503980.35000
1860,0.16839,0.04255,0.07415,0.03118,0.00808,1304820.90000
1920,0.16475,0.03943,0.07379,0.03115,0.00807,1271388.55000
1980,0.15986,0.03475,0.07321,0.03107,0.00801,1145896.95000
2040,0.15332,0.03166,0.07083,0.03074,0.00794,833803.50000
2100,0.14733,0.02934,0.06758,0.03077,0.00793,724541.55000
2160,0.14118,0.02592,0.06485,0.03081,0.00794,651558.70000
2220,0.13836,0.02232,0.06533,0.03080,0.00794,606690.35000
2280,0.10136,0.01323,0.03740,0.03103,0.00789,387407.30000
2340,0.17962,0.05023,0.07609,0.03192,0.00837,2264677.55000
2400,0.27135,0.09180,0.12468,0.03260,0.00856,3983123.90000
2460,0.27956,0.09609,0.12847,0.03254,0.00860,4233659.50000
2520,0.25475,0.08513,0.11444,0.03250,0.00851,3774183.40000
2580,0.22629,0.07932,0.09254,0.03241,0.00870,2738790.20000
2640,0.20866,0.07074,0.08490,0.03192,0.00845,2234217.40000
2700,0.19276,0.05462,0.08504,0.03139,0.00830,1876452.05000
2760,0.18097,0.04592,0.08252,0.03126,0.00841,1554160.70000
2820,0.17998,0.04771,0.07979,0.03123,0.00840,1444209.80000
2880,0.16039,0.04115,0.06710,0.03137,0.00837,1270269.50000
2940,0.15114,0.03421,0.06486,0.03130,0.00836,1185182.60000
3000,0.25474,0.08442,0.11664,0.03211,0.00839,3737532.35000
3060,0.33481,0.12019,0.15928,0.03259,0.00860,5419981.65000
3120,0.33219,0.11964,0.15721,0.03256,0.00867,5328916.45000
3180,0.32328,0.11571,0.15214,0.03252,0.00860,4942521.95000
3240,0.29081,0.10261,0.13284,0.03250,0.00861,4355188.50000
3300,0.27040,0.09384,0.12149,0.03239,0.00861,3918437.60000
3360,0.25115,0.08319,0.11245,0.03236,0.00865,3488605.15000
3420,0.23503,0.07734,0.10272,0.03211,0.00864,3070083.20000
3480,0.22839,0.07645,0.09755,0.03193,0.00866,2804740.95000
3540,0.21640,0.06987,0.09310,0.03161,0.00860,2554279.00000
3600,0.21013,0.06815,0.08859,0.03176,0.00859,2404749.20000
3660,0.20372,0.06676,0.08369,0.03197,0.00849,2364661.40000
3720,0.20242,0.06184,0.08763,0.03158,0.00850,2323845.85000
3780,0.20144,0.06246,0.08592,0.03141,0.00850,2171285.25000
3840,0.19389,0.05886,0.08208,0.03145,0.00842,2069926.10000
3900,0.18170,0.05118,0.07837,0.03125,0.00817,1706132.85000
3960,0.17723,0.04491,0.08109,0.03096,0.00796,1310622.90000
4020,0.17235,0.03975,0.08146,0.03083,0.00796,1119696.90000
4080,0.17720,0.04338,0.08281,0.03082,0.00786,958432.85000
4140,0.16559,0.03612,0.07908,0.03073,0.00787,891260.80000
4200,0.14703,0.02778,0.06866,0.03077,0.00789,795127.20000
4260,0.18509,0.05353,0.07924,0.03168,0.00807,2716290.05000
4320,0.43042,0.16961,0.20546,0.03253,0.00858,7242797.15000
4380,0.38005,0.14527,0.18006,0.03250,0.00841,6033148.00000
4440,0.12760,0.02032,0.05622,0.03121,0.00783,867288.75000
4500,0.14117,0.02361,0.06705,0.03080,0.00782,698827.95000
4560,0.13341,0.02251,0.06040,0.03082,0.00777,684012.30000
4620,0.13695,0.02680,0.05980,0.03092,0.00781,872447.40000
4680,0.19328,0.05537,0.08534,0.03146,0.00806,2415162.35000
4740,0.29902,0.10627,0.13762,0.03235,0.00841,5264990.15000
4800,0.41837,0.16600,0.19736,0.03232,0.00866,7605016.10000
4860,0.41150,0.16516,0.19115,0.03225,0.00886,7298187.05000
4920,0.41551,0.16689,0.19328,0.03219,0.00889,7437915.15000
4980,0.44860,0.18138,0.21196,0.03225,0.00889,8149009.90000
5040,0.34684,0.13267,0.15912,0.03210,0.00845,5907876.05000
5100,0.37705,0.14772,0.17448,0.03213,0.00843,6713387.25000
5160,0.46655,0.18992,0.22154,0.03246,0.00845,8461629.95000
5220,0.47176,0.19333,0.22312,0.03246,0.00871,8496360.00000
5280,0.46470,0.19000,0.21965,0.03224,0.00864,8448473.20000
5340,0.37164,0.14748,0.16951,0.03171,0.00858,6607069.85000
5400,0.09402,0.02098,0.02204,0.03095,0.00790,1056943.50000
5460,0.06406,0.00718,0.00595,0.03092,0.00772,344217.00000
