frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.93767,0.09923,0.01198,0.00216,0.01405,0.73213,0.03549,0.01106,2955774.10000
60,0.82317,0.10609,0.01229,0.00211,0.01515,0.61246,0.03424,0.01017,3390293.45000
120,0.62077,0.05752,0.01210,0.00211,0.01508,0.45817,0.03408,0.01007,1763572.05000
180,0.64687,0.04886,0.01161,0.00212,0.01497,0.49317,0.03414,0.01014,1334104.85000
240,0.55921,0.05494,0.01152,0.00213,0.01495,0.39926,0.03390,0.01010,1563999.05000
300,0.42505,0.04331,0.01132,0.00212,0.01483,0.27724,0.03345,0.01012,942806.45000
360,0.56896,0.03359,0.01149,0.00212,0.01504,0.43013,0.03412,0.01021,651664.20000
420,0.60761,0.02781,0.01170,0.00227,0.01505,0.47712,0.03391,0.00999,531526.60000
480,0.48235,0.02304,0.01123,0.00211,0.01497,0.35472,0.03433,0.01018,335265.25000
540,0.46584,0.02558,0.01143,0.00211,0.01497,0.33537,0.03430,0.01021,394504.35000
600,0.95373,0.14791,0.01225,0.00272,0.01529,0.70761,0.03303,0.00935,4763095.10000
660,1.10557,0.21801,0.01316,0.00262,0.01551,0.78760,0.03308,0.00944,7008309.50000
720,0.94506,0.21476,0.01282,0.00273,0.01526,0.63311,0.03224,0.00920,6851715.25000
780,1.01554,0.21777,0.01305,0.00266,0.01566,0.69804,0.03325,0.00943,6833477.10000
840,0.79308,0.25540,0.01244,0.00255,0.01525,0.43658,0.03352,0.00956,7736553.50000
900,0.92454,0.25591,0.01254,0.00241,0.01520,0.56798,0.03309,0.00954,7912527.20000
960,0.74408,0.20337,0.01260,0.00245,0.01543,0.43963,0.03344,0.00973,6364935.35000
1020,0.75589,0.16679,0.01271,0.00239,0.01542,0.48369,0.03345,0.00995,5390683.35000
1080,0.65292,0.13123,0.01245,0.00232,0.01535,0.41794,0.03397,0.00995,4144249.10000
1140,0.55695,0.08129,0.01178,0.00221,0.01506,0.37109,0.03382,0.01009,2469341.80000
1200,0.55283,0.09242,0.01198,0.00211,0.01515,0.35610,0.03378,0.01013,2921893.50000
1260,0.33675,0.05840,0.01152,0.00211,0.01500,0.17371,0.03391,0.01015,1600253.25000
1320,0.32119,0.06934,0.01149,0.00211,0.01500,0.14738,0.03356,0.00993,1828604.05000
1380,0.71946,0.16670,0.01217,0.00246,0.01493,0.45355,0.03295,0.00974,5316520.45000
1440,1.05823,0.23747,0.01218,0.00263,0.01464,0.72293,0.03227,0.00946,7541994.90000
1500,1.03010,0.29060,0.01211,0.00274,0.01429,0.64352,0.03205,0.00923,9143355.45000
1560,0.87431,0.32788,0.01210,0.00270,0.01381,0.45243,0.03170,0.00910,10284076.30000
1620,0.84334,0.34313,0.01205,0.00211,0.01367,0.39852,0.03266,0.00985,10793619.40000
1680,0.89275,0.35414,0.01217,0.00259,0.01315,0.44535,0.03095,0.00907,11201993.95000
1740,0.81620,0.35150,0.01159,0.00242,0.01244,0.37132,0.03094,0.00931,11196844.40000
1800,0.78792,0.35339,0.01153,0.00272,0.01237,0.34363,0.03013,0.00920,11241036.30000
1860,0.82523,0.35432,0.01190,0.00268,0.01277,0.37907,0.03057,0.00905,11241007.00000
1920,0.86716,0.35691,0.01238,0.00272,0.01347,0.41673,0.03130,0.00920,11240943.40000
1980,0.85519,0.32546,0.01192,0.00246,0.01389,0.43305,0.03212,0.00954,10257777.50000
2040,0.77524,0.22621,0.01150,0.00261,0.01405,0.45313,0.03200,0.00943,7118236.70000
2100,0.73979,0.14924,0.01193,0.00240,0.01493,0.49022,0.03349,0.00974,4779189.60000
2160,0.34709,0.06325,0.01030,0.00211,0.01317,0.18498,0.03255,0.00977,1653801.50000
2220,0.12985,0.01021,0.00839,0.00196,0.00984,0.03121,0.03029,0.00769,250198.20000
2280,0.12136,0.00547,0.00795,0.00193,0.00944,0.02756,0.03030,0.00794,81778.25000
2340,0.11671,0.00264,0.00772,0.00193,0.00924,0.02609,0.03033,0.00811,0.00000
2400,0.11673,0.00262,0.00772,0.00194,0.00924,0.02609,0.03034,0.00811,0.00000
2460,0.11680,0.00266,0.00772,0.00194,0.00924,0.02598,0.03034,0.00811,0.00000
