frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.42058,0.04703,0.31924,0.03284,0.00873,2955774.10000
60,0.51290,0.05495,0.40041,0.03355,0.00872,3390293.45000
120,0.44198,0.02782,0.35853,0.03384,0.00868,1763572.05000
180,0.43072,0.02800,0.34462,0.03367,0.00873,1334104.85000
240,0.37977,0.03056,0.29418,0.03372,0.00861,1563999.05000
300,0.32763,0.02559,0.24739,0.03323,0.00872,942806.45000
360,0.43795,0.01930,0.36324,0.03374,0.00867,651664.20000
420,0.46950,0.01509,0.39864,0.03405,0.00876,531526.60000
480,0.40305,0.01124,0.33622,0.03390,0.00864,335265.25000
540,0.38303,0.01309,0.31441,0.03381,0.00864,394504.35000
600,0.58332,0.08714,0.44069,0.03336,0.00872,4763095.10000
660,0.59768,0.12214,0.42119,0.03301,0.00871,7008309.50000
720,0.53003,0.12327,0.35236,0.03291,0.00854,6851715.25000
780,0.58968,0.12726,0.40778,0.03284,0.00876,6833477.10000
840,0.50927,0.15561,0.29976,0.03210,0.00867,7736553.50000
900,0.60483,0.15259,0.39702,0.03322,0.00882,7912527.20000
960,0.48127,0.11722,0.31032,0.03249,0.00871,6364935.35000
1020,0.44538,0.09494,0.29664,0.03246,0.00869,5390683.35000
1080,0.43015,0.07333,0.30240,0.03279,0.00870,4144249.10000
1140,0.38348,0.04445,0.28456,0.03272,0.00879,2469341.80000
1200,0.40528,0.05015,0.30107,0.03257,0.00867,2921893.50000
1260,0.22859,0.03118,0.14446,0.03170,0.00853,1600253.25000
1320,0.20465,0.03739,0.11488,0.03144,0.00851,1828604.05000
1380,0.48418,0.09609,0.33440,0.03261,0.00873,5316520.45000
1440,0.64786,0.14117,0.45209,0.03296,0.00866,7541994.90000
1500,0.70566,0.18175,0.46864,0.03299,0.00858,9143355.45000
1560,0.74224,0.21284,0.47391,0.03280,0.00847,10284076.30000
1620,0.77355,0.22569,0.49271,0.03276,0.00852,10793619.40000
1680,0.79022,0.23189,0.50337,0.03255,0.00856,11201993.95000
1740,0.72718,0.23061,0.44199,0.03253,0.00846,11196844.40000
1800,0.71261,0.23839,0.41983,0.03200,0.00845,11241036.30000
1860,0.75380,0.23778,0.46188,0.03186,0.00842,11241007.00000
1920,0.80035,0.23390,0.51068,0.03360,0.00849,11240943.40000
1980,0.73659,0.20477,0.47690,0.03263,0.00869,10257777.50000
2040,0.58362,0.13051,0.39796,0.03290,0.00891,7118236.70000
2100,0.48570,0.08386,0.34666,0.03337,0.00886,4779189.60000
2160,0.24759,0.03342,0.15850,0.03194,0.00870,1653801.50000
2220,0.06804,0.00626,0.01110,0.03080,0.00784,250198.20000
2280,0.05927,0.00370,0.00507,0.03065,0.00795,81778.25000
2340,0.05468,0.00217,0.00196,0.03059,0.00799,0.00000
2400,0.05472,0.00214,0.00198,0.03051,0.00798,0.00000
2460,0.05461,0.00212,0.00199,0.03051,0.00801,0.00000
