frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
163,2777970,6206860,921600,5285260,6.734874,150,156743,2621227,2088607,6206860,2147568,0.742943
164,2777970,6224025,921600,5302425,6.753499,148,157585,2620385,2095872,6224025,2159463,0.742415
165,2777970,6194218,921600,5272618,6.721157,150,158083,2619887,2091239,6194218,2170738,0.740496
166,2777970,6143019,921600,5221419,6.665602,151,159468,2618502,2080581,6143019,2179305,0.738137
167,2777970,6082302,921599,5160703,6.599727,151,160701,2617269,2068408,6082302,2191330,0.735143
168,2778148,6043147,921600,5121547,6.557234,152,161925,2616223,2060735,6043147,2199793,0.733130
169,2778148,6002787,921600,5081187,6.513441,149,163037,2615111,2053726,6002787,2212117,0.730719
170,2778148,5975702,921600,5054102,6.484052,148,163704,2614444,2049884,5975702,2223834,0.728785
171,2778148,5929770,921600,5008170,6.434212,147,164525,2613623,2041949,5929770,2238026,0.725994
172,2778148,5881539,921600,4959939,6.381878,149,165059,2613089,2033044,5881539,2250637,0.723243
173,2778148,5855503,921600,4933903,6.353627,148,166069,2612079,2031825,5855503,2271797,0.720473
174,2778148,5853914,921600,4932314,6.351903,149,166441,2611707,2035780,5853914,2289206,0.718879
175,2778148,5873650,921600,4952050,6.373318,150,167023,2611125,2045119,5873650,2306826,0.718008
176,2778148,5905514,921600,4983914,6.407893,149,167245,2610903,2056641,5905514,2321050,0.717859
177,2778148,5919940,921600,4998340,6.423546,148,167449,2610699,2061376,5919940,2325564,0.717960
178,2778148,5909430,921600,4987830,6.412142,149,167598,2610550,2057456,5909430,2320394,0.718051
179,2778148,5884521,921600,4962921,6.385114,152,167272,2610876,2047539,5884521,2305635,0.718487
180,2778148,5858630,921600,4937030,6.357020,148,167172,2610976,2037223,5858630,2290262,0.718948
181,2778668,5948133,921600,5026533,6.454137,148,176395,2602273,2077670,5948133,2362547,0.715722
182,2778876,6137939,921600,5216339,6.660090,146,188038,2590838,2158581,6137939,2496385,0.710877
183,2778876,6241161,921600,5319561,6.772093,143,193417,2585459,2207613,6241161,2589291,0.706777
184,2778876,6331261,921600,5409661,6.869858,170,200536,2578340,2256383,6331261,2694271,0.701483
185,2778876,6387523,918938,5468585,6.950984,219,207064,2571812,2296099,6387523,2796873,0.695476
186,2772252,6388313,919104,5469209,6.950588,217,213286,2558966,2320462,6388313,2893535,0.688259
187,2770658,6256100,919223,5336877,6.805857,223,210640,2560018,2282880,6256100,2875420,0.685110
188,2770658,6066855,919296,5147559,6.599458,221,204704,2565954,2219647,6066855,2811733,0.683313
189,2740480,5867131,919300,4947831,6.382172,222,200031,2540449,2156179,5867131,2757585,0.680269
190,2692486,5666366,919361,4747005,6.163374,225,195713,2496773,2089273,5666366,2690726,0.678031
191,2692486,5592673,919426,4673247,6.082788,228,195530,2496956,2068399,5592673,2680923,0.675966
192,2719344,5534042,919514,4614528,6.018442,224,195130,2524214,2048827,5534042,2661266,0.675270
193,2719344,5474553,919608,4554945,5.953138,224,194001,2525343,2028893,5474553,2641019,0.674574
194,2719344,5422686,919685,4503001,5.896243,216,192990,2526354,2013207,5422686,2630142,0.673389
195,2719344,5376239,919791,4456448,5.845066,213,192327,2527017,1997335,5376239,2613101,0.672927
196,2719344,5334283,920072,4414211,5.797680,211,191249,2528095,1983302,5334283,2598925,0.672399
197,2718456,5296466,920397,4376069,5.754545,213,190454,2528002,1970038,5296466,2583686,0.672127
198,2718456,5260311,920513,4339798,5.714543,209,190424,2528032,1957947,5260311,2571477,0.671662
199,2713554,5226657,920876,4305781,5.675745,207,189503,2524051,1946933,5226657,2561075,0.671140
200,2713554,5189669,921600,4268069,5.631151,215,188641,2524913,1933786,5189669,2545475,0.670921
201,2686696,5305634,921599,4384035,5.756988,208,184516,2502180,1964381,5305634,2551890,0.675230
202,2669678,5461983,921600,4540383,5.926631,217,175974,2493704,1998999,5461983,2534013,0.683090
203,2666832,4669763,921600,3748163,5.067017,170,135922,2530910,1671672,4669763,2016925,0.698367
204,2660901,3673410,921600,2751810,3.985905,139,103766,2557135,1294397,3673410,1504178,0.709483
205,2594557,3171754,921600,2250154,3.441573,136,76818,2517739,1092942,3171754,1200014,0.725508
206,2579005,2809128,921600,1887528,3.048099,92,54031,2524974,940631,2809128,953396,0.746607
207,2547384,2679149,921600,1757549,2.907063,29,45918,2501466,881586,2679149,847195,0.759753
208,2504911,2619801,921600,1698201,2.842666,20,41512,2463399,852345,2619801,789579,0.768410
209,2489883,2593579,921600,1671979,2.814213,20,37321,2452562,835217,2593579,747289,0.776319
210,2475086,2605050,921600,1683450,2.826660,19,34082,2441004,831711,2605050,721794,0.783039
211,2475086,2602583,921600,1680983,2.823983,19,33725,2441361,829905,2602583,717037,0.784000
212,2475086,2600317,921600,1678717,2.821525,19,33238,2441848,828374,2600317,713179,0.784765
213,2475086,2598573,921600,1676973,2.819632,18,32831,2442255,826858,2598573,708859,0.785677
214,2475086,2596470,921600,1674870,2.817350,19,32578,2442508,825575,2596470,705830,0.786261
215,2474894,2594944,921600,1673344,2.815694,18,32341,2442553,824410,2594944,702696,0.786909
216,2474894,2593378,921600,1671778,2.813995,19,32251,2442643,823958,2593378,702454,0.786866
217,2474894,2590727,921600,1669127,2.811119,19,32126,2442768,822323,2590727,698565,0.787625
218,2474894,2588640,921600,1667040,2.808854,19,31789,2443105,821292,2588640,696528,0.787978
219,2474894,2587796,921600,1666196,2.807938,19,31447,2443447,820162,2587796,692852,0.788806
220,2474894,2585971,921600,1664371,2.805958,19,31098,2443796,818530,2585971,688149,0.789822
221,2473094,2585195,921600,1663595,2.805116,18,30579,2442515,817916,2585195,686469,0.790177
222,2470678,2584483,921600,1662883,2.804344,18,30187,2440491,816705,2584483,682337,0.791131
223,2462522,2587996,921599,1666397,2.808158,18,29895,2432627,817002,2587996,680012,0.791919
224,2459532,2589210,921600,1667610,2.809473,19,29368,2430164,816276,2589210,675894,0.792995
225,2448508,2582427,921600,1660827,2.802113,20,28921,2419587,813190,2582427,670333,0.793919
226,2400364,2562567,921600,1640967,2.780563,19,28316,2372048,802401,2562567,647037,0.798406
227,2395764,2547706,921600,1626106,2.764438,20,27563,2368201,794012,2547706,628342,0.802162
228,2395764,2537747,921600,1616147,2.753632,21,26952,2368812,789172,2537747,618941,0.803927
