frame,total,visibility,resolve,index_count
1620,0.48680,0.35454,0.12509,10974501.00000
1630,0.48044,0.35293,0.12060,10974495.00000
1640,0.47634,0.35129,0.11835,10974492.00000
1650,0.47498,0.35036,0.11769,10974492.00000
1660,0.47295,0.35031,0.11599,10974493.80000
1670,0.47208,0.35052,0.11486,10974916.20000
1680,0.47320,0.35311,0.11316,11108102.10000
1690,0.47200,0.35568,0.10960,11241013.20000
1700,0.46946,0.35653,0.10595,11241018.60000
1710,0.46468,0.35587,0.10168,11241024.00000
1720,0.45966,0.35480,0.09816,11241025.80000
1730,0.45622,0.35452,0.09495,11241037.20000
1740,0.44742,0.35154,0.08906,11241052.20000
1750,0.44159,0.34987,0.08484,11241054.00000
1760,0.43899,0.34996,0.08208,11241054.00000
1770,0.43858,0.35109,0.08066,11241054.00000
1780,0.43764,0.35150,0.07938,11241054.00000
1790,0.43510,0.35103,0.07758,11241054.00000
1800,0.43412,0.35133,0.07597,11241054.00000
1810,0.43372,0.35075,0.07596,11241049.80000
1820,0.43415,0.35083,0.07646,11241039.60000
1830,0.43558,0.35067,0.07808,11241032.40000
1840,0.43833,0.35194,0.07943,11241024.00000
1850,0.43977,0.35175,0.08093,11241018.00000
1860,0.44401,0.35328,0.08414,11241019.80000
1870,0.44848,0.35411,0.08749,11241019.80000
1880,0.45206,0.35444,0.09058,11241012.60000
1890,0.45714,0.35616,0.09424,11241006.00000
1900,0.46385,0.35861,0.09814,11241003.00000
1910,0.46625,0.35733,0.10171,11240994.00000
1920,0.47271,0.36016,0.10579,11240985.60000
1930,0.47615,0.35998,0.10951,11240971.20000
1940,0.48263,0.36215,0.11326,11240961.00000
1950,0.48749,0.36225,0.11796,11240949.00000
1960,0.49234,0.36269,0.12274,11240934.60000
1970,0.49744,0.36336,0.12725,11240930.40000
1980,0.50002,0.36209,0.13115,11161169.70000
1990,0.48689,0.35343,0.12681,10974408.00000
2000,0.48226,0.35315,0.12216,10974408.00000
2010,0.48468,0.35293,0.12490,10974408.00000
2020,0.49078,0.35524,0.12859,10974408.00000
2030,0.48845,0.35260,0.12888,10974408.00000
2040,0.47828,0.34639,0.12462,10973341.80000
2050,0.47760,0.34509,0.12562,10972275.60000
2060,0.49352,0.35064,0.13586,10974408.00000
2070,0.49516,0.34582,0.14178,10846963.80000
2080,0.45707,0.31776,0.13228,10364410.50000
2090,0.42365,0.29323,0.12338,10054158.00000
2100,0.42206,0.28982,0.12553,10013727.00000
2110,0.44592,0.30144,0.13732,10195232.40000
2120,0.48345,0.32170,0.15436,10491190.80000
2130,0.49121,0.32827,0.15583,10491226.80000
2140,0.49431,0.33314,0.15416,10606616.40000
2150,0.49385,0.33541,0.15137,10839546.30000
2160,0.46660,0.32150,0.13818,10082360.10000
2170,0.34033,0.21220,0.12123,7223112.00000
2180,0.33176,0.19972,0.12507,6549874.20000
2190,0.32663,0.19218,0.12752,6266152.50000
2200,0.26059,0.15442,0.09912,5132634.90000
2210,0.16734,0.10038,0.05725,3836330.40000
2220,0.13565,0.08832,0.03934,3796645.80000
2230,0.10582,0.06940,0.02962,2713873.80000
2240,0.05891,0.02899,0.02270,1232427.90000
2250,0.03802,0.01296,0.01762,384978.60000
2260,0.03820,0.01049,0.02062,521978.40000
2270,0.09811,0.06349,0.02743,2713873.80000
2280,0.06258,0.02969,0.02564,1252506.00000
2290,0.06043,0.02960,0.02350,1252506.00000
2300,0.03288,0.00724,0.01848,130779.00000
2310,0.02833,0.00363,0.01749,0.00000
2320,0.02818,0.00358,0.01749,0.00000
2330,0.02842,0.00364,0.01749,0.00000
2340,0.02850,0.00370,0.01750,0.00000
2350,0.02846,0.00358,0.01749,0.00000
2360,0.02864,0.00356,0.01753,0.00000
2370,0.02864,0.00380,0.01750,0.00000
2380,0.02836,0.00368,0.01749,0.00000
2390,0.02843,0.00367,0.01748,0.00000
