source_file,run_id,result_id,frame,total,forward,index_count,depth_prepass,geometry,lighting,visibility,resolve,gbuffer
run_00000.csv_0_result.csv,00000,0,450,0.15551,0.15164,4918621.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,460,0.15454,0.15048,4915782.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,470,0.15082,0.14678,4915782.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,480,0.15739,0.15333,4724589.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,490,0.14367,0.13962,4350555.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,500,0.15286,0.14891,4561743.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,510,0.14320,0.13930,4649973.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,520,0.14322,0.13928,4649973.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,530,0.14300,0.13897,4649973.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,540,0.14314,0.13932,4649973.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,550,0.15440,0.15024,4889201.10000,,,,,,
run_00000.csv_0_result.csv,00000,0,560,0.16434,0.16036,4808830.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,570,0.16116,0.15736,4297629.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,580,0.15150,0.14764,3585789.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,590,0.17002,0.16606,5050871.70000,,,,,,
run_00000.csv_0_result.csv,00000,0,600,0.23382,0.22968,7428586.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,610,0.27541,0.27089,9154439.10000,,,,,,
run_00000.csv_0_result.csv,00000,0,620,0.29283,0.28830,9521362.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,630,0.28917,0.28448,9517167.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,640,0.28595,0.28144,9459631.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,650,0.28468,0.28046,9421272.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,660,0.31749,0.31315,10768835.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,670,0.32008,0.31578,10858999.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,680,0.32016,0.31542,10858885.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,690,0.31856,0.31398,10855368.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,700,0.31868,0.31412,10855368.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,710,0.32289,0.31856,10855368.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,720,0.31551,0.31120,10673067.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,730,0.31355,0.30902,10593060.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,740,0.31278,0.30796,10404744.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,750,0.31743,0.31310,10279200.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,760,0.32420,0.31970,10437937.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,770,0.32947,0.32500,10766673.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,780,0.33618,0.33159,10864798.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,790,0.30833,0.30403,9787313.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,800,0.30800,0.30340,9664446.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,810,0.30877,0.30452,9667598.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,820,0.31053,0.30612,9667593.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,830,0.31612,0.31209,9667602.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,840,0.31902,0.31484,9667602.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,850,0.32948,0.32514,9667603.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,860,0.33646,0.33233,9667607.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,870,0.34133,0.33707,10385949.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,880,0.38654,0.38218,10864839.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,890,0.38848,0.38403,10864839.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,900,0.39337,0.38836,10864835.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,910,0.39478,0.39032,10864828.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,920,0.37355,0.36886,10864825.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,930,0.36879,0.36460,10864821.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,940,0.37081,0.36650,10864821.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,950,0.37112,0.36679,10864821.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,960,0.37356,0.36893,10864818.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,970,0.36993,0.36523,10864786.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,980,0.36708,0.36261,10864773.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,990,0.37029,0.36584,10864773.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1000,0.37450,0.37013,10625328.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1010,0.33477,0.33017,9667551.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1020,0.32668,0.32206,9667551.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1030,0.31990,0.31554,9667551.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1040,0.31279,0.30840,9667551.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1050,0.31063,0.30632,10146439.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1060,0.33617,0.33164,10864773.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1070,0.34022,0.33572,10864773.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1080,0.31879,0.31446,10025094.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1090,0.30188,0.29756,9329834.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1100,0.30192,0.29756,9156234.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1110,0.30780,0.30348,9156234.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1120,0.30602,0.30157,9156234.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1130,0.31630,0.31184,9153888.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1140,0.30523,0.30089,8888382.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1150,0.25698,0.25278,6681090.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1160,0.24459,0.24050,7146947.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1170,0.30408,0.29962,9101922.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1180,0.30409,0.29986,9097980.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1190,0.30396,0.29960,9099990.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1200,0.31847,0.31407,9103005.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1210,0.32055,0.31556,9103881.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1220,0.31670,0.31222,9103005.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1230,0.30929,0.30459,9103013.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1240,0.30220,0.29743,9103039.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1250,0.30846,0.30404,9100531.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,1260,0.28895,0.28446,9094303.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1270,0.29050,0.28625,9091825.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1280,0.28604,0.28093,8847516.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,1290,0.28246,0.27809,8728518.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1300,0.28105,0.27633,8236771.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1310,0.22672,0.22270,6191688.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1320,0.25866,0.25454,6862126.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,1330,0.23882,0.23466,5573805.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1340,0.25308,0.24827,6060954.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1350,0.27074,0.26647,6881545.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1360,0.35030,0.34585,9634320.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,1370,0.36613,0.36148,10864779.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1380,0.37462,0.37006,10864773.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1390,0.37723,0.37263,10864773.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1400,0.36931,0.36474,10864774.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1410,0.36149,0.35701,10566703.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1420,0.34252,0.33786,10592118.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1430,0.36274,0.35788,10864791.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1440,0.36005,0.35535,10864798.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1450,0.35593,0.35129,10864803.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1460,0.35543,0.35070,10864803.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1470,0.35536,0.35102,10864803.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1480,0.36003,0.35568,10864807.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1490,0.36619,0.36133,10864813.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1500,0.36873,0.36437,10864818.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1510,0.37578,0.37105,10864824.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1520,0.37248,0.36808,10864827.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1530,0.36158,0.35738,10864822.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1540,0.35587,0.35131,10864824.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1550,0.35302,0.34862,10864827.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1560,0.34964,0.34546,10864828.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1570,0.34800,0.34368,10869039.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1580,0.34459,0.34024,10951032.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1590,0.34168,0.33741,10974487.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1600,0.33744,0.33302,10974497.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1610,0.33467,0.33029,10974504.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1620,0.32665,0.32242,10974501.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1630,0.32088,0.31659,10974495.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1640,0.31722,0.31297,10974492.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1650,0.31462,0.31026,10974492.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1660,0.31147,0.30720,10974493.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1670,0.30952,0.30508,10974916.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1680,0.31182,0.30761,11108102.10000,,,,,,
run_00000.csv_0_result.csv,00000,0,1690,0.31313,0.30894,11241013.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1700,0.31012,0.30584,11241018.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1710,0.30769,0.30314,11241024.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1720,0.30616,0.30156,11241025.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1730,0.30454,0.30003,11241037.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1740,0.30065,0.29651,11241052.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1750,0.29872,0.29458,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1760,0.29728,0.29300,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1770,0.29584,0.29148,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1780,0.29520,0.29105,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1790,0.29587,0.29146,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1800,0.29557,0.29115,11241054.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1810,0.29546,0.29070,11241049.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1820,0.29552,0.29119,11241039.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1830,0.29770,0.29329,11241032.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1840,0.29796,0.29345,11241024.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1850,0.29910,0.29468,11241018.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1860,0.30018,0.29583,11241019.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1870,0.30392,0.29930,11241019.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,1880,0.30465,0.30029,11241012.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1890,0.30721,0.30271,11241006.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1900,0.31023,0.30593,11241003.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1910,0.31310,0.30857,11240994.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1920,0.31510,0.31093,11240985.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1930,0.31880,0.31410,11240971.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,1940,0.32302,0.31869,11240961.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1950,0.32753,0.32329,11240949.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,1960,0.33074,0.32656,11240934.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,1970,0.33405,0.32987,11240930.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,1980,0.34051,0.33618,11161169.70000,,,,,,
run_00000.csv_0_result.csv,00000,0,1990,0.33689,0.33224,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2000,0.33729,0.33282,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2010,0.34294,0.33849,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2020,0.35044,0.34580,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2030,0.35002,0.34559,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2040,0.34744,0.34306,10973341.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2050,0.34893,0.34447,10972275.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,2060,0.36007,0.35562,10974408.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2070,0.36202,0.35769,10846963.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2080,0.33679,0.33234,10364410.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,2090,0.30689,0.30265,10054158.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2100,0.31072,0.30606,10013727.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2110,0.32509,0.32083,10195232.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,2120,0.35001,0.34544,10491190.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2130,0.36133,0.35699,10491226.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2140,0.37488,0.37041,10606616.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,2150,0.37272,0.36800,10839546.30000,,,,,,
run_00000.csv_0_result.csv,00000,0,2160,0.34877,0.34439,10082360.10000,,,,,,
run_00000.csv_0_result.csv,00000,0,2170,0.24649,0.24220,7223112.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2180,0.25618,0.25237,6549874.20000,,,,,,
run_00000.csv_0_result.csv,00000,0,2190,0.24952,0.24522,6266152.50000,,,,,,
run_00000.csv_0_result.csv,00000,0,2200,0.19562,0.19136,5132634.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,2210,0.12682,0.12272,3836330.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,2220,0.09694,0.09302,3796645.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2230,0.06981,0.06596,2713873.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2240,0.03609,0.03212,1232427.90000,,,,,,
run_00000.csv_0_result.csv,00000,0,2250,0.01971,0.01565,384978.60000,,,,,,
run_00000.csv_0_result.csv,00000,0,2260,0.01817,0.01458,521978.40000,,,,,,
run_00000.csv_0_result.csv,00000,0,2270,0.07289,0.06898,2713873.80000,,,,,,
run_00000.csv_0_result.csv,00000,0,2280,0.04151,0.03763,1252506.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2290,0.03923,0.03524,1252506.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2300,0.01411,0.01013,130779.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2310,0.01022,0.00602,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2320,0.01018,0.00613,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2330,0.01005,0.00602,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2340,0.01020,0.00614,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2350,0.01029,0.00610,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2360,0.01005,0.00603,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2370,0.01028,0.00617,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2380,0.01018,0.00601,0.00000,,,,,,
run_00000.csv_0_result.csv,00000,0,2390,0.01012,0.00595,0.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,0,0.21333,0.20952,6388479.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,10,0.21600,0.21176,6388479.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,20,0.21778,0.21372,6388479.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,30,0.22179,0.21799,6388479.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,40,0.22525,0.22126,6388479.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,50,0.25781,0.25381,7620873.90000,,,,,,
run_00001.csv_1_result.csv,00001,1,60,0.27651,0.27230,7933098.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,70,0.27654,0.27242,7933098.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,80,0.27392,0.26977,7933098.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,90,0.27590,0.27169,7933098.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,100,0.29202,0.28746,7778540.10000,,,,,,
run_00001.csv_1_result.csv,00001,1,110,0.25040,0.24642,6388359.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,120,0.24677,0.24282,6388359.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,130,0.24312,0.23933,6328608.30000,,,,,,
run_00001.csv_1_result.csv,00001,1,140,0.23548,0.23152,6278724.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,150,0.23808,0.23415,6278724.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,160,0.24233,0.23847,6344505.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,170,0.24371,0.23950,6548192.40000,,,,,,
run_00001.csv_1_result.csv,00001,1,180,0.24483,0.24078,6654137.70000,,,,,,
run_00001.csv_1_result.csv,00001,1,190,0.24807,0.24420,6649594.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,200,0.24952,0.24574,6279649.20000,,,,,,
run_00001.csv_1_result.csv,00001,1,210,0.25443,0.25056,6153959.40000,,,,,,
run_00001.csv_1_result.csv,00001,1,220,0.25584,0.25196,5654925.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,230,0.24743,0.24345,5715609.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,240,0.27042,0.26650,6556806.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,250,0.25675,0.25270,6632634.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,260,0.25728,0.25327,6632607.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,270,0.26374,0.25960,6632600.40000,,,,,,
run_00001.csv_1_result.csv,00001,1,280,0.26258,0.25866,6632592.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,290,0.26578,0.26182,6632589.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,300,0.26165,0.25783,6086332.20000,,,,,,
run_00001.csv_1_result.csv,00001,1,310,0.25216,0.24822,5774538.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,320,0.25214,0.24828,5711706.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,330,0.25310,0.24926,5522449.20000,,,,,,
run_00001.csv_1_result.csv,00001,1,340,0.25036,0.24656,5438616.30000,,,,,,
run_00001.csv_1_result.csv,00001,1,350,0.23761,0.23358,5419182.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,360,0.23244,0.22847,5369350.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,370,0.22269,0.21878,4967546.10000,,,,,,
run_00001.csv_1_result.csv,00001,1,380,0.20796,0.20408,4898302.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,390,0.20312,0.19909,4809108.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,400,0.20838,0.20453,4843965.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,410,0.20864,0.20476,4857206.70000,,,,,,
run_00001.csv_1_result.csv,00001,1,420,0.21510,0.21126,4924218.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,430,0.21050,0.20666,4921590.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,440,0.19588,0.19186,4919838.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,450,0.18874,0.18491,4918621.20000,,,,,,
run_00001.csv_1_result.csv,00001,1,460,0.18748,0.18366,4915782.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,470,0.18416,0.18026,4915782.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,480,0.19048,0.18668,4724589.90000,,,,,,
run_00001.csv_1_result.csv,00001,1,490,0.16950,0.16557,4350555.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,500,0.18643,0.18246,4561743.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,510,0.17294,0.16874,4649973.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,520,0.17150,0.16744,4649973.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,530,0.17128,0.16741,4649973.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,540,0.17155,0.16776,4649973.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,550,0.18799,0.18410,4889201.10000,,,,,,
run_00001.csv_1_result.csv,00001,1,560,0.19890,0.19477,4808830.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,570,0.19610,0.19198,4297629.90000,,,,,,
run_00001.csv_1_result.csv,00001,1,580,0.18857,0.18476,3585789.60000,,,,,,
run_00001.csv_1_result.csv,00001,1,590,0.20537,0.20150,5050871.70000,,,,,,
run_00001.csv_1_result.csv,00001,1,600,0.27602,0.27212,7428586.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,610,0.32415,0.31970,9154439.10000,,,,,,
run_00001.csv_1_result.csv,00001,1,620,0.34040,0.33584,9521362.20000,,,,,,
run_00001.csv_1_result.csv,00001,1,630,0.33265,0.32779,9517167.00000,,,,,,
run_00001.csv_1_result.csv,00001,1,640,0.32561,0.32123,9459631.80000,,,,,,
run_00001.csv_1_result.csv,00001,1,650,0.33233,0.32795,9421272.60000,,,,,,
