frame,total,depth_prepass,forward,index_count
780,0.50446,0.20494,0.29244,10864798.80000
790,0.44486,0.17565,0.26268,9787313.40000
800,0.43775,0.17008,0.26081,9664446.60000
810,0.44099,0.17039,0.26380,9667598.40000
820,0.44316,0.17170,0.26443,9667593.00000
830,0.44607,0.17216,0.26704,9667602.00000
840,0.44840,0.17394,0.26743,9667602.60000
850,0.45613,0.17666,0.27230,9667603.20000
860,0.45834,0.17836,0.27319,9667607.40000
870,0.48632,0.19076,0.28844,10385949.00000
880,0.53698,0.20797,0.32194,10864839.00000
890,0.54059,0.21028,0.32342,10864839.00000
900,0.54206,0.21153,0.32310,10864835.40000
910,0.54997,0.21738,0.32514,10864828.20000
920,0.53622,0.21342,0.31591,10864825.20000
930,0.53465,0.21406,0.31340,10864821.00000
940,0.53542,0.21295,0.31478,10864821.00000
950,0.53659,0.21309,0.31614,10864821.00000
960,0.53595,0.21210,0.31638,10864818.00000
970,0.53447,0.21152,0.31565,10864786.20000
980,0.53218,0.21188,0.31291,10864773.00000
990,0.52469,0.20847,0.30868,10864773.00000
1000,0.52138,0.20668,0.30735,10625328.60000
1010,0.45243,0.17702,0.26822,9667551.00000
1020,0.44800,0.17401,0.26706,9667551.00000
1030,0.44720,0.17394,0.26610,9667551.00000
1040,0.44125,0.17047,0.26368,9667551.00000
1050,0.45382,0.17530,0.27113,10146439.80000
1060,0.51259,0.20376,0.30128,10864773.00000
1070,0.51393,0.20450,0.30224,10864773.00000
1080,0.47218,0.18707,0.27754,10025094.60000
1090,0.42259,0.15675,0.25810,9329834.40000
1100,0.40893,0.14836,0.25341,9156234.00000
1110,0.40619,0.14901,0.24980,9156234.00000
1120,0.40504,0.14897,0.24905,9156234.00000
1130,0.41386,0.15035,0.25694,9153888.00000
1140,0.41748,0.14696,0.26210,8888382.00000
1150,0.32949,0.10335,0.21955,6681090.00000
1160,0.31201,0.10324,0.20106,7146947.40000
1170,0.40062,0.15132,0.24197,9101922.00000
1180,0.40866,0.15170,0.24994,9097980.00000
1190,0.40824,0.15161,0.24962,9099990.00000
1200,0.40056,0.15170,0.24150,9103005.00000
1210,0.40547,0.15245,0.24608,9103881.00000
1220,0.41468,0.15225,0.25499,9103005.00000
1230,0.40187,0.15250,0.24223,9103013.40000
1240,0.39682,0.15339,0.23606,9103039.20000
1250,0.40212,0.15285,0.24188,9100531.50000
1260,0.40238,0.15221,0.24295,9094303.20000
1270,0.41365,0.15249,0.25386,9091825.20000
1280,0.39369,0.14309,0.24345,8847516.90000
1290,0.38436,0.13627,0.24066,8728518.00000
1300,0.38206,0.13207,0.24221,8236771.20000
1310,0.28228,0.08289,0.19227,6191688.00000
1320,0.32454,0.09522,0.22174,6862126.50000
1330,0.27475,0.07704,0.19078,5573805.00000
1340,0.26421,0.07776,0.17894,6060954.00000
1350,0.32268,0.10419,0.21187,6881545.80000
1360,0.45590,0.17018,0.27754,9634320.90000
1370,0.51864,0.20967,0.30104,10864779.00000
1380,0.52625,0.20999,0.30896,10864773.60000
1390,0.54144,0.21134,0.32278,10864773.00000
1400,0.53850,0.21221,0.31871,10864774.80000
1410,0.52032,0.20334,0.30924,10566703.20000
1420,0.49979,0.19559,0.29663,10592118.60000
1430,0.53407,0.21224,0.31451,10864791.00000
1440,0.53328,0.21137,0.31467,10864798.20000
1450,0.53130,0.20998,0.31454,10864803.00000
1460,0.53310,0.21064,0.31519,10864803.00000
1470,0.53634,0.21220,0.31708,10864803.00000
1480,0.53974,0.21312,0.31950,10864807.80000
1490,0.54192,0.21502,0.31977,10864813.20000
1500,0.54594,0.21707,0.32142,10864818.60000
1510,0.55214,0.22018,0.32463,10864824.00000
1520,0.55462,0.22142,0.32589,10864827.00000
1530,0.54302,0.21809,0.31780,10864822.20000
1540,0.53363,0.21477,0.31165,10864824.00000
1550,0.53515,0.21599,0.31208,10864827.00000
1560,0.53855,0.21855,0.31301,10864828.20000
1570,0.53788,0.22001,0.31074,10869039.60000
1580,0.54534,0.22469,0.31310,10951032.60000
1590,0.54692,0.22786,0.31197,10974487.80000
1600,0.54616,0.22781,0.31104,10974497.40000
1610,0.54317,0.22712,0.30859,10974504.00000
1620,0.53678,0.22647,0.30310,10974501.00000
1630,0.53304,0.22807,0.29783,10974495.00000
1640,0.52895,0.22796,0.29384,10974492.00000
1650,0.52899,0.22914,0.29274,10974492.00000
1660,0.52796,0.22940,0.29075,10974493.80000
1670,0.52607,0.23017,0.28865,10974916.20000
1680,0.52896,0.23090,0.29061,11108102.10000
1690,0.53130,0.23091,0.29342,11241013.20000
1700,0.53179,0.23317,0.29139,11241018.60000
1710,0.53014,0.23396,0.28919,11241024.00000
1720,0.52990,0.23562,0.28720,11241025.80000
1730,0.52592,0.23402,0.28488,11241037.20000
1740,0.52030,0.22994,0.28317,11241052.20000
1750,0.51740,0.22912,0.28108,11241054.00000
1760,0.51506,0.22913,0.27869,11241054.00000
1770,0.51773,0.23190,0.27873,11241054.00000
1780,0.52076,0.23552,0.27840,11241054.00000
1790,0.52249,0.23696,0.27858,11241054.00000
1800,0.52299,0.23744,0.27845,11241054.00000
1810,0.52326,0.23714,0.27881,11241049.80000
1820,0.52304,0.23725,0.27879,11241039.60000
1830,0.52339,0.23666,0.27959,11241032.40000
1840,0.52563,0.23758,0.28084,11241024.00000
1850,0.52389,0.23668,0.28014,11241018.00000
1860,0.52491,0.23699,0.28084,11241019.80000
1870,0.52584,0.23664,0.28196,11241019.80000
1880,0.52701,0.23664,0.28298,11241012.60000
1890,0.52980,0.23709,0.28572,11241006.00000
1900,0.53349,0.23716,0.28920,11241003.00000
1910,0.53430,0.23692,0.29046,11240994.00000
1920,0.53540,0.23644,0.29178,11240985.60000
1930,0.53932,0.23643,0.29590,11240971.20000
1940,0.54234,0.23610,0.29896,11240961.00000
1950,0.54324,0.23528,0.30082,11240949.00000
1960,0.54588,0.23442,0.30410,11240934.60000
1970,0.54775,0.23358,0.30708,11240930.40000
1980,0.54926,0.23098,0.31089,11161169.70000
1990,0.53280,0.22236,0.30305,10974408.00000
2000,0.52904,0.21890,0.30302,10974408.00000
2010,0.53293,0.21854,0.30720,10974408.00000
2020,0.53752,0.21912,0.31160,10974408.00000
2030,0.53770,0.21815,0.31219,10974408.00000
2040,0.53701,0.21662,0.31312,10973341.80000
2050,0.53915,0.21770,0.31415,10972275.60000
2060,0.54933,0.22128,0.32074,10974408.00000
2070,0.54882,0.21941,0.32200,10846963.80000
2080,0.50268,0.20079,0.29400,10364410.50000
2090,0.45885,0.18333,0.26749,10054158.00000
2100,0.46023,0.18284,0.27021,10013727.00000
2110,0.48228,0.19103,0.28410,10195232.40000
2120,0.52184,0.20874,0.30524,10491190.80000
2130,0.52751,0.20939,0.31057,10491226.80000
2140,0.53817,0.21064,0.31974,10606616.40000
2150,0.53845,0.21359,0.31748,10839546.30000
2160,0.50900,0.20349,0.29763,10082360.10000
2170,0.32476,0.10868,0.20889,7223112.00000
2180,0.30203,0.09731,0.19784,6549874.20000
2190,0.28838,0.09039,0.19116,6266152.50000
2200,0.23385,0.07528,0.15146,5132634.90000
2210,0.15678,0.05236,0.09752,3836330.40000
2220,0.14144,0.04945,0.08504,3796645.80000
2230,0.11290,0.03997,0.06606,2713873.80000
2240,0.05435,0.01665,0.03086,1232427.90000
2250,0.02898,0.00759,0.01436,384978.60000
2260,0.02668,0.00599,0.01349,521978.40000
2270,0.10388,0.03615,0.06088,2713873.80000
2280,0.06022,0.01665,0.03564,1252506.00000
2290,0.06014,0.01647,0.03672,1252506.00000
2300,0.02026,0.00396,0.00928,130779.00000
2310,0.01401,0.00218,0.00496,0.00000
2320,0.01405,0.00194,0.00495,0.00000
2330,0.01407,0.00194,0.00496,0.00000
2340,0.01398,0.00215,0.00495,0.00000
2350,0.01395,0.00180,0.00496,0.00000
2360,0.01412,0.00210,0.00496,0.00000
2370,0.01438,0.00220,0.00498,0.00000
2380,0.01442,0.00200,0.00496,0.00000
2390,0.01461,0.00226,0.00499,0.00000
