frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.31076,0.57478,0.03045,0.00215,0.03619,1.49763,0.09794,0.03542,18152448.10000
60,2.69787,0.59322,0.03324,0.00218,0.03983,1.86100,0.09929,0.03833,18586967.45000
120,2.22185,0.45966,0.03201,0.00221,0.03939,1.52114,0.09898,0.03841,13912915.15000
180,1.91555,0.11983,0.02714,0.00220,0.03925,1.55938,0.09903,0.03838,1334104.85000
240,1.64640,0.12618,0.02688,0.00253,0.03940,1.28883,0.09713,0.03842,1563999.05000
300,1.19839,0.10468,0.02662,0.00257,0.03888,0.86229,0.09642,0.03833,942806.45000
360,1.66138,0.09166,0.02677,0.00269,0.03923,1.34176,0.09305,0.03858,651664.20000
420,1.83439,0.08073,0.02712,0.00264,0.03949,1.52673,0.09196,0.03839,531526.60000
480,1.32078,0.07022,0.02681,0.00251,0.03915,1.01985,0.09600,0.03757,335265.25000
540,1.31211,0.07739,0.02683,0.00275,0.03904,1.00216,0.10054,0.03818,394504.35000
600,3.88626,0.71787,0.03259,0.00287,0.04008,2.91797,0.10184,0.03912,18946657.50000
660,5.29129,0.94522,0.03363,0.00297,0.04113,4.10855,0.09557,0.04067,22204983.50000
720,5.31402,0.96787,0.03312,0.00295,0.04065,4.11454,0.09166,0.03997,22048389.25000
780,4.98101,0.92459,0.03389,0.00295,0.04135,3.81793,0.09369,0.04146,22030151.10000
840,3.77174,0.97323,0.03292,0.00266,0.04004,2.55988,0.09671,0.04026,22933227.50000
900,4.44815,1.04306,0.03293,0.00291,0.04024,3.16570,0.09425,0.04470,23109201.20000
960,4.09833,0.93107,0.03326,0.00274,0.04074,2.93368,0.09240,0.04235,21561609.35000
1020,3.69478,0.80307,0.03339,0.00261,0.04084,2.65526,0.09364,0.04024,20587357.35000
1080,3.50815,0.67805,0.03305,0.00291,0.04008,2.59235,0.09499,0.03981,19340923.10000
1140,2.51650,0.42000,0.03093,0.00300,0.04016,1.87001,0.09074,0.03853,11587346.20000
1200,2.57328,0.62250,0.03309,0.00286,0.04061,1.71379,0.09280,0.03903,18118567.50000
1260,1.52555,0.56180,0.03320,0.00293,0.04084,0.72165,0.09971,0.03941,16796927.25000
1320,1.71628,0.61976,0.03300,0.00257,0.04078,0.85076,0.10072,0.03933,17025278.05000
1380,3.96183,0.90092,0.03230,0.00279,0.04001,2.82051,0.09213,0.04091,20513194.45000
1440,5.16637,1.03190,0.03151,0.00286,0.03909,3.90595,0.08942,0.04066,22738668.90000
1500,4.62854,1.09933,0.03075,0.00281,0.03785,3.30698,0.08769,0.03850,24340029.45000
1560,3.32872,1.10068,0.02990,0.00299,0.03660,1.98858,0.08935,0.03678,25480750.30000
1620,3.03819,1.08869,0.02918,0.00289,0.03582,1.73576,0.08429,0.03423,25990293.40000
1680,3.40197,1.09418,0.02832,0.00291,0.03418,2.09549,0.08394,0.03330,26398667.95000
1740,2.97936,1.07348,0.02625,0.00288,0.03153,1.69957,0.08139,0.02986,26393518.40000
1800,2.90951,1.08884,0.02599,0.00279,0.03118,1.61729,0.08185,0.02843,26437710.30000
1860,3.20905,1.10118,0.02730,0.00288,0.03294,1.89742,0.08245,0.03016,26437681.00000
1920,3.43647,1.12114,0.02914,0.00294,0.03556,2.09607,0.08379,0.03463,26437617.40000
1980,3.42663,1.10226,0.02938,0.00276,0.03627,2.09561,0.08894,0.03607,25454451.50000
2040,3.25891,0.90031,0.02987,0.00279,0.03686,2.12216,0.08971,0.03679,22314910.70000
2100,3.33833,0.64687,0.03118,0.00287,0.03875,2.44421,0.09380,0.04126,16667258.70000
2160,0.97792,0.20783,0.02477,0.00258,0.03450,0.55428,0.09183,0.03481,3680024.70000
2220,0.26996,0.01773,0.02041,0.00215,0.02553,0.05608,0.08594,0.02799,250198.20000
2280,0.23811,0.00986,0.01997,0.00214,0.02481,0.03816,0.08556,0.02559,81778.25000
2340,0.21838,0.00563,0.01969,0.00212,0.02445,0.02555,0.08552,0.02312,0.00000
2400,0.21819,0.00554,0.01971,0.00212,0.02445,0.02554,0.08551,0.02313,0.00000
2460,0.21797,0.00553,0.01969,0.00213,0.02445,0.02552,0.08551,0.02313,0.00000
