frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.90713,0.18293,0.02821,0.00216,0.03629,1.48943,0.09621,0.03463,2955774.10000
60,2.36835,0.20895,0.03323,0.00217,0.04015,1.90180,0.10264,0.03842,3390293.45000
120,1.96247,0.14816,0.02887,0.00219,0.03986,1.56068,0.10304,0.03934,1763572.05000
180,1.94958,0.11918,0.02725,0.00217,0.03962,1.58922,0.10071,0.03804,1334104.85000
240,1.66670,0.12234,0.02679,0.00217,0.03966,1.30742,0.10096,0.03807,1563999.05000
300,1.20615,0.10735,0.02659,0.00257,0.03890,0.86455,0.09628,0.03814,942806.45000
360,1.70371,0.09256,0.02685,0.00272,0.03936,1.36659,0.10130,0.03874,651664.20000
420,1.89430,0.07982,0.02708,0.00248,0.03965,1.57679,0.09600,0.03808,531526.60000
480,1.37788,0.07140,0.02674,0.00257,0.03926,1.07706,0.09269,0.03737,335265.25000
540,1.34603,0.07355,0.02677,0.00249,0.03920,1.04282,0.09550,0.03801,394504.35000
600,3.46863,0.28857,0.03247,0.00274,0.03992,2.94623,0.09408,0.03904,4763095.10000
660,4.80699,0.40069,0.03307,0.00286,0.04020,4.16885,0.09361,0.03941,7008309.50000
720,4.85872,0.41318,0.03251,0.00305,0.03974,4.20359,0.09378,0.03883,6851715.25000
780,4.55172,0.41441,0.03389,0.00282,0.04071,3.89642,0.09338,0.03961,6833477.10000
840,3.36405,0.46206,0.02962,0.00278,0.03989,2.65946,0.09726,0.03946,7736553.50000
900,4.00813,0.48891,0.03025,0.00282,0.03955,3.27557,0.09530,0.04334,7912527.20000
960,3.80311,0.41221,0.03022,0.00285,0.03998,3.15630,0.09340,0.04126,6364935.35000
1020,3.40751,0.33664,0.03226,0.00283,0.04035,2.83576,0.09306,0.03933,5390683.35000
1080,3.08966,0.28020,0.03180,0.00301,0.04015,2.56777,0.09297,0.03971,4144249.10000
1140,2.30676,0.18633,0.02918,0.00299,0.04039,1.89233,0.09086,0.03837,2469341.80000
1200,2.16855,0.20066,0.02980,0.00277,0.04030,1.73193,0.09414,0.03900,2921893.50000
1260,1.17037,0.13048,0.02772,0.00251,0.03951,0.80428,0.09766,0.03804,1600253.25000
1320,1.33642,0.17105,0.02750,0.00266,0.03908,0.92996,0.09677,0.03782,1828604.05000
1380,3.66151,0.36173,0.02873,0.00294,0.03878,3.06523,0.09140,0.03954,5316520.45000
1440,4.69141,0.45761,0.02907,0.00277,0.03836,4.00659,0.09022,0.03863,7541994.90000
1500,4.22259,0.52088,0.02813,0.00297,0.03729,3.48339,0.08786,0.03728,9143355.45000
1560,2.82214,0.53045,0.02820,0.00295,0.03627,2.07664,0.08711,0.03564,10284076.30000
1620,2.52329,0.51728,0.02812,0.00298,0.03551,1.78699,0.08553,0.03405,10793619.40000
1680,2.93086,0.52125,0.02754,0.00275,0.03404,2.19568,0.08430,0.03325,11201993.95000
1740,2.48235,0.51772,0.02566,0.00281,0.03135,1.76563,0.08075,0.02963,11196844.40000
1800,2.38268,0.52523,0.02515,0.00271,0.03115,1.66051,0.08236,0.02846,11241036.30000
1860,2.69273,0.53201,0.02620,0.00277,0.03272,1.96063,0.08231,0.02974,11241007.00000
1920,2.93509,0.55871,0.02797,0.00293,0.03512,2.16096,0.08481,0.03433,11240943.40000
1980,2.88520,0.53105,0.02782,0.00286,0.03619,2.13400,0.08787,0.03533,10257777.50000
2040,2.76570,0.43148,0.02734,0.00277,0.03676,2.11095,0.08910,0.03592,7118236.70000
2100,3.00824,0.33216,0.02801,0.00286,0.03874,2.44200,0.09415,0.04147,4779189.60000
2160,0.92729,0.15128,0.02426,0.00253,0.03451,0.55749,0.09202,0.03451,1653801.50000
2220,0.26937,0.01774,0.02043,0.00216,0.02552,0.05684,0.08582,0.02805,250198.20000
2280,0.24094,0.00986,0.02003,0.00217,0.02488,0.03836,0.08564,0.02570,81778.25000
2340,0.22012,0.00555,0.01980,0.00217,0.02451,0.02549,0.08557,0.02316,0.00000
2400,0.21943,0.00553,0.01979,0.00216,0.02451,0.02545,0.08563,0.02319,0.00000
2460,0.21955,0.00558,0.01978,0.00216,0.02450,0.02543,0.08558,0.02314,0.00000
