frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.73170,0.32407,0.02893,0.00224,0.03353,0.16724,0.10099,0.04203,3553381.35000
60,0.86136,0.34812,0.03166,0.00225,0.03679,0.23409,0.12323,0.05110,3662944.30000
120,0.90334,0.25968,0.03108,0.00226,0.04188,0.32307,0.14973,0.06148,2176008.00000
180,0.71699,0.17812,0.02823,0.00219,0.04045,0.26366,0.12056,0.04802,1760027.75000
240,0.71974,0.22996,0.03089,0.00215,0.04124,0.23933,0.10491,0.03793,2911562.30000
300,0.75963,0.26420,0.03078,0.00216,0.04132,0.24303,0.10602,0.03815,3211259.30000
360,0.75800,0.26183,0.03077,0.00216,0.04158,0.24734,0.10426,0.03813,3197534.35000
420,0.67563,0.19794,0.02912,0.00216,0.04105,0.23429,0.10256,0.03755,2080022.75000
480,0.68479,0.20347,0.02905,0.00216,0.04108,0.23694,0.10468,0.03763,2143202.10000
540,0.73410,0.24923,0.02951,0.00216,0.04101,0.23927,0.10301,0.03736,2652802.15000
600,0.74735,0.27567,0.02970,0.00216,0.04085,0.23003,0.10189,0.03681,2718203.40000
660,0.64668,0.16709,0.02842,0.00216,0.04098,0.23962,0.10131,0.03712,1551084.95000
720,0.68588,0.20690,0.02946,0.00216,0.04061,0.23705,0.10172,0.03701,2455791.85000
780,0.65872,0.20231,0.02755,0.00215,0.03967,0.21618,0.10329,0.03718,2049572.45000
840,0.59011,0.13879,0.02655,0.00215,0.03939,0.21086,0.10265,0.03709,904159.35000
900,0.68516,0.24127,0.02782,0.00228,0.03964,0.21090,0.09643,0.03560,2916661.70000
960,0.77149,0.27965,0.03112,0.00222,0.04154,0.24838,0.09922,0.03724,3578981.25000
1020,0.72616,0.23606,0.03064,0.00239,0.04126,0.24760,0.10044,0.03753,2767377.40000
1080,0.71685,0.22909,0.03008,0.00228,0.04096,0.24345,0.10273,0.03759,2271770.15000
1140,0.79680,0.29993,0.03173,0.00252,0.04159,0.25010,0.10370,0.03809,2903832.20000
