frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.88227,0.26569,0.03058,0.00222,0.03825,1.33261,0.11986,0.05185,2955774.10000
60,1.54359,0.20925,0.03416,0.00214,0.04219,1.08460,0.09736,0.03912,3390293.45000
120,1.48612,0.14660,0.02926,0.00205,0.04097,1.09965,0.09806,0.03925,1763572.05000
180,1.34606,0.11408,0.02771,0.00209,0.04069,0.99191,0.09948,0.03880,1334104.85000
240,1.32421,0.12117,0.02720,0.00208,0.04059,0.96374,0.09999,0.03863,1563999.05000
300,1.14505,0.10029,0.02667,0.00213,0.03970,0.80619,0.09935,0.03864,942806.45000
360,1.37481,0.08856,0.02724,0.00223,0.04030,1.05036,0.09761,0.03869,651664.20000
420,1.39472,0.07850,0.02738,0.00262,0.04031,1.08855,0.09233,0.03841,531526.60000
480,1.18057,0.06522,0.02695,0.00229,0.03978,0.88455,0.09461,0.03780,335265.25000
540,1.14925,0.06931,0.02693,0.00225,0.03987,0.84488,0.09669,0.03857,394504.35000
600,1.91792,0.28666,0.03316,0.00282,0.04139,1.39463,0.09306,0.04011,4763095.10000
660,2.13379,0.40055,0.03418,0.00303,0.04239,1.49596,0.09360,0.03936,7008309.50000
720,2.14518,0.40475,0.03344,0.00285,0.04170,1.50632,0.09217,0.03884,6851715.25000
780,2.25378,0.41392,0.03488,0.00281,0.04270,1.60007,0.09441,0.03970,6833477.10000
840,1.77492,0.45462,0.03041,0.00250,0.04117,1.07967,0.09869,0.03953,7736553.50000
900,2.01829,0.48413,0.03079,0.00271,0.04102,1.29409,0.09629,0.04307,7912527.20000
960,1.96972,0.41100,0.03087,0.00281,0.04140,1.32285,0.09462,0.04124,6364935.35000
1020,1.81180,0.33283,0.03290,0.00254,0.04185,1.23916,0.09587,0.03937,5390683.35000
1080,1.76257,0.27768,0.03239,0.00275,0.04166,1.24692,0.09500,0.03960,4144249.10000
1140,1.41118,0.18198,0.02969,0.00262,0.04123,0.99752,0.09198,0.03896,2469341.80000
1200,1.48001,0.19636,0.03021,0.00261,0.04140,1.04844,0.09482,0.03883,2921893.50000
1260,1.01502,0.12860,0.02799,0.00243,0.04014,0.64956,0.09832,0.03865,1600253.25000
1320,1.08418,0.16642,0.02759,0.00238,0.03973,0.68167,0.09837,0.03826,1828604.05000
1380,1.97433,0.36032,0.02925,0.00295,0.03984,1.38595,0.09156,0.03962,5316520.45000
1440,2.24119,0.45628,0.02956,0.00293,0.03967,1.55556,0.09066,0.03914,7541994.90000
1500,2.22731,0.52779,0.02856,0.00282,0.03843,1.47637,0.08855,0.03843,9143355.45000
1560,1.92041,0.53010,0.02840,0.00293,0.03695,1.17477,0.08589,0.03655,10284076.30000
1620,1.80116,0.51556,0.02821,0.00273,0.03598,1.07158,0.08610,0.03469,10793619.40000
1680,1.87607,0.52368,0.02769,0.00274,0.03441,1.14747,0.08222,0.03365,11201993.95000
1740,1.64606,0.51469,0.02571,0.00274,0.03180,0.92900,0.08235,0.03006,11196844.40000
1800,1.57023,0.51760,0.02524,0.00264,0.03144,0.85408,0.08368,0.02846,11241036.30000
1860,1.76271,0.52771,0.02628,0.00260,0.03317,1.03088,0.08485,0.03019,11241007.00000
1920,1.99994,0.54501,0.02804,0.00258,0.03567,1.22567,0.08937,0.03473,11240943.40000
1980,1.90067,0.52706,0.02796,0.00271,0.03667,1.15524,0.08818,0.03609,10257777.50000
2040,1.74194,0.42684,0.02745,0.00285,0.03733,1.09695,0.08790,0.03670,7118236.70000
2100,1.69779,0.33253,0.02833,0.00285,0.03946,1.13493,0.09271,0.04149,4779189.60000
2160,0.78002,0.15199,0.02428,0.00252,0.03461,0.40837,0.09168,0.03492,1653801.50000
2220,0.27314,0.01764,0.02043,0.00216,0.02553,0.06130,0.08591,0.02793,250198.20000
2280,0.24447,0.01000,0.01997,0.00214,0.02482,0.04464,0.08557,0.02571,81778.25000
2340,0.22535,0.00568,0.01970,0.00211,0.02439,0.03324,0.08549,0.02310,0.00000
2400,0.22471,0.00571,0.01970,0.00211,0.02439,0.03305,0.08548,0.02310,0.00000
2460,0.22511,0.00560,0.01970,0.00211,0.02439,0.03323,0.08550,0.02311,0.00000
