frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.16357,0.56057,0.03017,0.00216,0.03583,1.36977,0.09762,0.03455,18152448.10000
60,2.54774,0.58769,0.03315,0.00216,0.03957,1.71563,0.09927,0.03861,18586967.45000
120,2.14593,0.45962,0.03193,0.00216,0.03899,1.44850,0.09955,0.03832,13912915.15000
180,1.82025,0.12088,0.02709,0.00216,0.03895,1.46548,0.10083,0.03823,1334104.85000
240,1.57375,0.12664,0.02675,0.00216,0.03901,1.21302,0.10125,0.03812,1563999.05000
300,1.19676,0.10751,0.02649,0.00235,0.03874,0.85759,0.09880,0.03819,942806.45000
360,1.63721,0.09290,0.02666,0.00276,0.03906,1.32032,0.09264,0.03850,651664.20000
420,1.79009,0.08272,0.02678,0.00271,0.03903,1.48605,0.09150,0.03803,531526.60000
480,1.33016,0.07334,0.02674,0.00275,0.03876,1.03573,0.09122,0.03752,335265.25000
540,1.30615,0.07783,0.02674,0.00284,0.03884,1.00410,0.09277,0.03817,394504.35000
600,3.72138,0.71454,0.03246,0.00274,0.03936,2.77124,0.09573,0.03947,18946657.50000
660,5.53510,0.94241,0.03318,0.00280,0.04013,4.35692,0.09440,0.04002,22204983.50000
720,5.71612,0.96699,0.03269,0.00294,0.03984,4.51846,0.09221,0.03940,22048389.25000
780,5.02223,0.92444,0.03352,0.00265,0.04027,3.86211,0.09445,0.04037,22030151.10000
840,3.85287,0.97322,0.03285,0.00263,0.03955,2.64202,0.09673,0.03977,22933227.50000
900,4.84270,1.03903,0.03262,0.00294,0.03957,3.56237,0.09682,0.04337,23109201.20000
960,4.54722,0.92908,0.03304,0.00279,0.03994,3.38232,0.09468,0.04168,21561609.35000
1020,3.86842,0.79925,0.03314,0.00255,0.03999,2.83260,0.09479,0.03974,20587357.35000
1080,3.31524,0.67447,0.03294,0.00271,0.03973,2.40315,0.09574,0.03995,19340923.10000
1140,2.30432,0.41739,0.03048,0.00279,0.03923,1.65946,0.09152,0.03836,11587346.20000
1200,2.54155,0.61942,0.03260,0.00296,0.03946,1.69213,0.09317,0.03906,18118567.50000
1260,1.66267,0.56190,0.03251,0.00286,0.03896,0.86519,0.09706,0.03891,16796927.25000
1320,1.81067,0.61573,0.03240,0.00272,0.03897,0.95509,0.09815,0.03928,17025278.05000
1380,4.42551,0.89684,0.03166,0.00286,0.03865,3.29666,0.09296,0.04045,20513194.45000
1440,5.48134,1.03065,0.03128,0.00272,0.03857,4.22454,0.09000,0.03894,22738668.90000
1500,4.94362,1.09910,0.03053,0.00292,0.03746,3.62365,0.08790,0.03777,24340029.45000
1560,3.48273,1.09839,0.02977,0.00276,0.03638,2.16241,0.08969,0.03603,25480750.30000
1620,3.11408,1.08311,0.02916,0.00262,0.03566,1.81340,0.08852,0.03410,25990293.40000
1680,3.49772,1.08469,0.02832,0.00284,0.03417,2.20511,0.08344,0.03307,26398667.95000
1740,3.03580,1.06746,0.02617,0.00261,0.03148,1.76862,0.08353,0.02927,26393518.40000
1800,2.96254,1.08745,0.02594,0.00284,0.03114,1.68111,0.08117,0.02805,26437710.30000
1860,3.29661,1.09491,0.02720,0.00247,0.03274,1.99462,0.08613,0.02994,26437681.00000
1920,3.53619,1.11365,0.02905,0.00246,0.03537,2.20361,0.08844,0.03463,26437617.40000
1980,3.49700,1.10110,0.02933,0.00301,0.03616,2.17907,0.08793,0.03566,25454451.50000
2040,3.23205,0.89356,0.02976,0.00270,0.03675,2.11592,0.09065,0.03637,22314910.70000
2100,3.25926,0.64345,0.03088,0.00287,0.03866,2.38409,0.09320,0.04131,16667258.70000
2160,0.97905,0.19985,0.02465,0.00223,0.03434,0.55688,0.09486,0.03479,3680024.70000
2220,0.27395,0.01773,0.02045,0.00215,0.02554,0.06168,0.08592,0.02787,250198.20000
2280,0.24601,0.00979,0.01997,0.00216,0.02482,0.04544,0.08560,0.02556,81778.25000
2340,0.22679,0.00542,0.01975,0.00213,0.02446,0.03430,0.08558,0.02314,0.00000
2400,0.22741,0.00546,0.01973,0.00214,0.02446,0.03424,0.08557,0.02314,0.00000
2460,0.22656,0.00548,0.01973,0.00214,0.02444,0.03421,0.08557,0.02312,0.00000
