frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.74608,0.32389,0.02865,0.00215,0.03344,0.17943,0.10233,0.04237,3553381.35000
60,0.87171,0.34548,0.03154,0.00215,0.03658,0.24598,0.12437,0.05137,3662944.30000
120,0.90853,0.25867,0.03101,0.00216,0.04075,0.32902,0.15070,0.06104,2176008.00000
180,0.72354,0.17803,0.02831,0.00211,0.04015,0.27155,0.12304,0.04731,1760027.75000
240,0.73899,0.22997,0.03079,0.00206,0.04103,0.25567,0.10599,0.03780,2911562.30000
300,0.77885,0.26459,0.03069,0.00206,0.04122,0.25878,0.10723,0.03851,3211259.30000
360,0.76177,0.26011,0.03051,0.00205,0.04149,0.25833,0.10183,0.03780,3197534.35000
420,0.69615,0.19977,0.02904,0.00205,0.04094,0.24943,0.10418,0.03778,2080022.75000
480,0.70293,0.20431,0.02894,0.00206,0.04112,0.24889,0.10684,0.03737,2143202.10000
540,0.73805,0.24563,0.02943,0.00206,0.04095,0.24909,0.10450,0.03736,2652802.15000
600,0.76536,0.27721,0.02950,0.00206,0.04074,0.24427,0.10200,0.03688,2718203.40000
660,0.64917,0.16677,0.02848,0.00205,0.04072,0.24169,0.10168,0.03693,1551084.95000
720,0.69149,0.20723,0.02946,0.00206,0.04055,0.24094,0.10303,0.03686,2455791.85000
780,0.66985,0.20133,0.02756,0.00257,0.03952,0.23547,0.09791,0.03722,2049572.45000
840,0.60197,0.13862,0.02656,0.00246,0.03920,0.22989,0.09944,0.03691,904159.35000
900,0.69330,0.24368,0.02776,0.00270,0.03939,0.22329,0.09336,0.03557,2916661.70000
960,0.76743,0.27941,0.03107,0.00232,0.04101,0.24972,0.09744,0.03707,3578981.25000
1020,0.73830,0.23578,0.03066,0.00213,0.04126,0.25598,0.10362,0.03744,2767377.40000
1080,0.74217,0.23256,0.03008,0.00206,0.04118,0.25927,0.10636,0.03752,2271770.15000
1140,0.79516,0.28873,0.03154,0.00261,0.04142,0.26282,0.10314,0.03767,2903832.20000
1200,0.77391,0.26832,0.03090,0.00260,0.04217,0.26373,0.10144,0.03743,2424988.15000
1260,0.72785,0.23536,0.02973,0.00251,0.04157,0.25525,0.09924,0.03674,2026572.10000
1320,0.72797,0.23970,0.02911,0.00260,0.04064,0.25218,0.10001,0.03721,2301510.50000
1380,0.75483,0.24894,0.03038,0.00237,0.04170,0.26025,0.10404,0.03744,2404923.35000
1440,0.75711,0.25328,0.03206,0.00282,0.04272,0.26536,0.09822,0.03769,2983851.65000
1500,0.90000,0.38829,0.03351,0.00252,0.04273,0.26568,0.10069,0.03784,5965339.50000
1560,0.93426,0.42816,0.03351,0.00232,0.04170,0.25664,0.10302,0.03759,6425388.50000
1620,0.92992,0.42116,0.03378,0.00247,0.04253,0.26375,0.10050,0.03770,6351675.30000
1680,0.80035,0.29544,0.03096,0.00227,0.04213,0.25969,0.10317,0.03739,3853289.10000
1740,0.68288,0.18175,0.02912,0.00223,0.04172,0.25683,0.10308,0.03732,1807302.25000
1800,0.67054,0.18152,0.02877,0.00265,0.04106,0.25184,0.10059,0.03740,1503980.35000
1860,0.67452,0.18045,0.02867,0.00257,0.04116,0.25389,0.10282,0.03736,1304820.90000
1920,0.66704,0.17434,0.02877,0.00257,0.04150,0.25385,0.10143,0.03729,1271388.55000
1980,0.65518,0.16168,0.02864,0.00242,0.04126,0.25249,0.10169,0.03733,1145896.95000
2040,0.63014,0.14544,0.02825,0.00269,0.04083,0.24808,0.10024,0.03701,833803.50000
2100,0.63050,0.14206,0.02807,0.00240,0.04063,0.24685,0.10291,0.03701,724541.55000
2160,0.61472,0.13236,0.02795,0.00263,0.04057,0.24484,0.10184,0.03715,651558.70000
2220,0.59483,0.11983,0.02744,0.00243,0.03990,0.23909,0.10119,0.03727,606690.35000
2280,0.43885,0.06577,0.02482,0.00213,0.03406,0.15428,0.09530,0.03144,387407.30000
2340,0.64870,0.20048,0.02861,0.00226,0.03805,0.21592,0.09873,0.03519,2264677.55000
2400,0.82581,0.31798,0.03262,0.00225,0.04127,0.26033,0.10267,0.03740,3983123.90000
2460,0.83001,0.32753,0.03249,0.00257,0.04150,0.26071,0.10036,0.03737,4233659.50000
2520,0.82070,0.32026,0.03233,0.00251,0.04132,0.25638,0.10111,0.03742,3774183.40000
2580,0.80745,0.31102,0.03039,0.00239,0.04082,0.25332,0.10224,0.03745,2738790.20000
2640,0.76316,0.27077,0.02948,0.00221,0.04058,0.24953,0.10375,0.03762,2234217.40000
2700,0.71037,0.21839,0.02887,0.00227,0.04041,0.24879,0.10506,0.03750,1876452.05000
2760,0.68001,0.18810,0.02813,0.00221,0.04032,0.24720,0.10605,0.03732,1554160.70000
2820,0.67427,0.18867,0.02811,0.00279,0.04037,0.24941,0.10074,0.03734,1444209.80000
2880,0.67251,0.18722,0.02771,0.00234,0.04025,0.24359,0.10472,0.03749,1270269.50000
2940,0.64840,0.16224,0.02781,0.00225,0.04046,0.24261,0.10554,0.03735,1185182.60000
3000,0.77198,0.28556,0.03041,0.00242,0.04010,0.24473,0.10193,0.03717,3737532.35000
3060,0.85490,0.34784,0.03320,0.00262,0.04124,0.26344,0.10109,0.03764,5419981.65000
3120,0.86047,0.34652,0.03342,0.00243,0.04198,0.26972,0.10091,0.03781,5328916.45000
3180,0.84842,0.33564,0.03293,0.00257,0.04194,0.26891,0.10127,0.03783,4942521.95000
3240,0.83001,0.31547,0.03294,0.00258,0.04212,0.26659,0.10259,0.03782,4355188.50000
3300,0.80424,0.29917,0.03268,0.00253,0.04197,0.25839,0.10306,0.03795,3918437.60000
3360,0.77454,0.27108,0.03205,0.00253,0.04170,0.25701,0.10282,0.03798,3488605.15000
3420,0.75153,0.25001,0.03081,0.00227,0.04127,0.25375,0.10470,0.03781,3070083.20000
3480,0.73190,0.24349,0.02931,0.00248,0.04039,0.24952,0.10139,0.03753,2804740.95000
3540,0.72008,0.23569,0.02844,0.00274,0.03975,0.24511,0.10140,0.03770,2554279.00000
3600,0.72619,0.23257,0.02853,0.00255,0.03999,0.25148,0.10261,0.03781,2404749.20000
3660,0.71253,0.22222,0.02898,0.00242,0.03994,0.25011,0.10097,0.03699,2364661.40000
3720,0.66889,0.19682,0.02888,0.00254,0.03971,0.24354,0.09506,0.03572,2323845.85000
3780,0.64896,0.19091,0.02803,0.00253,0.03863,0.23056,0.09587,0.03451,2171285.25000
3840,0.64084,0.18975,0.02747,0.00225,0.03786,0.21987,0.09893,0.03376,2069926.10000
3900,0.61268,0.16880,0.02697,0.00208,0.03743,0.21119,0.10010,0.03373,1706132.85000
3960,0.61998,0.16950,0.02720,0.00242,0.03807,0.21843,0.09995,0.03528,1310622.90000
