frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.77562,0.32584,0.02948,0.00215,0.03501,0.20460,0.09829,0.04450,3553381.35000
60,0.90760,0.34889,0.03242,0.00215,0.03850,0.28037,0.11599,0.05417,3662944.30000
120,0.95614,0.26176,0.03231,0.00216,0.04327,0.37323,0.13781,0.06716,2176008.00000
180,0.68649,0.16282,0.02951,0.00206,0.04251,0.28080,0.09810,0.03862,1760027.75000
240,0.78870,0.23034,0.03248,0.00205,0.04356,0.30576,0.09887,0.03930,2911562.30000
300,0.82501,0.26478,0.03247,0.00205,0.04385,0.31005,0.09908,0.03963,3211259.30000
360,0.81899,0.26183,0.03247,0.00206,0.04476,0.30863,0.09695,0.03945,3197534.35000
420,0.72135,0.19941,0.03094,0.00206,0.04374,0.27958,0.09769,0.03856,2080022.75000
480,0.73921,0.20489,0.03112,0.00206,0.04409,0.28776,0.10065,0.03864,2143202.10000
540,0.78671,0.24763,0.03083,0.00206,0.04308,0.29559,0.09815,0.03860,2652802.15000
600,0.80089,0.27191,0.03061,0.00206,0.04262,0.28806,0.09794,0.03795,2718203.40000
660,0.69555,0.16787,0.02975,0.00206,0.04305,0.28573,0.09841,0.03812,1551084.95000
720,0.73985,0.20773,0.03046,0.00205,0.04226,0.28935,0.09848,0.03846,2455791.85000
780,0.70486,0.20207,0.02820,0.00206,0.04102,0.26342,0.09950,0.03842,2049572.45000
840,0.62875,0.13896,0.02739,0.00229,0.04062,0.25423,0.09711,0.03825,904159.35000
900,0.72148,0.24338,0.02823,0.00239,0.04041,0.25002,0.09242,0.03628,2916661.70000
960,0.82817,0.28180,0.03245,0.00263,0.04361,0.30794,0.09189,0.03905,3578981.25000
1020,0.78786,0.23526,0.03210,0.00261,0.04361,0.31306,0.09422,0.03900,2767377.40000
1080,0.77238,0.22637,0.03166,0.00268,0.04350,0.30777,0.09388,0.03940,2271770.15000
1140,0.84563,0.29423,0.03344,0.00252,0.04464,0.30677,0.09583,0.03984,2903832.20000
1200,0.83438,0.27317,0.03332,0.00226,0.04612,0.30999,0.09789,0.03877,2424988.15000
1260,0.77799,0.23830,0.03203,0.00243,0.04520,0.29491,0.09729,0.03809,2026572.10000
1320,0.76488,0.24057,0.03109,0.00268,0.04358,0.28620,0.09556,0.03869,2301510.50000
1380,0.78509,0.24364,0.03234,0.00279,0.04492,0.30216,0.09416,0.03907,2404923.35000
1440,0.83490,0.26078,0.03432,0.00232,0.04695,0.32403,0.09598,0.03927,2983851.65000
1500,0.96955,0.38985,0.03607,0.00258,0.04716,0.33240,0.09420,0.03972,5965339.50000
1560,0.99683,0.42961,0.03552,0.00263,0.04560,0.32385,0.09272,0.03954,6425388.50000
1620,0.99933,0.42239,0.03630,0.00261,0.04716,0.32944,0.09503,0.03904,6351675.30000
1680,0.85043,0.29521,0.03330,0.00265,0.04565,0.31032,0.09603,0.03856,3853289.10000
1740,0.72964,0.18188,0.03146,0.00221,0.04520,0.30033,0.09764,0.03881,1807302.25000
1800,0.71634,0.18125,0.03129,0.00246,0.04523,0.29577,0.09529,0.03892,1503980.35000
1860,0.71696,0.18153,0.03145,0.00236,0.04539,0.28872,0.10008,0.03879,1304820.90000
1920,0.71220,0.17554,0.03136,0.00228,0.04550,0.29107,0.09738,0.03896,1271388.55000
1980,0.69174,0.16173,0.03121,0.00250,0.04484,0.28792,0.09715,0.03860,1145896.95000
2040,0.67052,0.14634,0.03042,0.00249,0.04409,0.28245,0.09763,0.03835,833803.50000
2100,0.66745,0.14272,0.03010,0.00211,0.04374,0.27727,0.10135,0.03817,724541.55000
2160,0.64920,0.13178,0.02968,0.00236,0.04303,0.27617,0.09920,0.03841,651558.70000
2220,0.62784,0.11530,0.02872,0.00206,0.04208,0.26752,0.10244,0.03819,606690.35000
2280,0.45218,0.06427,0.02528,0.00205,0.03478,0.16681,0.09441,0.03219,387407.30000
2340,0.68083,0.20056,0.02956,0.00241,0.03961,0.24884,0.09501,0.03598,2264677.55000
2400,0.87752,0.31848,0.03427,0.00253,0.04381,0.31380,0.09536,0.03900,3983123.90000
2460,0.89567,0.32911,0.03444,0.00250,0.04474,0.31939,0.09541,0.03912,4233659.50000
2520,0.88105,0.31791,0.03405,0.00256,0.04454,0.32037,0.09443,0.03908,3774183.40000
2580,0.83967,0.30358,0.03153,0.00260,0.04300,0.29820,0.09417,0.03874,2738790.20000
2640,0.79892,0.26309,0.03082,0.00250,0.04311,0.29623,0.09518,0.03897,2234217.40000
2700,0.76397,0.22163,0.03055,0.00234,0.04337,0.29747,0.09922,0.03874,1876452.05000
2760,0.72459,0.18762,0.02970,0.00205,0.04298,0.28999,0.10030,0.03885,1554160.70000
2820,0.74294,0.20169,0.02975,0.00206,0.04297,0.29287,0.09995,0.03931,1444209.80000
2880,0.71561,0.18982,0.02904,0.00230,0.04224,0.28757,0.09600,0.03963,1270269.50000
2940,0.68571,0.16344,0.02919,0.00217,0.04246,0.28147,0.09663,0.03973,1185182.60000
3000,0.81279,0.28303,0.03128,0.00264,0.04181,0.29127,0.09423,0.03878,3737532.35000
3060,0.91237,0.34914,0.03488,0.00249,0.04419,0.32183,0.09374,0.03899,5419981.65000
3120,0.92520,0.34799,0.03565,0.00231,0.04614,0.32925,0.09522,0.03924,5328916.45000
3180,0.91612,0.33978,0.03521,0.00228,0.04598,0.32457,0.09659,0.03940,4942521.95000
3240,0.88332,0.31633,0.03503,0.00279,0.04559,0.32270,0.09288,0.03988,4355188.50000
3300,0.85699,0.29992,0.03457,0.00279,0.04545,0.31448,0.09363,0.03969,3918437.60000
