frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.70392,0.22560,0.31760,0.10002,0.04510,3553381.35000
60,0.77567,0.24047,0.35026,0.11444,0.05431,3662944.30000
120,0.67763,0.18295,0.28213,0.12829,0.06532,2176008.00000
180,0.52685,0.11767,0.22032,0.11716,0.05517,1760027.75000
240,0.52023,0.13575,0.23430,0.09611,0.03955,2911562.30000
300,0.56580,0.16098,0.25200,0.09836,0.03943,3211259.30000
360,0.58262,0.16740,0.26179,0.09971,0.03932,3197534.35000
420,0.51507,0.12778,0.23268,0.09876,0.03916,2080022.75000
480,0.52063,0.13732,0.23152,0.09846,0.03902,2143202.10000
540,0.53581,0.15453,0.23279,0.09539,0.03878,2652802.15000
600,0.55738,0.17474,0.23540,0.09511,0.03782,2718203.40000
660,0.43962,0.10181,0.19236,0.09307,0.03850,1551084.95000
720,0.46864,0.11857,0.20277,0.09447,0.03866,2455791.85000
780,0.45706,0.12376,0.18451,0.09616,0.03839,2049572.45000
840,0.36700,0.08000,0.13765,0.09574,0.03849,904159.35000
900,0.48410,0.14186,0.19983,0.09189,0.03642,2916661.70000
960,0.57932,0.17827,0.25257,0.09584,0.03827,3578981.25000
1020,0.54706,0.15345,0.24294,0.09657,0.03905,2767377.40000
1080,0.56733,0.15993,0.25616,0.09794,0.03896,2271770.15000
1140,0.62919,0.21018,0.26746,0.09820,0.03901,2903832.20000
1200,0.57936,0.18410,0.24371,0.09831,0.03875,2424988.15000
1260,0.53075,0.16026,0.22099,0.09699,0.03807,2026572.10000
1320,0.56117,0.16952,0.23834,0.10089,0.03830,2301510.50000
1380,0.56531,0.16810,0.24745,0.09723,0.03854,2404923.35000
1440,0.57148,0.16975,0.25036,0.09782,0.03923,2983851.65000
1500,0.76177,0.24582,0.36443,0.09837,0.03893,5965339.50000
1560,0.77084,0.25520,0.36492,0.09762,0.03836,6425388.50000
1620,0.78432,0.25618,0.37632,0.09886,0.03872,6351675.30000
1680,0.62445,0.18409,0.28889,0.09830,0.03877,3853289.10000
1740,0.48918,0.12864,0.21109,0.09628,0.03877,1807302.25000
1800,0.49532,0.13268,0.21171,0.09718,0.03910,1503980.35000
1860,0.49940,0.13328,0.21477,0.09722,0.03929,1304820.90000
1920,0.49073,0.12455,0.21639,0.09674,0.03907,1271388.55000
1980,0.47458,0.11046,0.21579,0.09512,0.03918,1145896.95000
2040,0.45896,0.09941,0.21208,0.09430,0.03931,833803.50000
2100,0.44179,0.09285,0.20138,0.09468,0.03926,724541.55000
2160,0.42497,0.08202,0.19359,0.09605,0.03919,651558.70000
2220,0.41207,0.07018,0.19396,0.09505,0.03893,606690.35000
2280,0.27912,0.03818,0.10712,0.08777,0.03266,387407.30000
2340,0.45442,0.12165,0.19016,0.09278,0.03601,2264677.55000
2400,0.62052,0.19276,0.28196,0.09312,0.03808,3983123.90000
2460,0.65310,0.20783,0.29676,0.09605,0.03833,4233659.50000
2520,0.62446,0.19780,0.27716,0.09630,0.03876,3774183.40000
2580,0.59813,0.21260,0.23574,0.09595,0.03905,2738790.20000
2640,0.56613,0.18497,0.23147,0.09634,0.03924,2234217.40000
2700,0.54925,0.15178,0.24523,0.09905,0.03893,1876452.05000
2760,0.52073,0.12738,0.24222,0.09841,0.03913,1554160.70000
2820,0.52455,0.13891,0.23526,0.09735,0.03930,1444209.80000
2880,0.48124,0.13416,0.19826,0.09562,0.03944,1270269.50000
2940,0.45522,0.10878,0.19703,0.09508,0.03943,1185182.60000
3000,0.57817,0.17134,0.25768,0.09449,0.03861,3737532.35000
3060,0.66907,0.19529,0.32365,0.09692,0.03892,5419981.65000
3120,0.68497,0.20900,0.32672,0.09599,0.03888,5328916.45000
3180,0.67432,0.20346,0.32121,0.09656,0.03897,4942521.95000
3240,0.63776,0.19070,0.29691,0.09676,0.03889,4355188.50000
3300,0.61963,0.18323,0.28685,0.09596,0.03905,3918437.60000
3360,0.58609,0.16260,0.27220,0.09790,0.03944,3488605.15000
3420,0.56035,0.15354,0.25402,0.09676,0.03944,3070083.20000
3480,0.54605,0.15579,0.23975,0.09661,0.03964,2804740.95000
3540,0.52343,0.14949,0.22521,0.09535,0.03916,2554279.00000
3600,0.52277,0.15088,0.22208,0.09651,0.03908,2404749.20000
3660,0.51994,0.14785,0.22382,0.09587,0.03862,2364661.40000
3720,0.52397,0.13219,0.24602,0.09409,0.03783,2323845.85000
3780,0.51097,0.12929,0.23874,0.09212,0.03677,2171285.25000
3840,0.49756,0.12475,0.23146,0.09108,0.03617,2069926.10000
3900,0.47592,0.10805,0.22669,0.09103,0.03596,1706132.85000
3960,0.48383,0.10970,0.23123,0.09179,0.03750,1310622.90000
4020,0.47879,0.10232,0.23235,0.09239,0.03804,1119696.90000
4080,0.49481,0.11464,0.23508,0.09343,0.03790,958432.85000
4140,0.46391,0.09365,0.22767,0.09140,0.03735,891260.80000
4200,0.41430,0.07236,0.20126,0.09027,0.03658,795127.20000
4260,0.40620,0.09663,0.17318,0.08885,0.03390,2716290.05000
4320,0.81318,0.28534,0.37828,0.09707,0.03824,7242797.15000
4380,0.74661,0.25761,0.34140,0.09582,0.03777,6033148.00000
4440,0.36305,0.05984,0.16009,0.09249,0.03677,867288.75000
4500,0.41076,0.07062,0.19693,0.09161,0.03781,698827.95000
4560,0.38491,0.06770,0.17844,0.08962,0.03517,684012.30000
4620,0.38969,0.07682,0.17213,0.09134,0.03558,872447.40000
4680,0.48634,0.12147,0.22518,0.09143,0.03440,2415162.35000
4740,0.59774,0.18859,0.27112,0.09045,0.03218,5264990.15000
4800,0.74608,0.27324,0.33870,0.08966,0.03045,7605016.10000
4860,0.71677,0.26157,0.32297,0.08848,0.02975,7298187.05000
4920,0.71814,0.26460,0.32220,0.08820,0.02915,7437915.15000
4980,0.77297,0.28586,0.35355,0.08970,0.02975,8149009.90000
5040,0.63030,0.20968,0.28555,0.09000,0.03069,5907876.05000
5100,0.67511,0.23645,0.30512,0.08867,0.02964,6713387.25000
5160,0.80735,0.30213,0.37110,0.08890,0.02912,8461629.95000
5220,0.81125,0.30986,0.37036,0.08792,0.02922,8496360.00000
5280,0.79333,0.30417,0.35837,0.08788,0.02843,8448473.20000
5340,0.63718,0.23962,0.27169,0.08611,0.02550,6607069.85000
5400,0.19544,0.03207,0.03526,0.08587,0.02858,1056943.50000
5460,0.14439,0.01070,0.00775,0.08522,0.02704,344217.00000
