frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.67548,0.52881,0.01626,0.00214,0.01816,1.02175,0.04313,0.01214,18152448.10000
60,1.95042,0.55422,0.01747,0.00215,0.01991,1.26630,0.04590,0.01216,18586967.45000
120,1.49124,0.42608,0.01703,0.00219,0.01969,0.93799,0.04676,0.01215,13912915.15000
180,1.18765,0.08455,0.01432,0.00220,0.01951,0.97857,0.04550,0.01216,1334104.85000
240,1.05646,0.09295,0.01417,0.00221,0.01945,0.83894,0.04568,0.01216,1563999.05000
