frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.71228,0.27121,0.38422,0.03179,0.00885,11242987.85000
60,0.69187,0.26094,0.37418,0.03184,0.00878,11001266.85000
120,0.58449,0.21691,0.31015,0.03281,0.00869,8882636.90000
180,0.40081,0.13492,0.21029,0.03303,0.00867,5562476.95000
240,0.41624,0.14343,0.21633,0.03320,0.00869,5857320.75000
300,0.22565,0.06459,0.10482,0.03207,0.00843,2632827.75000
360,0.10632,0.01236,0.04296,0.03105,0.00798,429792.15000
420,0.78239,0.28989,0.43484,0.03302,0.00871,12123684.65000
480,1.01745,0.39146,0.56766,0.03329,0.00878,16188193.40000
540,0.98471,0.37840,0.54464,0.03604,0.00877,15301253.70000
600,0.79165,0.30307,0.43004,0.03370,0.00872,11790077.35000
660,0.55537,0.20467,0.29425,0.03345,0.00872,7729759.65000
720,0.20964,0.05431,0.10041,0.03205,0.00861,2193486.80000
780,0.12480,0.01462,0.05953,0.03070,0.00797,135813.00000
