frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.20127,0.02640,0.01122,0.00213,0.01486,0.07327,0.03331,0.00861,354292.50000
60,0.20522,0.03412,0.01133,0.00213,0.01479,0.06914,0.03343,0.00888,532701.85000
120,0.20807,0.03355,0.01183,0.00214,0.01526,0.07185,0.03370,0.00831,559145.30000
180,0.20773,0.03600,0.01156,0.00209,0.01493,0.07010,0.03361,0.00824,439879.30000
240,0.21362,0.03635,0.01119,0.00210,0.01500,0.07553,0.03342,0.00872,299053.40000
300,0.22024,0.03971,0.01123,0.00212,0.01509,0.07817,0.03333,0.00922,464555.95000
360,0.23885,0.05270,0.01206,0.00213,0.01552,0.08128,0.03371,0.01003,803028.55000
420,0.20777,0.02818,0.01133,0.00213,0.01525,0.07624,0.03383,0.00907,255150.30000
480,0.22942,0.04437,0.01179,0.00213,0.01535,0.07940,0.03391,0.00941,679009.65000
540,0.25430,0.06450,0.01210,0.00212,0.01542,0.08507,0.03376,0.00989,1140317.30000
600,0.24477,0.05913,0.01181,0.00212,0.01540,0.08168,0.03358,0.00960,1049507.55000
660,0.25014,0.06373,0.01190,0.00213,0.01542,0.08198,0.03362,0.00998,1158466.95000
720,0.25099,0.06552,0.01177,0.00214,0.01540,0.08098,0.03360,0.01002,980314.30000
780,0.25004,0.06647,0.01159,0.00214,0.01536,0.08026,0.03340,0.00923,873834.80000
840,0.23831,0.05416,0.01166,0.00213,0.01546,0.08094,0.03336,0.00915,747198.85000
900,0.22923,0.04609,0.01171,0.00213,0.01552,0.07994,0.03328,0.00939,673994.35000
960,0.22673,0.04255,0.01157,0.00213,0.01545,0.07839,0.03327,0.00933,561486.75000
1020,0.21597,0.03617,0.01135,0.00210,0.01533,0.07729,0.03314,0.00902,436147.10000
1080,0.20995,0.03022,0.01128,0.00212,0.01525,0.07681,0.03306,0.00938,335243.65000
1140,0.21407,0.03365,0.01149,0.00213,0.01539,0.07777,0.03310,0.00906,298277.20000
1200,0.21202,0.03098,0.01166,0.00213,0.01559,0.07787,0.03307,0.00909,219242.30000
1260,0.20729,0.02760,0.01154,0.00214,0.01547,0.07704,0.03304,0.00907,146944.10000
1320,0.21021,0.03089,0.01155,0.00213,0.01549,0.07661,0.03294,0.00895,106287.20000
1380,0.20728,0.02624,0.01131,0.00214,0.01520,0.07602,0.03556,0.00902,38677.40000
1440,0.21920,0.03927,0.01125,0.00214,0.01509,0.07647,0.03329,0.00885,425903.95000
1500,0.27637,0.09220,0.01181,0.00213,0.01554,0.08051,0.03334,0.00906,1590315.95000
1560,0.26969,0.08439,0.01167,0.00214,0.01543,0.07933,0.03599,0.00910,1513435.00000
1620,0.24130,0.05657,0.01139,0.00213,0.01530,0.07897,0.03368,0.00911,941890.95000
1680,0.23951,0.05536,0.01158,0.00212,0.01530,0.08025,0.03363,0.00916,1040849.50000
1740,0.23979,0.05405,0.01201,0.00213,0.01559,0.08117,0.03370,0.00914,987388.45000
1800,0.24126,0.05611,0.01194,0.00214,0.01552,0.08103,0.03373,0.00924,1014534.35000
1860,0.23451,0.05117,0.01166,0.00213,0.01525,0.07913,0.03373,0.00926,870324.15000
1920,0.23044,0.04750,0.01132,0.00214,0.01510,0.07686,0.03356,0.00917,648151.55000
1980,0.22234,0.04538,0.01139,0.00213,0.01500,0.07317,0.03365,0.00937,641189.70000
2040,0.21057,0.03668,0.01108,0.00213,0.01473,0.07189,0.03354,0.00861,380386.70000
2100,0.19173,0.03089,0.01066,0.00208,0.01405,0.06196,0.03335,0.00828,258514.35000
2160,0.19526,0.03093,0.01069,0.00211,0.01413,0.06298,0.03323,0.00789,175972.20000
2220,0.16860,0.01819,0.00993,0.00197,0.01296,0.05367,0.03266,0.00796,96564.05000
2280,0.19209,0.02609,0.01060,0.00203,0.01414,0.06704,0.03318,0.00842,309917.15000
2340,0.24335,0.05947,0.01168,0.00214,0.01550,0.08025,0.03373,0.00909,1137867.40000
2400,0.23217,0.05894,0.01152,0.00212,0.01487,0.07117,0.03348,0.00895,1167818.15000
2460,0.26287,0.08235,0.01197,0.00213,0.01496,0.07254,0.03367,0.00979,1738900.00000
2520,0.25664,0.08077,0.01181,0.00212,0.01495,0.07098,0.03367,0.00930,1741058.75000
2580,0.25848,0.08198,0.01151,0.00213,0.01485,0.07188,0.03376,0.00912,1782054.10000
2640,0.24415,0.07872,0.01111,0.00213,0.01428,0.06389,0.03361,0.00893,1803143.40000
2700,0.22362,0.06245,0.01093,0.00213,0.01399,0.06138,0.03336,0.00850,1398173.00000
2760,0.19189,0.03016,0.01056,0.00214,0.01382,0.06185,0.03337,0.00840,541450.25000
2820,0.25428,0.07849,0.01126,0.00213,0.01469,0.07249,0.03423,0.00902,1708654.65000
2880,0.23363,0.07618,0.01060,0.00213,0.01363,0.05710,0.03347,0.00844,1813194.00000
2940,0.22984,0.07469,0.01051,0.00213,0.01347,0.05483,0.03336,0.00876,1813194.00000
