frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.13956,0.04170,0.04569,0.03148,0.00766,1876737.05000
60,0.18280,0.05467,0.07169,0.03165,0.00907,2369595.65000
120,0.26972,0.08153,0.12569,0.03250,0.01087,3095099.55000
180,0.18065,0.04793,0.07952,0.03150,0.00835,2194734.50000
240,0.14718,0.03066,0.06363,0.03155,0.00789,1347893.35000
300,0.18025,0.04707,0.07912,0.03168,0.00808,2126524.85000
360,0.16541,0.03897,0.07320,0.03160,0.00807,1749674.70000
420,0.12647,0.01971,0.05450,0.03155,0.00782,677965.90000
480,0.11907,0.01768,0.04943,0.03170,0.00793,629764.55000
540,0.15736,0.03664,0.06822,0.03136,0.00789,1568272.95000
600,0.14990,0.03172,0.06552,0.03151,0.00788,1357401.40000
660,0.13574,0.02345,0.06017,0.03152,0.00789,954317.80000
720,0.11991,0.01799,0.05050,0.03125,0.00787,356691.10000
780,0.14224,0.02749,0.06236,0.03142,0.00787,1117913.15000
840,0.17588,0.04508,0.07844,0.03124,0.00802,1994698.65000
900,0.19190,0.05010,0.08863,0.03134,0.00868,2277518.10000
960,0.19432,0.05062,0.09030,0.03138,0.00863,2285540.35000
1020,0.15741,0.03486,0.06976,0.03147,0.00834,1514240.90000
1080,0.11760,0.01749,0.04835,0.03156,0.00792,499119.15000
1140,0.11992,0.01922,0.04943,0.03138,0.00788,431415.85000
1200,0.12270,0.01814,0.05283,0.03138,0.00783,533153.15000
1260,0.10778,0.01162,0.04462,0.03149,0.00797,198208.15000
1320,0.10668,0.01112,0.04366,0.03142,0.00801,81244.90000
1380,0.16598,0.04037,0.07224,0.03153,0.00799,1725090.35000
1440,0.16013,0.03674,0.07065,0.03160,0.00801,1681235.90000
1500,0.16690,0.04133,0.07290,0.03151,0.00792,1851069.80000
1560,0.15842,0.03656,0.06906,0.03151,0.00800,1644395.15000
1620,0.14665,0.02927,0.06396,0.03165,0.00820,1268010.10000
1680,0.12908,0.02091,0.05599,0.03158,0.00806,796843.33333
