frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.11218,0.01820,0.04228,0.03179,0.00795,354292.50000
60,0.12300,0.02221,0.04749,0.03104,0.00784,532701.85000
120,0.12609,0.02283,0.05295,0.03083,0.00784,559145.30000
180,0.12499,0.02390,0.04999,0.03101,0.00784,439879.30000
240,0.11541,0.01897,0.04552,0.03118,0.00794,299053.40000
300,0.11741,0.01805,0.04677,0.03136,0.00802,464555.95000
360,0.14854,0.03151,0.06480,0.03086,0.00798,803028.55000
420,0.12630,0.01761,0.05749,0.03086,0.00793,255150.30000
480,0.13839,0.02447,0.06211,0.03092,0.00792,679009.65000
540,0.15169,0.03313,0.06650,0.03105,0.00794,1140317.30000
600,0.13688,0.02825,0.05635,0.03133,0.00795,1049507.55000
660,0.14164,0.03049,0.05853,0.03140,0.00807,1158466.95000
720,0.13615,0.03223,0.05132,0.03149,0.00798,980314.30000
780,0.13612,0.03533,0.04878,0.03123,0.00794,873834.80000
840,0.12838,0.02954,0.04622,0.03159,0.00797,747198.85000
900,0.12297,0.02496,0.04571,0.03164,0.00801,673994.35000
960,0.11850,0.02137,0.04464,0.03169,0.00802,561486.75000
1020,0.10800,0.01649,0.03879,0.03186,0.00812,436147.10000
1080,0.10303,0.01333,0.03714,0.03182,0.00813,335243.65000
1140,0.11446,0.01964,0.04277,0.03144,0.00803,298277.20000
1200,0.11424,0.01851,0.04432,0.03122,0.00801,219242.30000
1260,0.11101,0.01626,0.04289,0.03135,0.00803,146944.10000
1320,0.11126,0.01601,0.04355,0.03128,0.00803,106287.20000
1380,0.10770,0.01207,0.04390,0.03133,0.00803,38677.40000
1440,0.11338,0.01881,0.04247,0.03145,0.00814,425903.95000
1500,0.15951,0.04533,0.06106,0.03155,0.00841,1590315.95000
1560,0.15457,0.04182,0.05903,0.03172,0.00842,1513435.00000
1620,0.12595,0.02693,0.04588,0.03175,0.00810,941890.95000
1680,0.12703,0.02657,0.04690,0.03191,0.00816,1040849.50000
1740,0.14040,0.03303,0.05507,0.03135,0.00791,987388.45000
1800,0.14147,0.03409,0.05406,0.03149,0.00797,1014534.35000
1860,0.13432,0.03133,0.05015,0.03148,0.00795,870324.15000
1920,0.12262,0.02690,0.04389,0.03137,0.00796,648151.55000
1980,0.12432,0.02651,0.04602,0.03129,0.00788,641189.70000
2040,0.11183,0.01991,0.04051,0.03126,0.00792,380386.70000
2100,0.10342,0.01726,0.03464,0.03125,0.00791,258514.35000
2160,0.10277,0.01682,0.03436,0.03130,0.00796,175972.20000
2220,0.09060,0.01047,0.02899,0.03115,0.00809,96564.05000
2280,0.10165,0.01353,0.03617,0.03137,0.00800,309917.15000
2340,0.12760,0.02618,0.04826,0.03213,0.00800,1137867.40000
2400,0.13336,0.03121,0.04922,0.03207,0.00799,1167818.15000
2460,0.15321,0.04280,0.05633,0.03235,0.00812,1738900.00000
2520,0.15254,0.04211,0.05653,0.03222,0.00805,1741058.75000
2580,0.15491,0.04277,0.05818,0.03223,0.00804,1782054.10000
2640,0.14925,0.04118,0.05406,0.03207,0.00824,1803143.40000
2700,0.13495,0.03279,0.04857,0.03201,0.00814,1398173.00000
2760,0.10991,0.01652,0.04093,0.03137,0.00818,541450.25000
2820,0.15034,0.03661,0.05990,0.03183,0.00826,1708654.65000
2880,0.14879,0.04036,0.05496,0.03162,0.00820,1813194.00000
2940,0.14777,0.04060,0.05383,0.03159,0.00815,1813194.00000
