frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.58725,0.12724,0.02650,0.00216,0.03665,1.23119,0.09430,0.03460,2955774.10000
60,1.93520,0.15271,0.02851,0.00216,0.04049,1.54312,0.09809,0.03872,3390293.45000
120,1.53400,0.09596,0.02782,0.00233,0.04022,1.19920,0.09701,0.03823,1763572.05000
180,1.56290,0.08888,0.02751,0.00290,0.03978,1.24136,0.09894,0.03776,1334104.85000
240,1.29460,0.09764,0.02733,0.00260,0.03977,0.96621,0.09855,0.03772,1563999.05000
300,1.01001,0.08953,0.02723,0.00270,0.03941,0.69264,0.09696,0.03735,942806.45000
360,1.40323,0.07496,0.02764,0.00274,0.03999,1.09595,0.09898,0.03808,651664.20000
420,1.51991,0.06778,0.02772,0.00285,0.04002,1.22074,0.09718,0.03816,531526.60000
480,1.24624,0.06001,0.02744,0.00259,0.03943,0.96296,0.09128,0.03775,335265.25000
540,1.14893,0.06400,0.02740,0.00256,0.03961,0.85844,0.08989,0.03811,394504.35000
