frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.61794,0.12738,0.02614,0.00216,0.03591,1.26146,0.09568,0.03454,2955774.10000
60,1.99926,0.15275,0.02810,0.00216,0.03964,1.60537,0.09880,0.03823,3390293.45000
120,1.61966,0.09595,0.02732,0.00216,0.03935,1.28088,0.09760,0.03841,1763572.05000
180,1.68429,0.08871,0.02718,0.00276,0.03905,1.36003,0.10142,0.03766,1334104.85000
240,1.38948,0.09731,0.02705,0.00280,0.03905,1.06195,0.09938,0.03753,1563999.05000
300,1.01844,0.08933,0.02708,0.00293,0.03885,0.70202,0.09729,0.03738,942806.45000
360,1.56273,0.07487,0.02730,0.00275,0.03912,1.24901,0.10366,0.03840,651664.20000
420,1.79904,0.06777,0.02738,0.00268,0.03903,1.49003,0.09727,0.03839,531526.60000
480,1.32960,0.05984,0.02711,0.00262,0.03875,1.04253,0.09248,0.03768,335265.25000
540,1.22210,0.06368,0.02717,0.00268,0.03886,0.93185,0.09122,0.03803,394504.35000
