frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.53930,0.08614,1.29144,0.10427,0.04260,2955774.10000
60,1.43774,0.08287,1.20388,0.09726,0.03819,3390293.45000
120,1.29896,0.05107,1.09249,0.09748,0.03821,1763572.05000
180,1.14140,0.05178,0.93732,0.09755,0.03821,1334104.85000
240,0.97200,0.05014,0.77630,0.09100,0.03787,1563999.05000
300,0.82547,0.04216,0.64144,0.08784,0.03766,942806.45000
360,1.17847,0.03714,0.99728,0.08957,0.03806,651664.20000
420,1.26529,0.03125,1.08512,0.09185,0.03813,531526.60000
480,1.06888,0.02129,0.90444,0.09179,0.03749,335265.25000
540,0.97152,0.02529,0.80342,0.09049,0.03807,394504.35000
