frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64611,0.16867,0.31814,0.09956,0.04519,3553381.35000
60,0.71924,0.18415,0.35059,0.11457,0.05356,3662944.30000
120,0.63323,0.14267,0.28318,0.12700,0.06462,2176008.00000
180,0.55001,0.10189,0.24050,0.12817,0.06421,1760027.75000
240,0.52285,0.12212,0.24424,0.09976,0.04141,2911562.30000
300,0.55162,0.14543,0.25459,0.09821,0.03916,3211259.30000
360,0.57062,0.15388,0.26415,0.09971,0.03881,3197534.35000
420,0.49883,0.11424,0.23300,0.09882,0.03862,2080022.75000
480,0.50369,0.11915,0.23331,0.09826,0.03857,2143202.10000
540,0.51379,0.13019,0.23528,0.09551,0.03849,2652802.15000
