frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.67085,0.32156,1.20355,0.09115,0.03447,18152448.10000
60,1.94431,0.33160,1.44910,0.09576,0.03807,18586967.45000
120,1.70495,0.25649,1.28630,0.09587,0.03813,13912915.15000
180,1.13786,0.05181,0.92928,0.09954,0.03800,1334104.85000
240,0.97635,0.05043,0.76959,0.09990,0.03784,1563999.05000
300,0.83268,0.04235,0.64101,0.09753,0.03783,942806.45000
360,1.18562,0.03737,0.99402,0.09966,0.03806,651664.20000
420,1.26394,0.03126,1.07545,0.10064,0.03796,531526.60000
480,1.07130,0.02129,0.90078,0.09717,0.03781,335265.25000
540,0.96876,0.02540,0.79873,0.09104,0.03802,394504.35000
