frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.65127,0.17057,0.31856,0.09950,0.04505,3553381.35000
60,0.71967,0.18386,0.35288,0.11445,0.05350,3662944.30000
120,0.63329,0.14306,0.28228,0.12726,0.06524,2176008.00000
180,0.44758,0.07873,0.20265,0.10482,0.04525,1760027.75000
240,0.50301,0.11871,0.23457,0.09639,0.03928,2911562.30000
300,0.54992,0.14449,0.25423,0.09824,0.03902,3211259.30000
360,0.56903,0.15275,0.26321,0.09985,0.03894,3197534.35000
420,0.49821,0.11373,0.23277,0.09889,0.03865,2080022.75000
480,0.50372,0.11964,0.23303,0.09836,0.03870,2143202.10000
540,0.51255,0.13003,0.23456,0.09552,0.03852,2652802.15000
