frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.71245,0.26623,0.02832,0.00216,0.03497,0.20468,0.09792,0.04448,3553381.35000
60,0.84218,0.28548,0.03119,0.00217,0.03860,0.28024,0.11621,0.05424,3662944.30000
120,0.73726,0.18777,0.03083,0.00207,0.04310,0.29635,0.10080,0.04086,2176008.00000
180,0.66676,0.14247,0.02938,0.00206,0.04248,0.28173,0.09832,0.03868,1760027.75000
240,0.74728,0.19441,0.03153,0.00206,0.04352,0.30463,0.09880,0.03929,2911562.30000
300,0.78023,0.22166,0.03191,0.00207,0.04378,0.30948,0.09902,0.03976,3211259.30000
360,0.77952,0.22393,0.03177,0.00208,0.04432,0.30507,0.10071,0.03927,3197534.35000
420,0.69612,0.17475,0.03069,0.00286,0.04338,0.27987,0.09956,0.03838,2080022.75000
480,0.70750,0.17827,0.03117,0.00275,0.04375,0.28760,0.10016,0.03871,2143202.10000
540,0.74907,0.21447,0.03078,0.00273,0.04264,0.29538,0.09906,0.03867,2652802.15000
