frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.66720,0.26589,0.02713,0.00227,0.03349,0.16212,0.10054,0.04265,3553381.35000
60,0.63038,0.22047,0.02827,0.00219,0.03653,0.17621,0.09815,0.03463,3662944.30000
120,0.64951,0.18095,0.02934,0.00218,0.04071,0.22423,0.10239,0.03730,2176008.00000
180,0.60515,0.14211,0.02788,0.00218,0.04022,0.22015,0.10331,0.03742,1760027.75000
240,0.68342,0.19465,0.03011,0.00218,0.04120,0.23679,0.10533,0.03784,2911562.30000
300,0.71261,0.22202,0.03031,0.00218,0.04134,0.23925,0.10640,0.03806,3211259.30000
360,0.71413,0.22389,0.02995,0.00218,0.04153,0.23962,0.10601,0.03788,3197534.35000
420,0.65265,0.17443,0.02856,0.00230,0.04106,0.23159,0.10547,0.03745,2080022.75000
480,0.65538,0.17806,0.02887,0.00226,0.04115,0.23095,0.10567,0.03731,2143202.10000
540,0.68872,0.21421,0.02930,0.00240,0.04096,0.23116,0.10321,0.03723,2652802.15000
