frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.69394,0.26583,0.02818,0.00226,0.03486,0.17974,0.09952,0.04449,3553381.35000
60,0.81806,0.28453,0.03106,0.00226,0.03842,0.25164,0.12058,0.05396,3662944.30000
120,0.87849,0.22117,0.03177,0.00228,0.04365,0.33940,0.14335,0.06356,2176008.00000
180,0.82701,0.17391,0.02993,0.00228,0.04284,0.33062,0.14954,0.06312,1760027.75000
240,0.73698,0.20027,0.03148,0.00219,0.04344,0.27323,0.10855,0.04159,2911562.30000
300,0.73863,0.22147,0.03177,0.00217,0.04380,0.26507,0.10242,0.03921,3211259.30000
360,0.74291,0.22401,0.03164,0.00218,0.04436,0.26432,0.10234,0.03945,3197534.35000
420,0.67222,0.17473,0.03038,0.00249,0.04343,0.25016,0.10270,0.03861,2080022.75000
480,0.67669,0.17816,0.03079,0.00248,0.04374,0.25201,0.10423,0.03829,2143202.10000
540,0.71709,0.21444,0.03056,0.00271,0.04259,0.25976,0.10064,0.03828,2652802.15000
