frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.02631,0.50476,0.03014,0.00217,0.03581,1.28209,0.09705,0.03443,18152448.10000
60,2.41213,0.52942,0.03326,0.00217,0.03957,1.63175,0.09891,0.03834,18586967.45000
120,1.96348,0.40659,0.03239,0.00217,0.03926,1.31340,0.09948,0.03823,13912915.15000
180,1.70258,0.08905,0.02740,0.00217,0.03924,1.37821,0.09991,0.03771,1334104.85000
240,1.39859,0.09817,0.02723,0.00217,0.03923,1.06720,0.09947,0.03775,1563999.05000
300,1.03162,0.08978,0.02709,0.00216,0.03900,0.70985,0.09705,0.03715,942806.45000
360,1.55938,0.07508,0.02736,0.00274,0.03921,1.25455,0.09369,0.03824,651664.20000
420,1.79253,0.06793,0.02740,0.00272,0.03910,1.49392,0.09478,0.03861,531526.60000
480,1.32855,0.05995,0.02727,0.00259,0.03882,1.04266,0.09436,0.03783,335265.25000
540,1.22383,0.06384,0.02717,0.00274,0.03888,0.93628,0.09063,0.03804,394504.35000
