frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.68204,0.32192,1.20777,0.09415,0.03417,18152448.10000
60,1.96039,0.33197,1.46401,0.09575,0.03800,18586967.45000
120,1.70961,0.25603,1.29321,0.09600,0.03793,13912915.15000
180,1.14474,0.05182,0.93879,0.09937,0.03797,1334104.85000
240,0.98047,0.05025,0.77403,0.09981,0.03768,1563999.05000
300,0.82509,0.04224,0.62860,0.09780,0.03745,942806.45000
360,1.18355,0.03727,0.98521,0.09991,0.03794,651664.20000
420,1.26559,0.03135,1.07050,0.10090,0.03791,531526.60000
480,1.06872,0.02132,0.89534,0.09855,0.03772,335265.25000
540,0.96393,0.02533,0.79223,0.09169,0.03796,394504.35000
