frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.63885,0.50500,0.03112,0.00216,0.03784,0.90143,0.09372,0.03452,18152448.10000
60,1.92686,0.53010,0.03421,0.00217,0.04192,1.14308,0.09834,0.03858,18586967.45000
120,1.71338,0.40725,0.03268,0.00254,0.04058,1.06554,0.09793,0.03802,13912915.15000
180,1.33321,0.08899,0.02764,0.00274,0.04019,1.00703,0.09877,0.03781,1334104.85000
240,1.17867,0.09840,0.02757,0.00273,0.04004,0.84942,0.09904,0.03768,1563999.05000
300,0.98721,0.08993,0.02737,0.00266,0.03944,0.66954,0.09673,0.03731,942806.45000
360,1.35171,0.07515,0.02783,0.00281,0.04002,1.04373,0.09895,0.03864,651664.20000
420,1.45052,0.06813,0.02779,0.00271,0.04002,1.15366,0.09446,0.03820,531526.60000
480,1.17859,0.06014,0.02755,0.00263,0.03947,0.89292,0.09128,0.03771,335265.25000
540,1.09384,0.06409,0.02744,0.00269,0.03957,0.80668,0.08933,0.03801,394504.35000
