frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.86891,0.36089,1.35736,0.09480,0.03637,18152448.10000
60,1.92750,0.33153,1.44617,0.09515,0.03811,18586967.45000
120,1.69820,0.25630,1.28459,0.09679,0.03794,13912915.15000
180,1.12704,0.05183,0.92390,0.09925,0.03802,1334104.85000
240,0.97447,0.05038,0.76781,0.09958,0.03768,1563999.05000
300,0.82418,0.04237,0.63011,0.09770,0.03761,942806.45000
360,1.17481,0.03728,0.98315,0.09968,0.03823,651664.20000
420,1.25135,0.03134,1.06409,0.09788,0.03799,531526.60000
480,1.06012,0.02140,0.89441,0.09169,0.03751,335265.25000
540,0.95873,0.02535,0.78976,0.09075,0.03798,394504.35000
