frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.69764,0.26556,0.02820,0.00220,0.03495,0.18778,0.09787,0.04451,3553381.35000
60,0.65999,0.21478,0.02920,0.00211,0.03814,0.21087,0.09476,0.03485,3662944.30000
120,0.70050,0.18133,0.03038,0.00210,0.04263,0.27401,0.09915,0.03846,2176008.00000
180,0.65399,0.14226,0.02919,0.00210,0.04235,0.26651,0.10087,0.03871,1760027.75000
240,0.72666,0.19424,0.03133,0.00210,0.04349,0.28342,0.09984,0.03941,2911562.30000
300,0.75645,0.22132,0.03184,0.00210,0.04395,0.28547,0.09924,0.04008,3211259.30000
360,0.75546,0.22362,0.03182,0.00211,0.04459,0.28180,0.10005,0.03945,3197534.35000
420,0.68849,0.17468,0.03073,0.00271,0.04357,0.26466,0.10234,0.03895,2080022.75000
480,0.68830,0.17803,0.03104,0.00263,0.04398,0.26698,0.10109,0.03857,2143202.10000
540,0.72916,0.21445,0.03064,0.00250,0.04280,0.27504,0.09888,0.03879,2652802.15000
